observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3050water_regimerainfed,3335079,Cam13,Syngenta Campagnola 2013,127449,https://doi.org/10.15454/X6F0EB,CO109_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,201.498308943,,292.6230596379,,1498.6055897951,,69.983230062,,76.3320927906,,-15.4397163121,,-69.0092592593,,84.056,,873.79,,259.512,,35.4319915948,,25.4082975618,,36.0310767787,,22.3746296717,,14.702519037,,21.1834572027,,237.1793103331,,94.7471202325,
3119water_regimewatered,3335389,Cam13,Syngenta Campagnola 2013,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,237.9482960509,,349.1280566239,,1741.3373681024,,69.3896880009,,70.8678542698,,-36.9950980392,,-16.1825396825,,109.781,,951.914,,205.922,,35.8551979912,,25.8695241078,,36.5697247893,,22.3993853377,,14.9279395858,,21.6577139059,,278.3754833534,,123.7661591852,
3017water_regimerainfed,3335047,Cam13,Syngenta Campagnola 2013,127416,https://doi.org/10.15454/O8CNHP,A374_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,199.6230282283,,267.1726928042,,2136.7078335063,,73.7957256101,,81.5949748688,,-16.2348484848,,-65.9166666667,,157.217,,805.623,,280.65,,36.0305152617,,25.0554850553,,35.833935931,,22.4484120549,,14.5829806635,,20.5877606741,,237.3245616536,,98.6562289272,
3120water_regimerainfed,3335144,Cam13,Syngenta Campagnola 2013,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,194.7308571596,,319.3069664507,,966.7222231217,,73.0031553833,,80.8143217027,,-16.2348484848,,-65.9166666667,,157.217,,805.623,,280.65,,36.0305152617,,25.1838643933,,35.833935931,,22.4484120549,,14.6478358522,,20.5877606741,,231.6713352746,,94.1440941442,
3078water_regimerainfed,3335104,Cam13,Syngenta Campagnola 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,204.5815674861,,286.4320638421,,1451.8716164063,,71.6739151701,,78.8897727412,,-15.5724637681,,-70.5433333333,,124.743,,850.915,,259.14,,35.9894873869,,25.3062577163,,35.8788204634,,22.4431305115,,14.6702454353,,20.9206070815,,241.9263368296,,98.2043267242,
3122water_regimerainfed,3335146,Cam13,Syngenta Campagnola 2013,127516,https://doi.org/10.15454/I93CVI,EP67_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,177.4604140374,,280.3828311111,,1417.232710464,,70.5953292333,,77.1690746507,,-15.4397163121,,-70.5705128205,,97.042,,873.79,,259.512,,35.5005447411,,25.4082975618,,36.0066586461,,22.3050181134,,14.702519037,,21.1858354943,,215.1494144955,,93.6139213908,
3018water_regimewatered,3335294,Cam13,Syngenta Campagnola 2013,127417,https://doi.org/10.15454/TPZTSA,FR19_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,249.9126896124,,319.0072527576,,2584.360665583,,71.7206391528,,75.917522759,,-37.3819444444,,-18.0104166667,,108.442,,896.826,,213.229,,35.9116504629,,25.4920967946,,36.138203015,,22.4180046433,,14.7238873074,,21.3260196541,,280.2290710884,,114.6067362506,
3052water_regimerainfed,3335081,Cam13,Syngenta Campagnola 2013,127451,https://doi.org/10.15454/N0XW6Z,N25_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,187.3646640094,,325.7883925012,,779.8648656191,,73.4524763142,,81.5331548303,,-16.2348484848,,-65.8301282051,,142.516,,805.623,,280.65,,36.0733457977,,25.1838643933,,35.8101974366,,22.4577879383,,14.6478358522,,20.6524725816,,225.0234171721,,90.7674814913,
3124water_regimewatered,3335394,Cam13,Syngenta Campagnola 2013,127518,https://doi.org/10.15454/VGU01X,EP77_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,261.9525690055,,331.62025741,,2042.255319692,,69.6865740369,,71.2228606699,,-36.9950980392,,-14.9057971014,,84.056,,951.914,,181.388,,35.4319915948,,25.8695241078,,36.5523387477,,22.3746296717,,14.9279395858,,21.6677364334,,301.7453500897,,132.0511598304,
3018water_regimerainfed,3335048,Cam13,Syngenta Campagnola 2013,127417,https://doi.org/10.15454/TPZTSA,FR19_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,192.6787641581,,299.7518392031,,1262.8721758962,,70.5957258438,,79.0480003478,,-15.8740740741,,-67.0524691358,,108.442,,828.223,,305.079,,35.9116504629,,25.3161405486,,35.9135401555,,22.4180046433,,14.7015056344,,20.8666696835,,232.1139327094,,94.8349144735,
3125water_regimewatered,3335395,Cam13,Syngenta Campagnola 2013,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,258.4230513333,,349.2992402302,,2103.8408595616,,74.3669106843,,77.9627345804,,-37.3605072464,,-20.9891304348,,155.591,,850.915,,211.726,,35.9967867809,,25.3062577163,,35.8335208398,,22.3268999074,,14.6702454353,,20.7836210933,,298.7336323339,,130.1299241332,
3002water_regimerainfed,3335032,Cam13,Syngenta Campagnola 2013,127401,https://doi.org/10.15454/AQWE02,PH207_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,197.9710572228,,306.5629906327,,1095.5307291122,,70.5308405921,,76.4735191062,,-15.4397163121,,-71.9633333333,,109.781,,873.79,,259.512,,35.8551979912,,25.5363010218,,36.0039800962,,22.3993853377,,14.7665018165,,21.1362959411,,234.3249256645,,100.4230126412,
3054water_regimerainfed,3335083,Cam13,Syngenta Campagnola 2013,127453,https://doi.org/10.15454/P7GP0D,F748_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,197.6874228515,,292.8446728952,,1174.9715321238,,72.7282147071,,78.8514298813,,-15.5724637681,,-70.5433333333,,126.082,,850.915,,235.358,,35.9319094177,,25.4345666306,,35.8788204634,,22.4241687552,,14.734601264,,20.9206070815,,236.4335930595,,99.245356703,
3054water_regimewatered,3335329,Cam13,Syngenta Campagnola 2013,127453,https://doi.org/10.15454/P7GP0D,F748_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,232.3719019445,,341.3590217039,,1697.3435215963,,71.1829990915,,72.8145325427,,-37.1916666667,,-17.2142857143,,126.082,,928.684,,181.371,,35.9319094177,,25.7499401231,,36.5316192488,,22.4241687552,,14.8728321654,,21.5130581787,,274.2763251005,,121.6578189925,
3127water_regimerainfed,3335151,Cam13,Syngenta Campagnola 2013,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,194.5727677972,,305.5581878828,,1463.7652385406,,71.8663438512,,79.4731413264,,-15.8740740741,,-67.9070512821,,124.743,,828.223,,281.832,,35.9894873869,,25.3161405486,,35.8597257348,,22.4431305115,,14.7015056344,,20.7896081224,,231.8457056661,,96.8301127732,
3128water_regimerainfed,3335152,Cam13,Syngenta Campagnola 2013,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,194.5649951684,,292.2641723129,,1882.2513420146,,72.8570938614,,78.9451074871,,-15.8740740741,,-68.6631944444,,155.591,,828.223,,258.05,,35.9967867809,,25.3161405486,,35.8147223682,,22.3268999074,,14.7015056344,,20.6474133038,,230.591449626,,85.2413372688,
3129water_regimewatered,3335399,Cam13,Syngenta Campagnola 2013,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,263.5166066033,,339.6889608524,,1842.4939057477,,72.7041469585,,75.9253814729,,-37.3819444444,,-19.380952381,,155.591,,896.826,,189.447,,35.9967867809,,25.4920967946,,36.057363095,,22.3268999074,,14.7238873074,,21.1410623588,,304.0320011459,,137.6390790139,
3255water_regimerainfed,3335275,Cam13,Syngenta Campagnola 2013,127649,https://doi.org/10.15454/MUP3UY,Wf9_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,199.812768502,,312.5274810008,,1236.6826812421,,72.1796378215,,79.473480313,,-15.8740740741,,-67.9070512821,,124.743,,828.223,,281.832,,35.9894873869,,25.1877153656,,35.8597257348,,22.4431305115,,14.6367820387,,20.7896081224,,239.4625010843,,93.5174430808,
3254water_regimerainfed,3335274,Cam13,Syngenta Campagnola 2013,127648,https://doi.org/10.15454/P7VJXF,W604S_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,197.6259908727,,327.1173604071,,1381.0863181633,,72.7208521936,,79.0483345193,,-15.8740740741,,-68.0037878788,,193.981,,828.223,,258.05,,36.1953305019,,25.3161405486,,35.59785936,,22.367496997,,14.7015056344,,20.3439840464,,235.3446923098,,90.4330501273,
3255water_regimewatered,3335521,Cam13,Syngenta Campagnola 2013,127649,https://doi.org/10.15454/MUP3UY,Wf9_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,246.2992670758,,349.3701437882,,1600.002733142,,73.6261107923,,75.4131333399,,-37.3819444444,,-18.5543478261,,124.743,,896.826,,189.447,,35.9894873869,,25.4920967946,,36.0871372724,,22.4431305115,,14.7238873074,,21.2588783229,,282.5959504826,,124.3710164048,
3250water_regimerainfed,3335270,Cam13,Syngenta Campagnola 2013,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,193.6685953702,,293.9369240508,,1426.0743827072,,69.3840664655,,76.005651118,,-15.2916666667,,-69.5679012346,,71.834,,896.826,,261.01,,35.3859842509,,25.61959216,,36.1564648918,,22.4539561883,,14.7873802649,,21.3509564092,,233.7717316238,,92.0690623979,
3250water_regimewatered,3335516,Cam13,Syngenta Campagnola 2013,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,257.2526397618,,360.186070814,,1644.9997062426,,70.3073474964,,71.8692176556,,-37.1916666667,,-14.8,,71.834,,928.684,,204.618,,35.3859842509,,25.7499401231,,36.5353759616,,22.4539561883,,14.8728321654,,21.571833735,,296.170975947,,129.5893392224,
3248water_regimewatered,3335514,Cam13,Syngenta Campagnola 2013,127642,https://doi.org/10.15454/NEO4EO,UH_S020_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,261.1898169661,,341.6595359812,,2024.3403300305,,69.7058045707,,72.9512237046,,-37.1916666667,,-17.2142857143,,124.743,,928.684,,204.618,,35.9894873869,,25.6238296773,,36.5316192488,,22.4431305115,,14.8098006969,,21.5130581787,,298.2457507899,,126.8700468783,
3248water_regimerainfed,3335268,Cam13,Syngenta Campagnola 2013,127642,https://doi.org/10.15454/NEO4EO,UH_S020_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,194.2890142746,,317.9448978011,,1719.6569457997,,70.9810405152,,78.4057516725,,-15.5724637681,,-70.5433333333,,124.743,,850.915,,282.387,,35.9894873869,,25.4345666306,,35.8788204634,,22.4431305115,,14.734601264,,20.9206070815,,231.471010862,,88.2619518934,
3245water_regimewatered,3335511,Cam13,Syngenta Campagnola 2013,127639,https://doi.org/10.15454/MMGFWL,UH_P115_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,247.1756648755,,340.9703757054,,1982.6837969027,,67.3750012984,,69.0382951721,,-36.7323717949,,-14.5227272727,,84.056,,974.743,,207.403,,35.4319915948,,25.9699401702,,36.6225638825,,22.3746296717,,14.974225964,,21.782633544,,282.0062531252,,114.7333238305,
3244water_regimewatered,3335510,Cam13,Syngenta Campagnola 2013,127638,https://doi.org/10.15454/VELLIH,UH_P104_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,262.9923243848,,329.6854444712,,1866.7518977242,,70.5271411122,,72.8635299682,,-37.1916666667,,-16.0579710145,,97.042,,928.684,,204.618,,35.5005447411,,25.7499401231,,36.5456670311,,22.3050181134,,14.8728321654,,21.6116876673,,296.996995023,,117.7676355312,
3242water_regimerainfed,3335262,Cam13,Syngenta Campagnola 2013,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,202.1426264374,,325.7752384201,,1251.2050639221,,70.6185704788,,76.4967529964,,-15.4397163121,,-73.09375,,126.082,,873.79,,259.512,,35.9319094177,,25.4082975618,,35.9494494712,,22.4241687552,,14.702519037,,21.0640470107,,239.0065540793,,101.5386476998,
3243water_regimewatered,3335509,Cam13,Syngenta Campagnola 2013,127637,https://doi.org/10.15454/H9VQPV,UH_P087_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,259.0804640926,,341.0958239216,,1797.4322111982,,72.4637641724,,74.0856299389,,-37.3112244898,,-16.0533333333,,84.056,,905.238,,204.817,,35.4319915948,,25.6278817972,,36.5482945098,,22.3746296717,,14.7981389703,,21.5854508521,,299.4969804772,,129.8325346463,
3240water_regimewatered,3335506,Cam13,Syngenta Campagnola 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,235.5116654475,,332.8719359591,,2135.7650175406,,73.3234331933,,75.8711367402,,-37.3819444444,,-18.0104166667,,109.781,,896.826,,189.447,,35.8551979912,,25.4920967946,,36.138203015,,22.3993853377,,14.7238873074,,21.3260196541,,281.3131933655,,125.6032506659,
3238water_regimerainfed,3335258,Cam13,Syngenta Campagnola 2013,127632,https://doi.org/10.15454/PTTCO2,UH_6179_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,189.5321019692,,307.2435939728,,991.775985099,,71.0268821323,,78.2795851809,,-15.5724637681,,-69.5544871795,,109.781,,850.915,,282.387,,35.8551979912,,25.4345666306,,35.9339702569,,22.3993853377,,14.734601264,,20.9955941272,,224.5619093051,,93.0622471694,
3237water_regimerainfed,3335257,Cam13,Syngenta Campagnola 2013,127631,https://doi.org/10.15454/NAG17Z,UH_6102_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,191.709598389,,293.8796341654,,1081.7088479603,,69.6549724669,,76.6068521799,,-15.4397163121,,-70.5705128205,,96.283,,873.79,,259.512,,35.8423494969,,25.5363010218,,36.0066586461,,22.3979183385,,14.7665018165,,21.1858354943,,228.2030690698,,87.6011851513,
3236water_regimerainfed,3335256,Cam13,Syngenta Campagnola 2013,127630,https://doi.org/10.15454/CXASTH,UH_2500_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,191.0499278197,,286.1490762491,,1109.9342174868,,71.6521018352,,80.5303384057,,-16.2348484848,,-64.6577380952,,109.781,,805.623,,304.432,,35.8551979912,,25.1838643933,,35.9271659157,,22.3993853377,,14.6478358522,,20.805577822,,224.7673970623,,87.6173914149,
3235water_regimewatered,3335501,Cam13,Syngenta Campagnola 2013,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,234.3719093277,,338.6737628393,,1353.6263589178,,73.0649321372,,74.6709059104,,-37.3112244898,,-18.2698412698,,140.89,,905.238,,181.035,,36.0401229866,,25.501725822,,36.4796323732,,22.3300459984,,14.7352385325,,21.4523063554,,279.6175501446,,115.3942429928,
3235water_regimerainfed,3335255,Cam13,Syngenta Campagnola 2013,127629,https://doi.org/10.15454/HBOONE,SC-Malawi_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,206.27207536,,327.3444079364,,1394.4740320427,,73.7602879368,,83.2251058573,,-16.6124031008,,-63.3919753086,,140.89,,785.136,,301.137,,36.0401229866,,24.9251306465,,35.8125938642,,22.3300459984,,14.5222264378,,20.6144395747,,247.5348019542,,96.6232326041,
3233water_regimewatered,3335499,Cam13,Syngenta Campagnola 2013,127627,https://doi.org/10.15454/TALVXU,PHW65_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,253.5223422906,,340.0505122711,,2244.3604356555,,73.2477798388,,75.8041876635,,-37.3819444444,,-19.7375,,175.571,,896.826,,189.447,,36.0847296229,,25.4920967946,,35.9724490687,,22.3987981553,,14.7238873074,,21.0098722335,,290.4146072032,,136.0192519576,
3232water_regimerainfed,3335252,Cam13,Syngenta Campagnola 2013,127626,https://doi.org/10.15454/WLFPQC,PHV63_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,189.1677142738,,293.6527614162,,1475.6891205712,,73.0656939255,,78.7294331637,,-15.5724637681,,-71.2326388889,,142.516,,850.915,,235.358,,36.0733457977,,25.4345666306,,35.8078214331,,22.4577879383,,14.734601264,,20.845564809,,228.5674906863,,93.7045950628,
3229water_regimerainfed,3335249,Cam13,Syngenta Campagnola 2013,127623,https://doi.org/10.15454/RCUMRI,PHK29_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,194.4489428348,,306.3731965813,,1436.8413133619,,73.0700685543,,78.9205611323,,-15.8740740741,,-68.4633333333,,142.516,,828.223,,258.05,,36.0733457977,,25.3161405486,,35.7908028765,,22.4577879383,,14.7015056344,,20.7123275825,,233.4160946023,,90.3621998534,
3228water_regimewatered,3335494,Cam13,Syngenta Campagnola 2013,127622,https://doi.org/10.15454/TZD7EC,PHJ40_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,233.0835822088,,321.7080453422,,1724.1274832293,,72.6152228829,,74.3274535174,,-37.3112244898,,-17.3188405797,,109.781,,905.238,,204.817,,35.8551979912,,25.6278817972,,36.5638170489,,22.3993853377,,14.7981389703,,21.5691445807,,273.5422142223,,122.7749735447,
3227water_regimewatered,3335493,Cam13,Syngenta Campagnola 2013,127621,https://doi.org/10.15454/Y3D0CI,PHG84_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,261.4665591721,,358.1127066745,,1989.2433246398,,74.8971516756,,77.3058606848,,-37.3936170213,,-20.1742424242,,155.591,,873.79,,188.851,,35.9967867809,,25.5363010218,,35.9085115927,,22.3268999074,,14.7665018165,,20.9338743802,,299.1522447861,,123.9943573806,
3226water_regimewatered,3335492,Cam13,Syngenta Campagnola 2013,127620,https://doi.org/10.15454/30LETM,PHG80_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,249.106404031,,341.5938291269,,1942.1849634137,,73.5170910679,,76.0023101119,,-37.3819444444,,-19.7375,,173.723,,896.826,,189.447,,36.0664117232,,25.4920967946,,35.9724490687,,22.2707649755,,14.7238873074,,21.0098722335,,291.1347728971,,124.6916074596,
3224water_regimewatered,3335490,Cam13,Syngenta Campagnola 2013,127618,https://doi.org/10.15454/ZMCLMH,PHG50_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,247.9066804132,,340.69473481,,1606.0213488453,,70.6673014412,,72.4137701665,,-37.1916666667,,-16.6818181818,,109.781,,928.684,,204.618,,35.8551979912,,25.7499401231,,36.5671236055,,22.3993853377,,14.8728321654,,21.5747496374,,286.4837477934,,123.1415259155,
3224water_regimerainfed,3335244,Cam13,Syngenta Campagnola 2013,127618,https://doi.org/10.15454/ZMCLMH,PHG50_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,195.9067016188,,318.9686926916,,1215.1994605972,,71.0404663644,,78.8011587137,,-15.5724637681,,-69.5544871795,,109.781,,850.915,,282.387,,35.8551979912,,25.3062577163,,35.9339702569,,22.3993853377,,14.6702454353,,20.9955941272,,235.5960654726,,96.7380654469,
3222water_regimerainfed,3335242,Cam13,Syngenta Campagnola 2013,127616,https://doi.org/10.15454/VZN8H6,FR697_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,214.4635363655,,326.7437556538,,1521.7197382909,,73.0671187758,,80.534780002,,-16.2348484848,,-65.8301282051,,142.516,,805.623,,280.65,,36.0733457977,,25.0554850553,,35.8101974366,,22.4577879383,,14.5829806635,,20.6524725816,,252.7300761078,,100.4680475248,
3221water_regimewatered,3335487,Cam13,Syngenta Campagnola 2013,127615,https://doi.org/10.15454/9E4IDY,A554_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,228.9899426285,,330.7103602577,,1719.8404527837,,68.9359478054,,72.056885953,,-37.1916666667,,-16.0579710145,,97.042,,928.684,,229.152,,35.5005447411,,25.6238296773,,36.5456670311,,22.3050181134,,14.8098006969,,21.6116876673,,267.2982665197,,109.6288613876,
3218water_regimerainfed,3335238,Cam13,Syngenta Campagnola 2013,127612,https://doi.org/10.15454/PAY7DB,NS701_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,197.8425753374,,312.3973072796,,1661.1948300944,,73.2216630521,,79.1113440305,,-15.8740740741,,-68.4633333333,,142.516,,828.223,,258.05,,36.0733457977,,25.1877153656,,35.7908028765,,22.4577879383,,14.6367820387,,20.7123275825,,242.5253845433,,94.107083077,
3217water_regimerainfed,3335237,Cam13,Syngenta Campagnola 2013,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,192.9158996524,,300.5435664474,,1232.766805182,,72.1590208665,,78.7482287473,,-15.5724637681,,-70.5433333333,,124.743,,850.915,,259.14,,35.9894873869,,25.4345666306,,35.8788204634,,22.4431305115,,14.734601264,,20.9206070815,,238.5064212851,,101.217976342,
3216water_regimerainfed,3335236,Cam13,Syngenta Campagnola 2013,127610,https://doi.org/10.15454/VFUIV5,NK807_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,204.9883448959,,299.5362651995,,1303.2327776321,,71.62070894,,79.4152544387,,-15.8740740741,,-65.9345238095,,96.283,,828.223,,281.832,,35.8423494969,,25.3161405486,,35.9192573784,,22.3979183385,,14.7015056344,,20.9223002064,,246.363735292,,96.8646129682,
3217water_regimewatered,3335483,Cam13,Syngenta Campagnola 2013,127611,https://doi.org/10.15454/FCAQLR,NQ508_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,250.9409265196,,340.9998273451,,2103.738828497,,74.6066660175,,76.2908816674,,-37.3936170213,,-19.3159722222,,124.743,,873.79,,188.851,,35.9894873869,,25.5363010218,,35.9494494712,,22.4431305115,,14.7665018165,,21.0640470107,,292.936167975,,137.3963603254,
3214water_regimewatered,3335480,Cam13,Syngenta Campagnola 2013,127608,https://doi.org/10.15454/67FHQJ,N22_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,235.0769699134,,330.781095932,,1378.6872232133,,72.718048051,,75.3192196474,,-37.3819444444,,-18.9810606061,,142.516,,896.826,,189.447,,36.0733457977,,25.4920967946,,36.0191527306,,22.4577879383,,14.7238873074,,21.1923899912,,273.0492339466,,115.580846256,
3214water_regimerainfed,3335234,Cam13,Syngenta Campagnola 2013,127608,https://doi.org/10.15454/67FHQJ,N22_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,198.3114369919,,272.0935765934,,1194.9122053283,,73.229229652,,79.968436198,,-15.8740740741,,-68.4633333333,,142.516,,828.223,,258.05,,36.0733457977,,25.3161405486,,35.7908028765,,22.4577879383,,14.7015056344,,20.7123275825,,237.3708271464,,108.2798579397,
3212water_regimewatered,3335478,Cam13,Syngenta Campagnola 2013,127606,https://doi.org/10.15454/HDJP0L,N16_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,247.369684617,,307.6311302062,,1358.5129526664,,72.5525182882,,74.2477283094,,-37.3112244898,,-18.6541666667,,155.591,,905.238,,204.817,,35.9967867809,,25.6278817972,,36.542777238,,22.3268999074,,14.7981389703,,21.4114081597,,287.0458359299,,125.4221875015,
3210water_regimerainfed,3335230,Cam13,Syngenta Campagnola 2013,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,200.80446421,,315.130867424,,2170.5788023085,,72.8954897294,,80.2547662974,,-15.8740740741,,-67.9070512821,,124.743,,828.223,,258.05,,35.9894873869,,25.1877153656,,35.8597257348,,22.4431305115,,14.6367820387,,20.7896081224,,236.8196208609,,93.8655243082,
3207water_regimewatered,3335473,Cam13,Syngenta Campagnola 2013,127601,https://doi.org/10.15454/YL5R4U,Lo1290_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,233.8341554316,,318.3834792255,,2176.7765823448,,73.4300108351,,75.1457599089,,-37.3819444444,,-19.380952381,,155.591,,896.826,,189.447,,35.9967867809,,25.4920967946,,36.057363095,,22.3268999074,,14.7238873074,,21.1410623588,,274.5266686394,,113.8598977016,
3206water_regimewatered,3335472,Cam13,Syngenta Campagnola 2013,127600,https://doi.org/10.15454/XXTRYK,Lo1288_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,255.3545679019,,339.483545696,,2921.904181453,,72.8273475171,,75.2417537216,,-37.3819444444,,-19.7375,,175.571,,896.826,,189.447,,36.0847296229,,25.4920967946,,35.9724490687,,22.3987981553,,14.7238873074,,21.0098722335,,295.0688678784,,136.238394583,
3204water_regimerainfed,3335224,Cam13,Syngenta Campagnola 2013,127598,https://doi.org/10.15454/E3TUYJ,Lo1282_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,194.9911457026,,299.1405759796,,1384.5133491441,,74.3763227087,,81.9744877527,,-16.6124031008,,-63.3814102564,,155.591,,785.136,,277.505,,35.9967867809,,24.9251306465,,35.8355115098,,22.3268999074,,14.5222264378,,20.5507537788,,234.0856588626,,96.6625359354,
3205water_regimewatered,3335471,Cam13,Syngenta Campagnola 2013,127599,https://doi.org/10.15454/OVW4GG,Lo1284_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,241.3547971548,,351.6963659446,,2023.7090014803,,71.3492820334,,73.8604904814,,-37.3112244898,,-17.8560606061,,126.082,,905.238,,204.817,,35.9319094177,,25.6278817972,,36.5297762286,,22.4241687552,,14.7981389703,,21.5100025039,,276.4639680933,,124.4358635615,
3202water_regimerainfed,3335222,Cam13,Syngenta Campagnola 2013,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,203.4849968751,,325.6266519946,,1037.7707327124,,72.6383741294,,78.2745943463,,-15.5724637681,,-70.5433333333,,124.743,,850.915,,259.14,,35.9894873869,,25.4345666306,,35.8788204634,,22.4431305115,,14.734601264,,20.9206070815,,245.6026796331,,92.279643203,
3201water_regimewatered,3335467,Cam13,Syngenta Campagnola 2013,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,255.4761825656,,327.28402903,,2178.5214917961,,71.1761653166,,72.7736797993,,-37.1916666667,,-17.2142857143,,126.082,,928.684,,181.371,,35.9319094177,,25.7499401231,,36.5316192488,,22.4241687552,,14.8728321654,,21.5130581787,,295.5220696995,,141.6980425772,
