observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3058water_regimerainfed,3337857,Gra13,Biogemma Graneros 2013,127457,https://doi.org/10.15454/OJMQGR,HMV5325_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,202.2176439581,,270.6132634424,,3302.4151706175,,68.5087621976,,72.4974929253,,-48.8586309524,,-227.6388888889,,356.888,,1288.803,,410.443,,38.0746976074,,33.7160891294,,37.5821185147,,16.0514949495,,13.4598498377,,15.2969212963,,244.2010029964,,103.6035554973,
3021water_regimerainfed,3337821,Gra13,Biogemma Graneros 2013,127420,https://doi.org/10.15454/GD6TZS,EZ37_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,176.8912792065,,293.933531387,,1936.0501585317,,66.1949434283,,70.4271058044,,-52.2738095238,,-226.6363636364,,383.517,,1303.714,,440.734,,38.0752179962,,33.9120735855,,37.4506871171,,15.9918949495,,13.613808171,,15.2680050505,,223.7396937271,,96.7788131316,
3096water_regimewatered,3338136,Gra13,Biogemma Graneros 2013,127490,https://doi.org/10.15454/4XYXKB,MS71_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,248.8118277265,,282.8697089001,,3435.2756424015,,68.4295253263,,,,,,,,,,,,,,,,,,,,,,,,,,292.1928640909,,112.8050821059,
3057water_regimewatered,3338102,Gra13,Biogemma Graneros 2013,127456,https://doi.org/10.15454/6FDQYP,F712_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,309.4350701915,,269.3520355085,,3566.0122449735,,69.6035945826,,,,,,,,,,,,,,,,,,,,,,,,,,358.4096633203,,159.7883998278,
3130water_regimewatered,3338170,Gra13,Biogemma Graneros 2013,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,287.4300295559,,287.7054842793,,3912.5701336872,,69.8628161017,,,,,,,,,,,,,,,,,,,,,,,,,,338.7831520822,,148.7585937045,
3129water_regimewatered,3338169,Gra13,Biogemma Graneros 2013,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,303.9648979905,,331.1230125974,,3637.6818430469,,71.7061251913,,,,,,,,,,,,,,,,,,,,,,,,,,356.3732403263,,167.9920636807,
3097water_regimewatered,3338137,Gra13,Biogemma Graneros 2013,127491,https://doi.org/10.15454/JQK4DZ,DK4676A_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.6744337934,,291.2787435145,,2894.8596104996,,66.2032837011,,,,,,,,,,,,,,,,,,,,,,,,,,300.2553356685,,132.7631107305,
3020water_regimerainfed,3337820,Gra13,Biogemma Graneros 2013,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,183.6770956625,,309.9208097043,,2183.5397228074,,71.0002960358,,75.1425371669,,-42.9985380117,,-219.8782051282,,387.126,,1254.988,,440.558,,38.1196831239,,33.0265395945,,37.4312124131,,15.9841297591,,13.0886576289,,15.3001301476,,230.0484577581,,86.6346517147,
3040water_regimerainfed,3337840,Gra13,Biogemma Graneros 2013,127439,https://doi.org/10.15454/J1WKMB,F7001_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,178.6397454751,,254.1886710474,,2482.0250768994,,69.572288229,,73.811627783,,-43.7877358491,,-223.7033333333,,379.344,,1215.072,,441.119,,38.0626771454,,33.6796832427,,37.5187210203,,16.0057239057,,13.4596497999,,15.3963171717,,217.2353271239,,89.1936445371,
3098water_regimewatered,3338138,Gra13,Biogemma Graneros 2013,127492,https://doi.org/10.15454/GEYWPP,EP29_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,266.787383904,,294.669303421,,3314.0745547107,,66.9858766478,,,,,,,,,,,,,,,,,,,,,,,,,,313.2927899431,,143.0479812884,
3098water_regimerainfed,3337892,Gra13,Biogemma Graneros 2013,127492,https://doi.org/10.15454/GEYWPP,EP29_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,158.4751948075,,312.3696850341,,2107.1868431463,,68.8610946366,,73.5166071087,,-45.974137931,,-227.8117283951,,299.344,,1299.619,,440.214,,37.9996570513,,33.2861698051,,37.6898083576,,16.0915019763,,13.2165308255,,15.3452805836,,205.2009503695,,77.4043456331,
3013water_regimewatered,3338059,Gra13,Biogemma Graneros 2013,127412,https://doi.org/10.15454/CNJTVT,A347_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,275.3256044541,,271.9677088648,,2885.0305852592,,69.3553379314,,,,,,,,,,,,,,,,,,,,,,,,,,330.317465078,,146.9825331773,
3125water_regimerainfed,3337919,Gra13,Biogemma Graneros 2013,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,192.3798405158,,318.7301452536,,2376.3736129648,,73.9451735651,,77.4603618993,,-40.9939393939,,-211.181547619,,383.517,,1197.798,,447.008,,38.0752179962,,32.9480125225,,37.2708425318,,15.9918949495,,13.046046832,,15.2258676046,,228.7647921764,,101.6436453888,
3099water_regimewatered,3338139,Gra13,Biogemma Graneros 2013,127493,https://doi.org/10.15454/2D05EV,NC358_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,296.2578601693,,312.8809249208,,3777.3535891147,,73.5551196693,,,,,,,,,,,,,,,,,,,,,,,,,,347.948842237,,130.7797015254,
3002water_regimewatered,3338048,Gra13,Biogemma Graneros 2013,127401,https://doi.org/10.15454/AQWE02,PH207_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,280.6111714847,,283.9077408114,,3268.1929607498,,64.945905259,,,,,,,,,,,,,,,,,,,,,,,,,,332.9843837967,,130.9482105216,
3123water_regimewatered,3338163,Gra13,Biogemma Graneros 2013,127517,https://doi.org/10.15454/NI7BTY,EP72_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.703956791,,231.8281570424,,4381.2085388002,,68.0942089332,,,,,,,,,,,,,,,,,,,,,,,,,,318.8190459787,,120.0116576589,
3100water_regimewatered,3338140,Gra13,Biogemma Graneros 2013,127494,https://doi.org/10.15454/Q0HNOG,LH93_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,292.0757142901,,279.0126960516,,3955.1999939019,,70.7968471451,,,,,,,,,,,,,,,,,,,,,,,,,,351.5083953455,,148.7789707757,
3121water_regimewatered,3338161,Gra13,Biogemma Graneros 2013,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,260.3212880297,,317.7299072211,,2406.5750878468,,66.8061027283,,,,,,,,,,,,,,,,,,,,,,,,,,312.6156478007,,118.4649592737,
3121water_regimerainfed,3337915,Gra13,Biogemma Graneros 2013,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,171.6376641501,,342.3661295611,,1540.213997075,,65.742130295,,69.6420186527,,-55.1721311475,,-225.7648809524,,211.079,,1389.138,,410.825,,38.3165853819,,33.5096115503,,37.5700469885,,16.3118595041,,13.3783184302,,15.1803192641,,204.1346360407,,69.6427029211,
3051water_regimerainfed,3337850,Gra13,Biogemma Graneros 2013,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,165.8867549199,,292.1325703122,,2570.6104851596,,70.3013495435,,73.7485610024,,-43.8611111111,,-223.09375,,415.177,,1230,,441.119,,38.1282594888,,33.5714720196,,37.4380720293,,15.8637878788,,13.3642550505,,15.5102840909,,212.6578822294,,84.1611027905,
3101water_regimewatered,3338141,Gra13,Biogemma Graneros 2013,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,269.2537817926,,286.2999436461,,3321.9068421687,,67.2237965423,,,,,,,,,,,,,,,,,,,,,,,,,,325.9177007911,,122.0544031861,
3101water_regimerainfed,3337895,Gra13,Biogemma Graneros 2013,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,178.0442412706,,279.7430767553,,2250.0870121764,,66.0067199747,,70.3171670132,,-52.7657232704,,-227.6185897436,,275.159,,1250.998,,440.734,,38.0754898213,,34.0272460779,,37.6380971989,,16.1778063241,,13.7627958834,,15.2041899767,,218.0723314901,,90.1389391723,
3119water_regimewatered,3338159,Gra13,Biogemma Graneros 2013,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,296.3974805658,,285.2952312798,,2840.0780836803,,69.5282502614,,,,,,,,,,,,,,,,,,,,,,,,,,341.7184775851,,123.4270355217,
3118water_regimewatered,3338158,Gra13,Biogemma Graneros 2013,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,257.7407291701,,273.6214367504,,3067.4385100552,,64.4899002688,,,,,,,,,,,,,,,,,,,,,,,,,,291.7746527174,,111.5919013198,
3102water_regimewatered,3338142,Gra13,Biogemma Graneros 2013,127496,https://doi.org/10.15454/IGF7DX,A3_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,305.6972828804,,300.1214535301,,3645.8514362098,,67.8218357138,,,,,,,,,,,,,,,,,,,,,,,,,,368.1619416779,,154.5471088625,
3117water_regimewatered,3338157,Gra13,Biogemma Graneros 2013,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,249.5359070138,,224.7328005818,,3726.7944357253,,66.7774456748,,,,,,,,,,,,,,,,,,,,,,,,,,296.2687798091,,115.3330828568,
3050water_regimewatered,3338095,Gra13,Biogemma Graneros 2013,127449,https://doi.org/10.15454/X6F0EB,CO109_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,268.8800063579,,298.1913071737,,3604.0600280043,,65.071695621,,,,,,,,,,,,,,,,,,,,,,,,,,316.7051481342,,125.1634556555,
3115water_regimerainfed,3337909,Gra13,Biogemma Graneros 2013,127509,https://doi.org/10.15454/HPRD42,EC151_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,188.6373682535,,289.6779853344,,2719.9464900256,,66.6872737849,,70.964902741,,-52.0988700565,,-226.0793650794,,411.004,,1348.804,,410.512,,38.1183419318,,33.6044412369,,37.355277132,,15.8719393939,,13.3566088855,,15.3921428571,,228.2921111956,,85.267071002,
3103water_regimewatered,3338143,Gra13,Biogemma Graneros 2013,127497,https://doi.org/10.15454/7OOY7F,A375_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,270.6479668958,,269.646137333,,4150.8977752074,,68.5184930984,,,,,,,,,,,,,,,,,,,,,,,,,,323.7332982624,,130.711563846,
3014water_regimerainfed,3337814,Gra13,Biogemma Graneros 2013,127413,https://doi.org/10.15454/JBBAWF,EP52_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,193.3203016846,,332.9939734958,,2529.2810506158,,70.3000227732,,74.3206127476,,-44.3994252874,,-224.497311828,,230.742,,1282.711,,441.119,,38.3495412611,,33.0647630021,,37.5792172813,,16.2789256198,,13.0853265413,,15.3308308895,,227.0717749725,,95.1198535139,
3043water_regimewatered,3338089,Gra13,Biogemma Graneros 2013,127442,https://doi.org/10.15454/RPM9FH,F924_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,274.7002852549,,300.1421115966,,4258.5976773503,,68.4148530587,,,,,,,,,,,,,,,,,,,,,,,,,,320.4300166135,,121.8759033708,
3104water_regimerainfed,3337898,Gra13,Biogemma Graneros 2013,127498,https://doi.org/10.15454/X4VLZJ,B109_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,187.5634505155,,321.4211579952,,2470.5096406613,,69.2795648931,,73.3717268416,,-46.3225,,-227.7886904762,,275.159,,1324.652,,412.087,,38.0754898213,,32.989717111,,37.6850209717,,16.1778063241,,13.0647992424,,15.2947348485,,229.7905737333,,99.0698908432,
3047water_regimerainfed,3337847,Gra13,Biogemma Graneros 2013,127446,https://doi.org/10.15454/ALXSGY,W9_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,165.5698321273,,255.8997508266,,2561.7074900868,,67.0103409569,,71.2558731026,,-52.1307471264,,-227.6366666667,,302.323,,1332.916,,410.512,,38.0538344768,,33.6852054589,,37.6413906247,,16.0841477273,,13.4251854754,,15.2551575758,,223.6921201496,,94.6788502802,
3047water_regimewatered,3338093,Gra13,Biogemma Graneros 2013,127446,https://doi.org/10.15454/ALXSGY,W9_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,281.0586750275,,230.0247679146,,3293.1438109839,,64.6639640025,,,,,,,,,,,,,,,,,,,,,,,,,,320.577275152,,124.2241369687,
3016water_regimerainfed,3337816,Gra13,Biogemma Graneros 2013,127415,https://doi.org/10.15454/DPMMOI,F1890_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,187.6930510239,,323.3266248407,,2550.3313872853,,69.3431036555,,73.6906563753,,-45.7287878788,,-227.7886904762,,277.962,,1259.032,,412.087,,38.1667586401,,33.6422243264,,37.6850209717,,16.2113068182,,13.4134173554,,15.2947348485,,236.0171310986,,88.0911734618,
3001water_regimerainfed,3337801,Gra13,Biogemma Graneros 2013,127400,https://doi.org/10.15454/P5UIAJ,B73_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,183.3261017103,,280.5061865267,,2640.6226747164,,70.752276834,,77.1564539011,,-41.7757575758,,-217.325,,299.344,,1214.241,,497.465,,37.9996570513,,33.151757667,,37.4958667554,,16.0915019763,,13.1530027548,,15.2488737374,,228.6283134751,,84.6758267741,
3105water_regimerainfed,3337899,Gra13,Biogemma Graneros 2013,127499,https://doi.org/10.15454/3XPQEN,B110_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,179.7754800566,,323.9081040988,,2379.8362614001,,74.2054708072,,77.9475961156,,-41.2904761905,,-212.117816092,,353.279,,1210.707,,447.008,,38.0265053696,,32.7911537925,,37.3388935147,,16.0623905724,,12.9714894481,,15.1939411355,,208.5641868399,,91.4423563937,
3044water_regimewatered,3338090,Gra13,Biogemma Graneros 2013,127443,https://doi.org/10.15454/BNROZU,EZ40_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,283.4227250545,,294.9346428652,,3852.8865310071,,68.8023139537,,,,,,,,,,,,,,,,,,,,,,,,,,326.6785754958,,135.5490848404,
3109water_regimewatered,3338149,Gra13,Biogemma Graneros 2013,127503,https://doi.org/10.15454/4ES48F,DE811_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,267.5534405737,,288.1309403607,,3768.4855618435,,71.4989316222,,,,,,,,,,,,,,,,,,,,,,,,,,320.3541524327,,114.71586578,
3106water_regimewatered,3338146,Gra13,Biogemma Graneros 2013,127500,https://doi.org/10.15454/RYTRV5,C103_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,281.5358537164,,310.6955362953,,3278.20684782,,72.5105759947,,,,,,,,,,,,,,,,,,,,,,,,,,330.9143506202,,119.3127842391,
3106water_regimerainfed,3337900,Gra13,Biogemma Graneros 2013,127500,https://doi.org/10.15454/RYTRV5,C103_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,199.6873995361,,324.6264414901,,2308.0322110256,,71.1999890232,,75.2411332813,,-42.7797619048,,-216.6060606061,,499.862,,1242.864,,440.558,,38.0143469591,,33.1766339744,,37.3779117897,,15.5719101732,,13.1713419913,,15.7239669421,,242.8314255107,,96.2531065674,
3015water_regimewatered,3338061,Gra13,Biogemma Graneros 2013,127414,https://doi.org/10.15454/X2ENCA,F7028_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,292.8375290962,,243.2891847078,,4071.7509667891,,66.7958480016,,,,,,,,,,,,,,,,,,,,,,,,,,333.623986328,,150.73707967,
3001water_regimewatered,3338047,Gra13,Biogemma Graneros 2013,127400,https://doi.org/10.15454/P5UIAJ,B73_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,282.7234192799,,315.9562257278,,3557.704367132,,69.2512954927,,,,,,,,,,,,,,,,,,,,,,,,,,338.7260528047,,147.8472497707,
3045water_regimewatered,3338091,Gra13,Biogemma Graneros 2013,127444,https://doi.org/10.15454/UX5L2C,W23_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,277.4067995128,,245.1718769961,,3296.8933243667,,67.6147250843,,,,,,,,,,,,,,,,,,,,,,,,,,335.7192723855,,132.5392346074,
3015water_regimerainfed,3337815,Gra13,Biogemma Graneros 2013,127414,https://doi.org/10.15454/X2ENCA,F7028_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,182.5481373493,,257.5314649435,,2682.8581436294,,70.9224956674,,74.9096729528,,-44.2090643275,,-224.9107142857,,302.323,,1270.587,,412.835,,38.0538344768,,33.2128947333,,37.6817026624,,16.0841477273,,13.1665018607,,15.3710984848,,215.7014308506,,83.5619068932,
3108water_regimerainfed,3337902,Gra13,Biogemma Graneros 2013,127502,https://doi.org/10.15454/MWWCXA,D09_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,176.0224985915,,259.3489067004,,2709.9249088346,,65.0237791067,,68.3152492337,,-58.7126436782,,-225.274691358,,211.079,,1363.901,,380.547,,38.3165853819,,33.969797249,,37.692133032,,16.3118595041,,13.6821251306,,15.2012570146,,212.6604360577,,84.323332995,
3109water_regimerainfed,3337903,Gra13,Biogemma Graneros 2013,127503,https://doi.org/10.15454/4ES48F,DE811_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,186.9475984415,,295.4560672118,,2756.6686250288,,71.9243827801,,75.4498607497,,-42.6,,-219.8782051282,,383.517,,1232.439,,440.558,,38.0752179962,,33.3339204875,,37.4312124131,,15.9918949495,,13.2024118457,,15.3001301476,,223.3093842279,,91.3695309554,
3111water_regimerainfed,3337905,Gra13,Biogemma Graneros 2013,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,178.9294563549,,271.0986374775,,2529.2169022187,,71.0313162577,,74.8528690513,,-43.9454545455,,-223.96875,,211.079,,1244.274,,412.835,,38.3165853819,,33.4488910488,,37.5910193888,,16.3118595041,,13.2663443526,,15.3323674242,,220.6710768941,,82.0472203174,
3111water_regimewatered,3338151,Gra13,Biogemma Graneros 2013,127505,https://doi.org/10.15454/WUYS9V,DKFAPW_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,264.9886463922,,282.4384457973,,3517.3296843219,,67.2610103961,,,,,,,,,,,,,,,,,,,,,,,,,,316.955941602,,127.8506893634,
3112water_regimerainfed,3337906,Gra13,Biogemma Graneros 2013,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,179.1867642703,,285.4127068216,,2170.9974110523,,67.7439480164,,71.7170878564,,-49.1842948718,,-227.8511904762,,254.335,,1221.159,,440.351,,38.2689626735,,33.9352429882,,37.6149285637,,16.2928853755,,13.7018881119,,15.2347835498,,238.8722392245,,74.9065504663,
3113water_regimewatered,3338153,Gra13,Biogemma Graneros 2013,127507,https://doi.org/10.15454/KN2JI5,DKMBST_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,284.2523166243,,283.6630526043,,3774.6427397294,,70.5599572842,,,,,,,,,,,,,,,,,,,,,,,,,,327.245454952,,127.1571889519,
3078water_regimewatered,3338120,Gra13,Biogemma Graneros 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,296.1852461432,,268.2091916696,,3511.7885798007,,67.4436777393,,,,,,,,,,,,,,,,,,,,,,,,,,335.955034383,,134.5750116724,
3049water_regimewatered,3338094,Gra13,Biogemma Graneros 2013,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,296.4222032498,,302.9823564303,,3546.1938410597,,67.1638467159,,,,,,,,,,,,,,,,,,,,,,,,,,356.1651123788,,146.2305556239,
3115water_regimewatered,3338155,Gra13,Biogemma Graneros 2013,127509,https://doi.org/10.15454/HPRD42,EC151_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,274.8492530884,,300.6010301178,,3979.9849692588,,68.7605508142,,,,,,,,,,,,,,,,,,,,,,,,,,330.0443767489,,134.5276254484,
3049water_regimerainfed,3337848,Gra13,Biogemma Graneros 2013,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,184.6335013628,,297.0755202881,,2207.1159280857,,70.2118056743,,73.8138440113,,-43.9454545455,,-224.9885057471,,275.159,,1244.274,,441.119,,38.0754898213,,33.4488910488,,37.6773598655,,16.1778063241,,13.2663443526,,15.3214054336,,228.5326176618,,82.5154614012,
3116water_regimerainfed,3337910,Gra13,Biogemma Graneros 2013,127510,https://doi.org/10.15454/I2LIRO,EC169_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,180.7581455858,,281.8307713152,,2227.3161605343,,68.4699538061,,72.9456437581,,-45.7782738095,,-227.3733333333,,356.888,,1273.306,,440.214,,38.0746976074,,33.5205688674,,37.589979906,,16.0514949495,,13.3163771645,,15.325589899,,226.6188390827,,79.1995164223,
3117water_regimerainfed,3337911,Gra13,Biogemma Graneros 2013,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,169.0879836755,,231.2173174102,,2991.0993016396,,69.1945614551,,73.4638224844,,-45.6913580247,,-227.7886904762,,275.159,,1244.104,,440.214,,38.0754898213,,33.7497418658,,37.6850209717,,16.1778063241,,13.5079559484,,15.2947348485,,211.6990277257,,95.7323278009,
3116water_regimewatered,3338156,Gra13,Biogemma Graneros 2013,127510,https://doi.org/10.15454/I2LIRO,EC169_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,281.574277713,,316.7636408282,,2724.7304414847,,65.3775885481,,,,,,,,,,,,,,,,,,,,,,,,,,327.6825148024,,135.8475382195,
3050water_regimerainfed,3337849,Gra13,Biogemma Graneros 2013,127449,https://doi.org/10.15454/X6F0EB,CO109_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,178.043012992,,266.7057899433,,1954.3106301877,,65.7197482183,,70.8457784855,,-52.3893939394,,-226.2212643678,,211.079,,1286.22,,440.734,,38.3165853819,,33.9425416432,,37.5468866039,,16.3118595041,,13.6781501377,,15.2284117032,,214.6311747982,,85.5204511871,
3051water_regimewatered,3338096,Gra13,Biogemma Graneros 2013,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,263.8855623802,,332.1023437249,,3249.8108578441,,69.6242413711,,,,,,,,,,,,,,,,,,,,,,,,,,313.7867607544,,129.906161658,
3119water_regimerainfed,3337913,Gra13,Biogemma Graneros 2013,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,156.201908197,,259.8975607107,,2299.5051787283,,67.8655924836,,73.0348044801,,-45.6913580247,,-227.6149425287,,254.335,,1244.104,,440.214,,38.2689626735,,33.7497418658,,37.6205742442,,16.2928853755,,13.5079559484,,15.2616405434,,217.5928195018,,71.9254604452,
3120water_regimewatered,3338160,Gra13,Biogemma Graneros 2013,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,276.8885249503,,337.5514709948,,2239.9815703212,,69.5323694244,,,,,,,,,,,,,,,,,,,,,,,,,,324.1082763492,,129.8206429353,
3018water_regimerainfed,3337818,Gra13,Biogemma Graneros 2013,127417,https://doi.org/10.15454/TPZTSA,FR19_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,172.2830783036,,260.4261611266,,2155.5319701655,,67.3944314739,,71.7439184509,,-48.9336419753,,-228.0401234568,,275.159,,1256.381,,440.351,,38.0754898213,,33.8523774748,,37.6815531078,,16.1778063241,,13.6179306958,,15.2681088664,,228.5117428087,,76.4172289342,
3019water_regimewatered,3338065,Gra13,Biogemma Graneros 2013,127418,https://doi.org/10.15454/PJSPJG,B100_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,264.0807456905,,324.4678766606,,3416.4819904392,,68.0677549754,,,,,,,,,,,,,,,,,,,,,,,,,,320.6401830296,,133.8489675497,
3053water_regimewatered,3338098,Gra13,Biogemma Graneros 2013,127452,https://doi.org/10.15454/XH5MEH,B107_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,301.1632907632,,354.1798677045,,3468.1435310239,,69.6937342442,,,,,,,,,,,,,,,,,,,,,,,,,,352.9017083573,,144.6237771251,
3053water_regimerainfed,3337852,Gra13,Biogemma Graneros 2013,127452,https://doi.org/10.15454/XH5MEH,B107_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,204.2693017874,,312.803368928,,2660.8605343355,,71.0513299535,,74.9591231078,,-42.4583333333,,-219.14,,415.177,,1216.551,,440.558,,38.1282594888,,33.4156576009,,37.3502890374,,15.8637878788,,13.2732126824,,15.4056909091,,246.251763644,,112.5402565778,
3003water_regimerainfed,3337803,Gra13,Biogemma Graneros 2013,127402,https://doi.org/10.15454/5GN11W,Oh43_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,185.1896589641,,301.1971174377,,2336.3903105871,,67.3699200343,,72.1294195934,,-48.9406779661,,-228.0401234568,,277.962,,1329.39,,440.351,,38.1667586401,,33.3623135931,,37.6815531078,,16.2113068182,,13.2639393939,,15.2681088664,,233.1925733926,,82.9040469504,
3078water_regimerainfed,3337874,Gra13,Biogemma Graneros 2013,127474,https://doi.org/10.15454/GF4RQE,EP55_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,189.8771622565,,272.1240153258,,2506.8104699057,,67.5383993814,,71.6816200189,,-48.8586309524,,-228.0737179487,,302.323,,1288.803,,440.351,,38.0538344768,,33.7160891294,,37.6863912445,,16.0841477273,,13.4598498377,,15.3195745921,,233.6468765197,,110.5545767872,
3125water_regimewatered,3338165,Gra13,Biogemma Graneros 2013,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,295.8132701406,,332.9973052251,,3908.7019594297,,74.9464040923,,,,,,,,,,,,,,,,,,,,,,,,,,338.7242729459,,152.2575275188,
