observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM06021,2822590,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48827,gnpis_pui:holding-921_taxon-4898_accession-48827,EM06021,VIRTUAL_TRIAL,,,,,,,,2007,"4,5",
DI07007,2822582,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48889,gnpis_pui:holding-921_taxon-4898_accession-48889,DI07007,VIRTUAL_TRIAL,,,,,,,,2007,"2,5",
Sankara,2822597,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,VIRTUAL_TRIAL,,,,,,,,2007,2,
Toisondor,2822572,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,VIRTUAL_TRIAL,,,,,,,,2007,"1,5",
Karillon,2822611,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27739,https://doi.org/10.15454/LFFVPX,KARILLON,VIRTUAL_TRIAL,,,,,,,,2007,2,
Caphorn,2822599,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2007,3,
AO07102,2822591,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27754,https://doi.org/10.15454/7MX1DM,AO07102,VIRTUAL_TRIAL,,,,,,,,2007,4,
AO07116,2822612,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27755,https://doi.org/10.15454/IF7X64,AO07116,VIRTUAL_TRIAL,,,,,,,,2007,2,
RE06048,2822574,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27264,https://doi.org/10.15454/ILREHV,RE06048,VIRTUAL_TRIAL,,,,,,,,2007,"4,5",
CF06107,2822585,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27066,https://doi.org/10.15454/PVLGW3,CF06107,VIRTUAL_TRIAL,,,,,,,,2007,3,
Mendel,2822594,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,26120,https://doi.org/10.15454/TNI3IW,MENDEL,VIRTUAL_TRIAL,,,,,,,,2007,"3,5",
CF06153,2822614,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48401,gnpis_pui:holding-921_taxon-4898_accession-48401,CF06153,VIRTUAL_TRIAL,,,,,,,,2007,"3,5",
EM06064,2822600,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48404,gnpis_pui:holding-921_taxon-4898_accession-48404,EM06064,VIRTUAL_TRIAL,,,,,,,,2007,2,
RE06057,2822584,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48964,gnpis_pui:holding-921_taxon-4898_accession-48964,RE06057,VIRTUAL_TRIAL,,,,,,,,2007,4,
RE06008,2822604,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48727,gnpis_pui:holding-921_taxon-4898_accession-48727,RE06008,VIRTUAL_TRIAL,,,,,,,,2007,5,
AO07127,2822592,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27756,https://doi.org/10.15454/PILE9C,AO07127,VIRTUAL_TRIAL,,,,,,,,2007,"2,5",
RE06025,2822603,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48830,gnpis_pui:holding-921_taxon-4898_accession-48830,RE06025,VIRTUAL_TRIAL,,,,,,,,2007,"3,5",
DI07001,2822577,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27802,https://doi.org/10.15454/5XXKDL,DI07001,VIRTUAL_TRIAL,,,,,,,,2007,"3,5",
EM06017,2822575,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,2007,"4,5",
EM06035,2822613,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,49009,gnpis_pui:holding-921_taxon-4898_accession-49009,EM06035,VIRTUAL_TRIAL,,,,,,,,2007,"4,5",
RE06058,2822596,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,27830,https://doi.org/10.15454/V4CPNJ,RE06058,VIRTUAL_TRIAL,,,,,,,,2007,5,
EM06029,2822595,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,49047,gnpis_pui:holding-921_taxon-4898_accession-49047,EM06029,VIRTUAL_TRIAL,,,,,,,,2007,"4,5",
DI07003,2822578,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48427,gnpis_pui:holding-921_taxon-4898_accession-48427,DI07003,VIRTUAL_TRIAL,,,,,,,,2007,"2,5",
CF06013,2822608,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,49609,gnpis_pui:holding-921_taxon-4898_accession-49609,CF06013,VIRTUAL_TRIAL,,,,,,,,2007,4,
CF06123,2822593,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48854,gnpis_pui:holding-921_taxon-4898_accession-48854,CF06123,VIRTUAL_TRIAL,,,,,,,,2007,"3,5",
DI07006,2822583,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,48856,gnpis_pui:holding-921_taxon-4898_accession-48856,DI07006,VIRTUAL_TRIAL,,,,,,,,2007,"2,5",
EM06062,2822598,BTH_Chaux_des_Prés_2007_SetB1,BTH_Chaux_des_Prés_2007_SetB1,49687,gnpis_pui:holding-921_taxon-4898_accession-49687,EM06062,VIRTUAL_TRIAL,,,,,,,,2007,"1,5",
