observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,G(CO_321:1000230),G(CO_321:1000230).date,L(CO_321:1000228),L(CO_321:1000228).date,NmieG(CO_321:1000238),NmieG(CO_321:1000238).date,NmieL(CO_321:1000243),NmieL(CO_321:1000243).date,NpainG(CO_321:1000237),NpainG(CO_321:1000237).date,NpainL(CO_321:1000242),NpainL(CO_321:1000242).date,NpateG(CO_321:1000236),NpateG(CO_321:1000236).date,NpateL(CO_321:1000241),NpateL(CO_321:1000241).date,NtotG(CO_321:1000239),NtotG(CO_321:1000239).date,NtotL(CO_321:1000244),NtotL(CO_321:1000244).date,P(CO_321:1000227),P(CO_321:1000227).date,P/L(CO_321:1000229),P/L(CO_321:1000229).date,W(CO_321:1000226),W(CO_321:1000226).date,dur(CO_321:1000216),dur(CO_321:1000216).date,hag(CO_321:1000231),hag(CO_321:1000231).date,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,volG(CO_321:1000240),volG(CO_321:1000240).date,volL(CO_321:1000245),volL(CO_321:1000245).date,zel(CO_321:1000222),zel(CO_321:1000222).date
CF08021itkfi,2844102,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,49645,https://doi.org/10.15454/GXTRDY,CF08021,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"58,5",,,,"88,5",,,,247,,,,,,,,83,,399,,"11,9",,"78,1",,,,1550,,,
CF08021itkt,2844103,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,49645,https://doi.org/10.15454/GXTRDY,CF08021,VIRTUAL_TRIAL,,,,,,,,treated,2009,"33,7",,231,,97,,,,57,,,,87,,,,241,,,,37,,"0,16",,179,,84,,NA,,12,,78,,1770,,,,NA,
RE07095itkfi,2844054,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27266,https://doi.org/10.15454/PYG05B,RE07095,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
RE07095itkt,2844055,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27266,https://doi.org/10.15454/PYG05B,RE07095,VIRTUAL_TRIAL,,,,,,,,treated,2009,"17,8",,64,,100,,,,75,,,,80,,,,254,,,,114,,"1,78",,283,,39,,399,,"12,7",,NA,,1653,,,,57,
CF07143itkfi,2844076,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27792,https://doi.org/10.15454/NZODZY,CF07143,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
CF07143itkt,2844077,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27792,https://doi.org/10.15454/NZODZY,CF07143,VIRTUAL_TRIAL,,,,,,,,treated,2009,"24,5",,122,,100,,,,52,,,,87,,,,239,,,,88,,"0,73",,313,,61,,422,,"13,4",,NA,,1480,,,,60,
DI09016itkfi,2844110,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"57,8",,,,"92,5",,,,"250,2",,,,,,,,60,,411,,"11,4",,"78,9",,,,1600,,,
DI09016itkt,2844111,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27313,https://doi.org/10.15454/SGNING,DI09016,VIRTUAL_TRIAL,,,,,,,,treated,2009,"18,7",,71,,85,,,,48,,,,83,,,,216,,,,111,,"1,58",,274,,68,,NA,,"11,3",,"79,5",,1328,,,,NA,
CF08106itkfi,2844108,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"62,2",,,,"85,5",,,,"247,8",,,,,,,,80,,418,,"11,4",,"79,6",,,,1600,,,
CF08106itkt,2844109,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27311,https://doi.org/10.15454/4DNWV7,CF08106,VIRTUAL_TRIAL,,,,,,,,treated,2009,"22,3",,101,,100,,,,68,,,,87,,,,255,,,,74,,"0,73",,200,,74,,NA,,"11,4",,"80,6",,1630,,,,NA,
CF08137itkt,2844035,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27312,https://doi.org/10.15454/CPWBIX,CF08137,VIRTUAL_TRIAL,,,,,,,,treated,2009,"24,9",,126,,100,,,,80,,,,85,,,,265,,,,67,,"0,53",,254,,83,,NA,,"11,3",,"78,8",,1790,,,,NA,
CF08137itkfi,2844034,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27312,https://doi.org/10.15454/CPWBIX,CF08137,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,66,,,,94,,,,260,,,,,,,,64,,354,,"11,2",,"78,3",,,,1800,,,
EM08223itkt,2844083,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,treated,2009,"25,6",,133,,94,,,,41,,,,56,,,,191,,,,32,,"0,24",,88,,35,,NA,,"11,1",,"76,8",,1520,,,,NA,
EM08223itkfi,2844082,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27314,https://doi.org/10.15454/NY4WWG,EM08223,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,35,,,,"75,5",,,,"210,5",,,,,,,,31,,328,,"11,5",,"77,6",,,,1500,,,
CF08049itkt,2844101,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27797,https://doi.org/10.15454/II6X3N,CF08049,VIRTUAL_TRIAL,,,,,,,,treated,2009,"27,7",,155,,100,,,,84,,,,95,,,,279,,,,56,,"0,36",,228,,80,,NA,,"10,8",,"79,6",,1675,,,,NA,
CF08049itkfi,2844100,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27797,https://doi.org/10.15454/II6X3N,CF08049,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"61,5",,,,"95,5",,,,257,,,,,,,,72,,402,,"11,8",,"78,9",,,,1650,,,
CF08084itkt,2844073,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,treated,2009,"26,5",,143,,100,,,,59,,,,66,,,,225,,,,43,,"0,3",,135,,76,,NA,,"11,1",,"79,4",,1523,,,,NA,
CF08084itkfi,2844072,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27798,https://doi.org/10.15454/XZ94CU,CF08084,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,54,,,,"79,2",,,,"233,2",,,,,,,,49,,402,,"11,1",,"77,7",,,,1550,,,
EM07117itkfi,2844028,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27820,https://doi.org/10.15454/3AQJN1,EM07117,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
EM07117itkt,2844029,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27820,https://doi.org/10.15454/3AQJN1,EM07117,VIRTUAL_TRIAL,,,,,,,,treated,2009,"19,3",,76,,100,,,,61,,,,79,,,,240,,,,84,,"1,12",,232,,21,,353,,"12,1",,NA,,1455,,,,29,
Soissonsitkfi,2844092,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"39,5",,,,"84,4",,,,"223,9",,,,,,,,68,,365,,12,,"80,9",,,,1500,,,
Soissonsitkt,2844093,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,treated,2009,"23,5",,112,,100,,,,67,,,,86,,,,253,,,,78,,"0,7",,309,,47,,339,,13,,NA,,1573,,,,47,
CF08029itkfi,2844038,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27796,https://doi.org/10.15454/9MSP5Q,CF08029,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"30,5",,,,"92,5",,,,223,,,,,,,,60,,397,,"11,3",,"79,5",,,,1200,,,
CF08029itkt,2844039,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27796,https://doi.org/10.15454/9MSP5Q,CF08029,VIRTUAL_TRIAL,,,,,,,,treated,2009,21,,90,,91,,,,28,,,,84,,,,203,,,,91,,"1,01",,293,,72,,NA,,"11,4",,"79,8",,1293,,,,NA,
DI09005itkt,2844057,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27809,https://doi.org/10.15454/VX6AQV,DI09005,VIRTUAL_TRIAL,,,,,,,,treated,2009,"25,1",,128,,94,,,,74,,,,85,,,,253,,,,63,,"0,5",,261,,47,,NA,,"10,8",,"77,1",,1563,,,,NA,
DI09005itkfi,2844056,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27809,https://doi.org/10.15454/VX6AQV,DI09005,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"65,4",,,,97,,,,"262,4",,,,,,,,48,,409,,"11,7",,"76,5",,,,1780,,,
DI09018itkt,2844015,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27813,https://doi.org/10.15454/G5QB1J,DI09018,VIRTUAL_TRIAL,,,,,,,,treated,2009,"21,1",,90,,94,,,,49,,,,84,,,,227,,,,94,,"1,04",,283,,75,,NA,,"10,9",,"79,3",,1300,,,,NA,
DI09018itkfi,2844014,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27813,https://doi.org/10.15454/G5QB1J,DI09018,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"67,6",,,,97,,,,"264,6",,,,,,,,61,,420,,"11,3",,"76,8",,,,1780,,,
CF08109itkt,2844095,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27799,https://doi.org/10.15454/G9QV0Y,CF08109,VIRTUAL_TRIAL,,,,,,,,treated,2009,"25,2",,129,,94,,,,42,,,,69,,,,205,,,,68,,"0,53",,195,,36,,NA,,"11,8",,"79,9",,1645,,,,NA,
CF08109itkfi,2844094,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27799,https://doi.org/10.15454/G9QV0Y,CF08109,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"57,8",,,,"88,5",,,,"246,2",,,,,,,,31,,417,,"11,8",,"79,9",,,,1750,,,
EM06017itkt,2844013,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,treated,2009,"24,1",,118,,100,,,,70,,,,76,,,,246,,,,75,,"0,64",,309,,33,,332,,"13,3",,NA,,1655,,,,39,
EM06017itkfi,2844012,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,NA,,,,NA,,,,NA,,,,NA,,,,,,,,NA,,NA,,NA,,NA,,,,NA,,,
EM08221itkfi,2844032,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27823,https://doi.org/10.15454/PMYYDQ,EM08221,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"36,5",,,,"75,5",,,,212,,,,,,,,11,,330,,"10,7",,74,,,,1550,,,
EM08221itkt,2844033,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27823,https://doi.org/10.15454/PMYYDQ,EM08221,VIRTUAL_TRIAL,,,,,,,,treated,2009,"26,6",,143,,94,,,,30,,,,51,,,,175,,,,26,,"0,18",,75,,14,,NA,,11,,"75,2",,1480,,,,NA,
DI09023itkt,2844037,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27904,https://doi.org/10.15454/ICRTTK,DI09023,VIRTUAL_TRIAL,,,,,,,,treated,2009,"24,3",,120,,94,,,,58,,,,94,,,,246,,,,72,,"0,6",,277,,21,,NA,,"11,5",,"80,9",,1608,,,,NA,
DI09023itkfi,2844036,BTH_Estrées-Mons_2009_TECH,BTH_Estrées-Mons_2009_TECH,27904,https://doi.org/10.15454/ICRTTK,DI09023,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,,,,,,,100,,,,"57,8",,,,"88,1",,,,"245,9",,,,,,,,13,,439,,"11,5",,"80,3",,,,1600,,,
