observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3030water_regimewatered,3340664,Ner12,Biogemma Nerac 2012,127429,https://doi.org/10.15454/LFK19C,B89_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,243.6757648582,,281.4377480811,,3156.5695243771,,66.7502055926,,74.9200952853,,-103.6451149425,,-51.6693548387,,95.008,,919.824,,323.341,,34.4518223633,,33.5247363154,,35.6322414683,,17.976497114,,17.1685118043,,17.4792114695,,107.7924597063,
3182water_regimewatered,3340807,Ner12,Biogemma Nerac 2012,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,240.1884630065,,267.990591542,,4783.7655392369,,72.914628745,,75.4861486276,,-104.0395480226,,-57.5689102564,,150.532,,928.043,,211.686,,34.4015152655,,33.4339461313,,36.3042424118,,17.7727220118,,17.2041172105,,17.477991453,,114.2640294292,
3183water_regimerainfed,3340562,Ner12,Biogemma Nerac 2012,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,193.5545779915,,298.6081896172,,2446.8278540495,,71.0189021769,,80.1641700382,,-218.5053030303,,-194.6311728395,,203.175,,836.68,,340.405,,34.2617272061,,33.0263454165,,36.9400066998,,17.082479798,,16.974416644,,18.4119341564,,130.5399140973,
3080water_regimewatered,3340710,Ner12,Biogemma Nerac 2012,127476,https://doi.org/10.15454/KOKHG9,ML606_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,247.1250878081,,296.3594475402,,3920.2580979442,,69.1851725696,,72.1934295252,,-102.1830601093,,-56.6933333333,,132.755,,979.532,,221.002,,34.3814208033,,33.5483615337,,36.1970703519,,17.6997968819,,17.2662773019,,17.4271111111,,110.5511137319,
3190water_regimerainfed,3340568,Ner12,Biogemma Nerac 2012,127584,https://doi.org/10.15454/4YFVBA,Lo1180_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,199.2037100581,,271.4578412297,,2374.3806196689,,69.6545890296,,75.9121527918,,-218.1206896552,,-200.2178030303,,252.704,,902.897,,274.188,,34.7777929777,,33.3205720407,,36.5373633735,,17.1688374126,,17.149877852,,18.226010101,,138.870120139,
3081water_regimewatered,3340711,Ner12,Biogemma Nerac 2012,127477,https://doi.org/10.15454/WMRRM7,DKFBHJ_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,243.0041263704,,301.1284616559,,2889.5037051016,,68.7753060549,,72.0465327152,,-101.3488700565,,-58.4149305556,,149.08,,957.899,,221.002,,34.3225756528,,33.6607121263,,36.2526279542,,17.5737099253,,17.2355383317,,17.3428240741,,107.1457987802,
3194water_regimerainfed,3340572,Ner12,Biogemma Nerac 2012,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,200.7663246098,,291.4457580057,,2368.8102193127,,70.5849848132,,79.0590355289,,-218.255952381,,-183.4727011494,,150.532,,856.893,,320.192,,34.4015152655,,33.0708841009,,36.7084005106,,17.7727220118,,17.0141592039,,17.8164750958,,123.9580750605,
3200water_regimewatered,3340824,Ner12,Biogemma Nerac 2012,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,255.9710887231,,292.5389736076,,3878.5474874612,,73.8841475437,,79.9349401047,,-107.446969697,,-61.7371794872,,228.546,,836.68,,303.049,,34.4136177157,,33.0263454165,,36.8911269399,,16.9831536519,,16.974416644,,18.5623931624,,118.3844162221,
3201water_regimewatered,3340825,Ner12,Biogemma Nerac 2012,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,238.4813011294,,306.5032251611,,3831.7951480717,,72.6537515402,,75.1280513127,,-104.0395480226,,-57.5689102564,,150.532,,928.043,,211.686,,34.4015152655,,33.4339461313,,36.3042424118,,17.7727220118,,17.2041172105,,17.477991453,,126.4992435848,
3203water_regimewatered,3340827,Ner12,Biogemma Nerac 2012,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,233.9385858799,,349.1250004819,,3153.2138893809,,68.7711098253,,75.5780810063,,-104.0395480226,,-59.0083333333,,164.608,,928.043,,272.491,,34.3003378724,,33.4339461313,,36.4048573513,,17.3923979377,,17.2041172105,,17.6482222222,,100.3503149179,
3033water_regimewatered,3340667,Ner12,Biogemma Nerac 2012,127432,https://doi.org/10.15454/V2GUZ8,EC232_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,255.3758318048,,316.3720141286,,3189.9254155176,,67.7604858813,,71.2619016716,,-101.6633064516,,-57.9130434783,,149.08,,1000.391,,224.22,,34.3225756528,,33.5564780115,,36.3483255542,,17.5737099253,,17.2216599261,,17.4664251208,,112.8274637981,
3209water_regimewatered,3340833,Ner12,Biogemma Nerac 2012,127603,https://doi.org/10.15454/1ZCMBD,Lo1301_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,245.9896578412,,311.2150787661,,4053.0256658783,,72.5359830947,,75.6868568525,,-104.0395480226,,-61.5217391304,,204.692,,928.043,,235.406,,34.3116609873,,33.4339461313,,36.5750590022,,17.0365724553,,17.2041172105,,18.072705314,,110.922412248,
3210water_regimerainfed,3340588,Ner12,Biogemma Nerac 2012,127604,https://doi.org/10.15454/WAG6NL,Lo904_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,204.3582564392,,263.3676668453,,2486.8189181079,,70.357708452,,79.1121872435,,-218.255952381,,-183.4727011494,,149.08,,856.893,,320.192,,34.3225756528,,33.0708841009,,36.7084005106,,17.5737099253,,17.0141592039,,17.8164750958,,135.9165814228,
3213water_regimewatered,3340837,Ner12,Biogemma Nerac 2012,127607,https://doi.org/10.15454/7CWQV7,N192_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,237.3139328049,,295.3355656643,,3700.3641804966,,68.6082764223,,71.1304465642,,-101.6633064516,,-52.3101851852,,106.839,,1000.391,,200.143,,34.4742543699,,33.5564780115,,35.6205682981,,18.0162017906,,17.2216599261,,17.4187242798,,104.973488094,
3034water_regimewatered,3340668,Ner12,Biogemma Nerac 2012,127433,https://doi.org/10.15454/CAPEG4,LAN496_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,232.6696701371,,295.5146903547,,3543.9414233982,,68.8664103213,,76.3165560314,,-104.5409356725,,-57.3842592593,,149.08,,894.678,,297.637,,34.3225756528,,33.4109660159,,36.441479485,,17.5737099253,,17.1126962219,,17.5843621399,,115.7803232313,
3220water_regimewatered,3340844,Ner12,Biogemma Nerac 2012,127614,https://doi.org/10.15454/GWATR4,P465P_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,247.8644979247,,271.9485667281,,3824.6216848471,,68.9383824698,,77.0744983993,,-105.7002923977,,-56.0545977011,,132.755,,877.37,,323.164,,34.3814208033,,33.1782490243,,36.559193723,,17.6997968819,,17.0753143056,,17.7802681992,,121.0801883317,
3087water_regimerainfed,3340471,Ner12,Biogemma Nerac 2012,127483,https://doi.org/10.15454/OTWCEI,EC136_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,201.7530923594,,291.2753762085,,1223.0295352808,,66.0455136088,,76.6767821056,,-218.1206896552,,-171.0597222222,,111.698,,902.897,,348.487,,34.261900152,,33.3205720407,,36.0504417112,,17.8679694674,,17.149877852,,17.5501851852,,114.7554419367,
3223water_regimerainfed,3340601,Ner12,Biogemma Nerac 2012,127617,https://doi.org/10.15454/7TOVKA,PHG35_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,205.6381248371,,284.5372084428,,2967.6970876405,,72.4344498167,,79.8976595394,,-218.5053030303,,-191.0282738095,,178.819,,836.68,,326.769,,34.1844729077,,33.0263454165,,36.9105718308,,17.2595275673,,16.974416644,,18.2126984127,,134.3812001761,
3088water_regimerainfed,3340472,Ner12,Biogemma Nerac 2012,127484,https://doi.org/10.15454/9GOSKA,W95115_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,186.7602544706,,263.9984029872,,1544.3646687204,,68.0494200803,,81.2874262464,,-219.1155660377,,-185.6088709677,,150.532,,805.955,,410.437,,34.4015152655,,33.0295001086,,36.702629137,,17.7727220118,,16.9117676349,,17.8670250896,,115.5074546068,
3256water_regimerainfed,3340634,Ner12,Biogemma Nerac 2012,127650,https://doi.org/10.15454/I2W4OZ,SGI061_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,200.6179222946,,293.6446355098,,2474.9537004061,,69.4683665727,,74.589187858,,-218.4314971751,,-172.0907738095,,119.604,,928.043,,272.491,,34.0597906288,,33.4339461313,,36.1389366725,,17.7867534036,,17.2041172105,,17.5055555556,,128.5821673851,
3089water_regimerainfed,3340473,Ner12,Biogemma Nerac 2012,127485,https://doi.org/10.15454/ITYYBD,Pa91_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,190.9818864426,,302.8667977682,,1961.5560255866,,72.1246287235,,84.8172345637,,-217.6233974359,,-198.5472222222,,203.175,,777.553,,385.896,,34.2617272061,,32.7326317981,,37.0577441767,,17.082479798,,16.868307814,,18.4521043771,,127.2161412353,
3232water_regimewatered,3340856,Ner12,Biogemma Nerac 2012,127626,https://doi.org/10.15454/WLFPQC,PHV63_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,246.9135739208,,289.1908233344,,3993.7334335902,,72.0652791246,,75.9872734242,,-104.9267241379,,-58.7612179487,,164.608,,902.897,,260.552,,34.3003378724,,33.3205720407,,36.5435029682,,17.3923979377,,17.149877852,,17.7521367521,,133.1941951794,
3090water_regimerainfed,3340474,Ner12,Biogemma Nerac 2012,127486,https://doi.org/10.15454/7XVPGB,EA3076_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,200.5163977212,,262.6748008301,,1240.2914949711,,70.7158164686,,81.2942449845,,-218.3179012346,,-192.3247126437,,178.819,,814.174,,362.911,,34.1844729077,,32.9394744669,,36.9383926882,,17.2595275673,,16.9554243596,,18.2053639847,,128.9949047671,
3240water_regimewatered,3340864,Ner12,Biogemma Nerac 2012,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,253.5902808343,,293.2987277514,,3291.6955148874,,66.8047695645,,70.543186514,,-100.7688172043,,-55.4746376812,,132.755,,999.499,,243.666,,34.3814208033,,33.520621847,,36.7360931471,,17.6997968819,,17.1640916879,,17.629468599,,116.7110226009,
3241water_regimewatered,3340865,Ner12,Biogemma Nerac 2012,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,260.4756422285,,375.7492390359,,3025.1322963012,,66.9962913415,,70.5211551354,,-101.6633064516,,-52.3101851852,,106.839,,1000.391,,250.993,,34.4742543699,,33.5564780115,,35.6205682981,,18.0162017906,,17.2216599261,,17.4187242798,,128.0058438865,
3037water_regimerainfed,3340425,Ner12,Biogemma Nerac 2012,127436,https://doi.org/10.15454/MNJOZY,HMV5422_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,230.4811391298,,270.1739888428,,2923.1410393882,,69.9277220802,,76.7581738737,,-218.1206896552,,-196.4855072464,,228.546,,902.897,,274.188,,34.4136177157,,33.3205720407,,36.6532660862,,16.9831536519,,17.149877852,,18.3270531401,,142.2980255808,
3244water_regimerainfed,3340622,Ner12,Biogemma Nerac 2012,127638,https://doi.org/10.15454/VELLIH,UH_P104_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,197.9774025975,,268.0429666013,,1886.5672740412,,64.5260058468,,73.2337422933,,-221.0365497076,,-166.5654761905,,111.698,,921.575,,353.679,,34.261900152,,33.6976691864,,35.8374031448,,17.8679694674,,17.3023048589,,17.3573412698,,113.5265644577,
3250water_regimewatered,3340874,Ner12,Biogemma Nerac 2012,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,246.7773032315,,296.1435847837,,3536.3767953563,,67.5957748107,,70.5960983938,,-101.2493169399,,-51.3199404762,,95.008,,992.172,,224.22,,34.4518223633,,33.6448118239,,35.5964525199,,17.976497114,,17.188093191,,17.4698412698,,124.0117220211,
3251water_regimerainfed,3340629,Ner12,Biogemma Nerac 2012,127645,https://doi.org/10.15454/HSQIO7,Va26_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,207.4108967056,,274.9310930221,,2129.0963838585,,69.7560688333,,80.1044455209,,-218.5053030303,,-191.0282738095,,180.336,,836.68,,340.405,,34.2394942121,,33.0263454165,,36.9105718308,,17.2047020202,,16.974416644,,18.2126984127,,135.9872551304,
3038water_regimerainfed,3340426,Ner12,Biogemma Nerac 2012,127437,https://doi.org/10.15454/GYTVRS,Os426_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,201.2569412385,,273.5087403151,,1985.2815725902,,71.1192667912,,81.3510873717,,-219.1155660377,,-182.42578125,,131.303,,805.955,,349.275,,34.2979796417,,33.0295001086,,36.6451622232,,17.4884240129,,16.9117676349,,17.9164930556,,144.6974036628,
3255water_regimewatered,3340879,Ner12,Biogemma Nerac 2012,127649,https://doi.org/10.15454/MUP3UY,Wf9_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,249.9989383783,,329.1484837921,,3213.0300006934,,67.1406746592,,76.2685413974,,-104.9267241379,,-57.3842592593,,149.08,,902.897,,321.714,,34.3225756528,,33.3205720407,,36.441479485,,17.5737099253,,17.149877852,,17.5843621399,,111.0046991935,
3013water_regimerainfed,3340401,Ner12,Biogemma Nerac 2012,127412,https://doi.org/10.15454/CNJTVT,A347_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,190.7992081717,,283.6401603027,,1733.1080274966,,70.1853369741,,78.2578607945,,-219.0234848485,,-180.1486111111,,132.755,,848.674,,320.192,,34.3814208033,,33.160025349,,36.6469100901,,17.6997968819,,16.9731579027,,17.8709259259,,129.1433259963,
3098water_regimewatered,3340726,Ner12,Biogemma Nerac 2012,127492,https://doi.org/10.15454/GEYWPP,EP29_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,239.2871565824,,287.8514630466,,3506.1594576748,,69.0966241934,,75.8279403834,,-104.9267241379,,-57.3842592593,,149.08,,902.897,,297.637,,34.3225756528,,33.3205720407,,36.441479485,,17.5737099253,,17.149877852,,17.5843621399,,116.8995207734,
3004water_regimerainfed,3340392,Ner12,Biogemma Nerac 2012,127403,https://doi.org/10.15454/EW2AP2,W64A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,186.5395765058,,262.5821386483,,1852.6263743367,,67.5484899122,,77.543724834,,-217.7543859649,,-176.4666666667,,119.604,,877.37,,347.241,,34.0597906288,,33.1782490243,,36.4444284732,,17.7867534036,,17.0753143056,,17.7301851852,,115.7027053918,
3055water_regimerainfed,3340442,Ner12,Biogemma Nerac 2012,127454,https://doi.org/10.15454/CAUHOJ,PHG86_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,204.5004985952,,261.801103728,,2231.1355796527,,70.862355005,,79.2201387344,,-218.255952381,,-183.4727011494,,150.532,,856.893,,320.192,,34.4015152655,,33.0708841009,,36.7084005106,,17.7727220118,,17.0141592039,,17.8164750958,,134.5796198137,
3126water_regimewatered,3340754,Ner12,Biogemma Nerac 2012,127520,https://doi.org/10.15454/TYSFSI,EZ31_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,263.8581935205,,291.198201719,,3405.8035545368,,71.7949850471,,75.6966461624,,-104.9267241379,,-58.7612179487,,164.608,,902.897,,260.552,,34.3003378724,,33.3205720407,,36.5435029682,,17.3923979377,,17.149877852,,17.7521367521,,136.7748531389,
3100water_regimewatered,3340728,Ner12,Biogemma Nerac 2012,127494,https://doi.org/10.15454/Q0HNOG,LH93_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,260.9104594278,,284.7227251467,,4642.3050922774,,73.3643778441,,78.696856443,,-106.5513392857,,-63.9601449275,,272.417,,856.893,,282.836,,34.8099428321,,33.0708841009,,36.9043401688,,17.1662878788,,17.0141592039,,18.5118357488,,126.4460788906,
3123water_regimewatered,3340751,Ner12,Biogemma Nerac 2012,127517,https://doi.org/10.15454/NI7BTY,EP72_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,239.375468302,,276.9429612557,,3547.4857442509,,69.0670143666,,76.3271627329,,-104.9267241379,,-61.1493055556,,204.692,,902.897,,297.637,,34.3116609873,,33.3205720407,,36.718166685,,17.0365724553,,17.149877852,,18.1675925926,,130.5739859605,
3101water_regimewatered,3340729,Ner12,Biogemma Nerac 2012,127495,https://doi.org/10.15454/MDSCXQ,11430_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,244.2597436876,,301.0367455952,,3953.4578214723,,67.2343217693,,70.5737403531,,-101.2493169399,,-56.140625,,132.755,,992.172,,224.22,,34.3814208033,,33.6448118239,,36.2864656517,,17.6997968819,,17.188093191,,17.5490740741,,109.9408598775,
3102water_regimewatered,3340730,Ner12,Biogemma Nerac 2012,127496,https://doi.org/10.15454/IGF7DX,A3_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,270.3208726691,,270.8817103015,,3824.516664504,,68.4825530778,,75.159855652,,-104.0395480226,,-54.3526785714,,119.604,,928.043,,272.491,,34.0597906288,,33.4339461313,,36.1389366725,,17.7867534036,,17.2041172105,,17.5055555556,,125.7763745019,
3042water_regimerainfed,3340430,Ner12,Biogemma Nerac 2012,127441,https://doi.org/10.15454/DB5QJS,HMV5405_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,203.570431334,,309.7071452356,,2250.1834341845,,69.656601961,,74.6876995111,,-219.1623563218,,-190.6684782609,,203.175,,919.824,,249.042,,34.2617272061,,33.5247363154,,36.5750590022,,17.082479798,,17.1685118043,,18.072705314,,131.1994932287,
3119water_regimerainfed,3340501,Ner12,Biogemma Nerac 2012,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,179.5406123421,,271.0884447438,,1819.7861633555,,69.5270969603,,79.630649843,,-219.2916666667,,-177.7565104167,,119.604,,828.461,,363.854,,34.0597906288,,33.116312638,,36.5013765836,,17.7867534036,,16.9319200861,,17.8626736111,,111.7438017906,
3103water_regimerainfed,3340485,Ner12,Biogemma Nerac 2012,127497,https://doi.org/10.15454/7OOY7F,A375_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,196.4463049156,,261.2063199436,,2485.8162810622,,69.2338208908,,74.9963650808,,-218.4314971751,,-179.0608974359,,150.532,,928.043,,272.491,,34.4015152655,,33.4339461313,,36.3042424118,,17.7727220118,,17.2041172105,,17.477991453,,129.5512931857,
3043water_regimewatered,3340677,Ner12,Biogemma Nerac 2012,127442,https://doi.org/10.15454/RPM9FH,F924_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,269.6640315607,,285.4559729173,,4798.9934559929,,69.4330142089,,71.8404733089,,-102.1830601093,,-62.8650793651,,203.175,,979.532,,221.002,,34.2617272061,,33.5483615337,,36.5418631069,,17.082479798,,17.2662773019,,17.9748677249,,131.465993681,
3043water_regimerainfed,3340431,Ner12,Biogemma Nerac 2012,127442,https://doi.org/10.15454/RPM9FH,F924_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,207.2522275274,,267.0267679469,,2329.7386842626,,70.4888698191,,76.2317266138,,-218.1206896552,,-192.5763888889,,203.175,,902.897,,274.188,,34.2617272061,,33.3205720407,,36.718166685,,17.082479798,,17.149877852,,18.1675925926,,133.4402996976,
3017water_regimerainfed,3340405,Ner12,Biogemma Nerac 2012,127416,https://doi.org/10.15454/O8CNHP,A374_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,192.7103251506,,228.0627713813,,2592.6231134407,,69.070379292,,76.7229351875,,-218.1206896552,,-188.6233333333,,180.336,,902.897,,297.637,,34.2394942121,,33.3205720407,,36.6940732323,,17.2047020202,,17.149877852,,17.9542222222,,128.617229494,
3002water_regimerainfed,3340390,Ner12,Biogemma Nerac 2012,127401,https://doi.org/10.15454/AQWE02,PH207_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,205.6076142444,,291.3087560576,,2350.8516999522,,66.772043693,,72.7730747033,,-219.4395833333,,-171.375,,132.755,,971.313,,271.852,,34.3814208033,,33.6380323017,,36.1970703519,,17.6997968819,,17.2328947441,,17.4271111111,,123.2311875218,
3106water_regimewatered,3340734,Ner12,Biogemma Nerac 2012,127500,https://doi.org/10.15454/RYTRV5,C103_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,261.227634778,,346.6462413534,,3133.6818053397,,74.2095053428,,81.9129804138,,-108.3788580247,,-64.5190972222,,289.705,,814.174,,298.901,,34.7743496268,,32.9394744669,,37.0093491349,,17.1782061688,,16.9554243596,,18.5613425926,,112.0287050798,
3039water_regimewatered,3340673,Ner12,Biogemma Nerac 2012,127438,https://doi.org/10.15454/CCDUCG,PHG39_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,268.5748459287,,315.9660083334,,3787.3648570077,,72.8167001105,,75.8103584018,,-104.9267241379,,-62.1304347826,,228.546,,902.897,,236.832,,34.4136177157,,33.3205720407,,36.6532660862,,16.9831536519,,17.149877852,,18.3270531401,,129.9121879389,
3107water_regimewatered,3340735,Ner12,Biogemma Nerac 2012,127501,https://doi.org/10.15454/UIVO1U,CR1Ht_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,236.2893644877,,317.741272876,,3164.8109671034,,67.4105481473,,72.1083269836,,-101.7708333333,,-54.8862179487,,119.604,,971.313,,245.079,,34.0597906288,,33.6380323017,,36.0785767317,,17.7867534036,,17.2328947441,,17.3829059829,,112.2136057388,
3109water_regimewatered,3340737,Ner12,Biogemma Nerac 2012,127503,https://doi.org/10.15454/4ES48F,DE811_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,249.1798853301,,298.0810019987,,3482.8862078526,,70.8785927941,,77.4594396532,,-105.7002923977,,-61.1366666667,,203.175,,877.37,,299.715,,34.2617272061,,33.1782490243,,36.9067593766,,17.082479798,,17.0753143056,,18.2968888889,,106.0976004702,
3016water_regimerainfed,3340404,Ner12,Biogemma Nerac 2012,127415,https://doi.org/10.15454/DPMMOI,F1890_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,203.7646075147,,289.5816035247,,2445.1800114145,,70.521434682,,74.7637841081,,-219.1623563218,,-175.5308641975,,133.087,,919.824,,249.042,,34.020475862,,33.5247363154,,36.2508885408,,17.7238794192,,17.1685118043,,17.5510288066,,139.7502486554,
3046water_regimerainfed,3340434,Ner12,Biogemma Nerac 2012,127445,https://doi.org/10.15454/HWCPGC,Mo17_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,198.6004819253,,331.5271666717,,1583.679849364,,71.1607862248,,82.7443684298,,-218.0062893082,,-187.1471354167,,150.532,,790.708,,372.741,,34.4015152655,,32.8029760514,,36.8111060541,,17.7727220118,,16.8442059513,,18.0227430556,,133.3919048948,
3112water_regimerainfed,3340494,Ner12,Biogemma Nerac 2012,127506,https://doi.org/10.15454/JHDBU3,DKIBO2_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,208.6242582935,,292.6701742356,,1910.2184225183,,65.2681364888,,75.4968204627,,-219.9948830409,,-172.0907738095,,119.604,,906.41,,351.245,,34.0597906288,,33.5462242745,,36.1389366725,,17.7867534036,,17.1701186241,,17.5055555556,,114.9107425692,
3047water_regimewatered,3340681,Ner12,Biogemma Nerac 2012,127446,https://doi.org/10.15454/ALXSGY,W9_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,246.0694547108,,248.1503828988,,3324.2006513743,,66.161787716,,67.3439548239,,-100.2301282051,,-56.0083333333,,149.08,,1046.805,,204.579,,34.3225756528,,33.5101116226,,36.9177934495,,17.5737099253,,17.2368140834,,17.4538888889,,111.7857078002,
3049water_regimerainfed,3340436,Ner12,Biogemma Nerac 2012,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,194.2109575595,,277.1789256685,,1341.6570980664,,68.5636278954,,80.765433581,,-218.5053030303,,-180.935483871,,132.755,,836.68,,363.854,,34.3814208033,,33.0263454165,,36.6105746596,,17.6997968819,,16.974416644,,17.9137992832,,125.8605123454,
3117water_regimewatered,3340745,Ner12,Biogemma Nerac 2012,127511,https://doi.org/10.15454/LQ4CSH,EC175_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,266.7247118982,,290.9242161013,,3056.5046387883,,70.7682457753,,75.9354757744,,-104.5409356725,,-55.8839285714,,132.755,,894.678,,274.188,,34.3814208033,,33.4109660159,,36.3851297855,,17.6997968819,,17.1126962219,,17.6509920635,,132.5854436651,
3161water_regimerainfed,3340542,Ner12,Biogemma Nerac 2012,127555,https://doi.org/10.15454/DL4JVF,I198_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,185.9138801528,,275.0012096896,,1991.4361364479,,70.0014874101,,84.9442971925,,-217.6233974359,,-191.859375,,164.608,,777.553,,399.532,,34.3003378724,,32.7326317981,,36.8946063135,,17.3923979377,,16.868307814,,18.0967645202,,122.0919273392,
3118water_regimerainfed,3340500,Ner12,Biogemma Nerac 2012,127512,https://doi.org/10.15454/WY6RQU,EC242C_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,199.1555568783,,275.8963087485,,2445.7446136893,,65.6891276773,,71.7405024894,,-219.4395833333,,-178.847826087,,164.608,,971.313,,299.756,,34.3003378724,,33.6380323017,,36.3597479121,,17.3923979377,,17.2328947441,,17.5219806763,,114.2348655636,
3121water_regimerainfed,3340503,Ner12,Biogemma Nerac 2012,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2012,198.7571582387,,314.9459351109,,1929.3538329785,,66.7400440993,,76.5167706981,,-218.1206896552,,-167.9946236559,,106.839,,902.897,,348.487,,34.4742543699,,33.3205720407,,35.795606529,,18.0162017906,,17.149877852,,17.5275985663,,103.7482881686,
3072water_regimewatered,3340703,Ner12,Biogemma Nerac 2012,127469,https://doi.org/10.15454/FVLUWO,LH82_H,VIRTUAL_TRIAL,,,,,,,,watered,2012,240.0052599787,,246.2942111443,,4204.1793063221,,69.2846167176,,71.254824504,,-101.2493169399,,-59.5643939394,,164.608,,992.172,,200.143,,34.3003378724,,33.6448118239,,36.4646644919,,17.3923979377,,17.188093191,,17.6593434343,,104.7782671488,
