,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill,TnbL,L11,L13,W11,W13,Check
1225,WW2094,3350555,Deb12,127574,https://doi.org/10.15454/AOK4RM,Lo1063_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2094,,23.0,10.0,"REPLICATE>BLOCK>PLOT:WW2094,REPLICATE>BLOCK:14,REPLICATE:2",watered,2337.3520147714,296.1885882353,"69,553958451","71,0427983458",6.9229699346,211,268,119,"-1,48883989480",2012,,,,,,,,,,,,,,,,,
1226,WW1142,3350321,Deb12,127574,https://doi.org/10.15454/AOK4RM,Lo1063_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1142,,11.0,16.0,"REPLICATE>BLOCK>PLOT:WW1142,REPLICATE>BLOCK:21,REPLICATE:1",watered,2211.2830129708,337.2370588235,"68,1215767585","69,553958451",7.4572657952,229,281,138,"-1,43238169250",2012,,,,,,,,,,,,,,,,,
1227,3180water_regimewatered,3336495,Deb12,127574,https://doi.org/10.15454/AOK4RM,Lo1063_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,367.5446712546,69.0454882462,70.5908346854,219.2394589154,2275.9539532773,273.3882563743,129.0945653368,,,2012,20.6124860241,18.4453599881,17.4371022864,219.894,193.617,990.369,-21.2280701754,-40.5286458333,36.0591633307,32.0436692596,30.3482523814,,,,,,
1228,3180water_regimerainfed,3336249,Deb12,127574,https://doi.org/10.15454/AOK4RM,Lo1063_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,320.2136739996,72.6392249274,73.7755635561,176.338907871,2307.2650177052,223.5906436778,99.2136571368,,,2012,20.6124860241,18.6678280018,17.2374602868,219.894,185.021,949.929,-55.746031746,-132.8333333333,36.0591633307,32.2902851452,30.0850735551,,,,,,
1229,WD1048,3350791,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1048,,7.0,6.0,"REPLICATE>BLOCK>PLOT:WD1048,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,2487.7707896576,239.7470588235,"76,2782631063","77,6345701728",5.9643572985,190,231,91,"-1,35630706650",2012,,,,,,,,,,,,,,,,,
1230,WW1042,3350206,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1042,,2.0,21.0,"REPLICATE>BLOCK>PLOT:WW1042,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",watered,2811.1111111111,333.0352941176,"72,4142076817","73,3721410878",9.3619921569,238,287,135,"-0,95793340610",2012,,,,,,,,,,,,,,,,,
1231,WD3210,3351554,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3210,,48.0,21.0,"REPLICATE>BLOCK>PLOT:WD3210,REPLICATE>BLOCK:30,REPLICATE:3",rainfed,2213.3531999432,303.6197647059,"72,4142076817","73,3721410878",6.7201777778,211,258,115,"-0,95793340610",2012,,,,,,,,,,,,,,,,,
1232,WD2224,3351281,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2224,,31.0,14.0,"REPLICATE>BLOCK>PLOT:WD2224,REPLICATE>BLOCK:32,REPLICATE:2",rainfed,2284.1188145457,307.7187058824,"72,4142076817","74,7259909955",7.0286608569,215,265,98,"-2,31178331380",2012,,,,,,,,,,,,,,,,,
1233,WW2195,3350670,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2195,,30.0,6.0,"REPLICATE>BLOCK>PLOT:WW2195,REPLICATE>BLOCK:28,REPLICATE:2",watered,2422.7257560591,341.8321176471,"73,3721410878","73,3721410878",8.2816547567,238,283,127,"0,00000000000",2012,,,,,,,,,,,,,,,,,
1234,3181water_regimewatered,3336496,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,401.0151636667,72.9906833402,73.0766520962,238.3624284816,2596.6704601272,285.699194151,132.3126768409,,,2012,20.2848873989,18.7447022299,17.3915736655,257.174,161.561,967.751,-22.5555555556,-40.7962962963,35.7546380938,32.1386008771,30.2827512949,,,,,,
1235,3181water_regimerainfed,3336250,Deb12,127575,https://doi.org/10.15454/089G4O,Lo1087_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,328.4038210563,73.0661475754,74.8088668984,207.7328706925,2330.1111793845,256.8409113273,101.8156010404,,,2012,20.2848873989,18.8769359471,17.2374602868,257.174,185.021,949.929,-56.8947368421,-132.8333333333,35.7546380938,32.2782245827,30.0850735551,,,,,,
1236,WD3037,3351357,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3037,,38.0,16.0,"REPLICATE>BLOCK>PLOT:WD3037,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,3049.8575498576,226.1694117647,"68,1215767585","69,553958451",6.8978448802,191,249,92,"-1,43238169250",2012,,,,,,,,,,,,,,,,,
1237,WD2072,3351108,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2072,,22.0,9.0,"REPLICATE>BLOCK>PLOT:WD2072,REPLICATE>BLOCK:11,REPLICATE:2",rainfed,2293.658643807,288.3927058824,"69,553958451","71,0427983458",6.6147442266,191,250,102,"-1,48883989480",2012,,,,,,,,,,,,,,,,,
1238,WD1182,3350944,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1182,,13.0,14.0,"REPLICATE>BLOCK>PLOT:WD1182,REPLICATE>BLOCK:26,REPLICATE:1",rainfed,2353.2298863594,285.144,"68,1215767585","69,553958451",6.7100938272,189,245,110,"-1,43238169250",2012,,,,,,,,,,,,,,,,,
1239,WW2168,3350639,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2168,,28.0,21.0,"REPLICATE>BLOCK>PLOT:WW2168,REPLICATE>BLOCK:24,REPLICATE:2",watered,2682.850918145,301.518,"69,553958451","71,0427983458",8.0892784314,237,292,121,"-1,48883989480",2012,,,,,,,,,,,,,,,,,
1240,WW1027,3350189,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1027,,2.0,6.0,"REPLICATE>BLOCK>PLOT:WW1027,REPLICATE>BLOCK:4,REPLICATE:1",watered,2661.2959475483,307.2303529412,"68,1215767585","68,1215767585",8.1763089325,228,279,121,"0,00000000000",2012,,,,,,,,,,,,,,,,,
1241,3182water_regimewatered,3336497,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,358.9359015027,68.9588256966,70.0048988422,232.0646808877,2663.898592627,285.3581530595,121.1986493076,,,2012,20.6738928004,18.8914456227,17.4749502854,152.167,175.113,1008.873,-20.3636363636,-40.2435897436,35.8698646075,32.948009075,30.3837790694,,,,,,
1242,3182water_regimerainfed,3336251,Deb12,127576,https://doi.org/10.15454/KF2P15,Lo1094_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,303.3023341857,69.5580922132,70.5922583415,189.0468887643,2581.3800644529,249.0575400688,99.5373756118,,,2012,20.6738928004,18.9351750401,17.4371022864,152.167,172.125,990.369,-53.7971014493,-130.3072916667,35.8698646075,32.9353776848,30.3482523814,,,,,,
1243,WD3247,3351597,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3247,,50.0,16.0,"REPLICATE>BLOCK>PLOT:WD3247,REPLICATE>BLOCK:36,REPLICATE:3",rainfed,1453.2732534711,299.6128235294,"73,3721410878","74,7259909955",4.3541930283,171,219,80,"-1,35384990770",2012,,,,,,,,,,,,,,,,,
1244,WD2200,3351254,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2200,,30.0,11.0,"REPLICATE>BLOCK>PLOT:WD2200,REPLICATE>BLOCK:29,REPLICATE:2",rainfed,2367.3516776965,281.8083529412,"71,0427983458","73,3721410878",6.6713947712,193,250,112,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
1245,WD1099,3350849,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1099,,9.0,15.0,"REPLICATE>BLOCK>PLOT:WD1099,REPLICATE>BLOCK:15,REPLICATE:1",rainfed,1730.1437414752,311.0968235294,"72,4142076817","74,7259909955",5.3824222222,200,239,111,"-2,31178331380",2012,,,,,,,,,,,,,,,,,
1246,WW2081,3350540,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2081,,22.0,18.0,"REPLICATE>BLOCK>PLOT:WW2081,REPLICATE>BLOCK:12,REPLICATE:2",watered,2201.2578616352,320.8058823529,"68,1215767585","69,553958451",7.0617647059,228,283,137,"-1,43238169250",2012,,,,,,,,,,,,,,,,,
1247,WW1219,3350409,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1219,,17.0,9.0,"REPLICATE>BLOCK>PLOT:WW1219,REPLICATE>BLOCK:32,REPLICATE:1",watered,2685.999782774,295.2257647059,"66,8932531126","68,1215767585",7.9297633987,228,286,127,"-1,22832364590",2012,,,,,,,,,,,,,,,,,
1248,3183water_regimerainfed,3336252,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,337.7693566978,72.4249886133,74.8930660543,192.4182458621,1841.5652535998,242.9189520571,101.6875030073,,,2012,20.6817422225,18.910907588,17.2676313374,203.308,206.746,922.566,-55.231884058,-134.1475409836,36.1373843799,32.550339536,30.1283791009,,,,,,
1249,3183water_regimewatered,3336498,Deb12,127577,https://doi.org/10.15454/EKBCA6,Lo1095_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,360.0754773052,67.4881852776,68.9045261361,227.1042771344,2338.1028187938,283.6197133199,129.5442858675,,,2012,20.6817422225,18.5476114501,17.4749502854,203.308,199.836,1008.873,-20.2456140351,-40.2435897436,36.1373843799,32.1864892089,30.3837790694,,,,,,
1250,WD3016,3351333,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3016,,33.0,16.0,"REPLICATE>BLOCK>PLOT:WD3016,REPLICATE>BLOCK:3,REPLICATE:3",rainfed,1732.1080478975,353.8425882353,"64,6744337149","66,8932531126",6.1289359477,208,261,105,"-2,21881939770",2012,,,,,,,,,,,,,,,,,
1251,WD2186,3351238,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2186,,29.0,18.0,"REPLICATE>BLOCK>PLOT:WD2186,REPLICATE>BLOCK:27,REPLICATE:2",rainfed,1746.2103453665,336.6794117647,"69,553958451","71,0427983458",5.879130719,201,260,101,"-1,48883989480",2012,,,,,,,,,,,,,,,,,
1252,WD1025,3350765,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1025,,2.0,4.0,"REPLICATE>BLOCK>PLOT:WD1025,REPLICATE>BLOCK:4,REPLICATE:1",rainfed,2261.7423844997,312.052,"63,4177441029","64,6744337149",7.0578123457,180,242,100,"-1,25668961200",2012,,,,,,,,,,,,,,,,,
1253,WW2189,3350663,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2189,,29.0,21.0,"REPLICATE>BLOCK>PLOT:WW2189,REPLICATE>BLOCK:27,REPLICATE:2",watered,2247.5942943779,337.2723529412,"65,7698661507","66,8932531126",7.5805141612,231,287,114,"-1,12338696190",2012,,,,,,,,,,,,,,,,,
1254,WW1174,3350357,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1174,,13.0,6.0,"REPLICATE>BLOCK>PLOT:WW1174,REPLICATE>BLOCK:25,REPLICATE:1",watered,2366.1517463863,344.5743529412,"65,7698661507","65,7698661507",8.1531520697,213,275,114,"0,00000000000",2012,,,,,,,,,,,,,,,,,
1255,3184water_regimewatered,3336499,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,397.6225719725,65.3821693492,65.3128355869,221.6186278256,2278.7756582445,280.6659675941,115.1469941817,,,2012,20.6538886775,18.3407470212,17.6172529894,181.77,196.845,1050.102,-20.1018518519,-39.696969697,36.0886621565,31.9494928351,30.6697212734,,,,,,
1256,3184water_regimerainfed,3336253,Deb12,127578,https://doi.org/10.15454/CPJZKR,Lo1101_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,381.956806254,66.4513741638,68.1351503121,197.7481803657,1906.3130827065,256.7724204085,101.5983913151,,,2012,20.6538886775,18.5196835222,17.5404403916,181.77,198.286,1030.456,-55.4385964912,-127.9393939394,36.0886621565,32.1933927701,30.4844700442,,,,,,
1257,WW1127,3350303,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1127,,11.0,1.0,"REPLICATE>BLOCK>PLOT:WW1127,REPLICATE>BLOCK:19,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2412.5907077561,332.2468235294,"68,1215767585","71,0427983458",8.0157559913,229,293,142,"-2,92122158730",2012,,,,,,,,,,,,,,,,,
1258,WD1090,3350839,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1090,,9.0,6.0,"REPLICATE>BLOCK>PLOT:WD1090,REPLICATE>BLOCK:13,REPLICATE:1,REPLICATE:2,REPLICATE:1,REPLICATE:3",rainfed,1605.3301979228,273.5682352941,"72,4142076817","74,7259909955",4.3916734931,170,220,91,"-2,31178331380",2012,,,,,,,,,,,,,,,,,
1259,WD3244,3351593,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3244,,50.0,13.0,"REPLICATE>BLOCK>PLOT:WD3244,REPLICATE>BLOCK:35,REPLICATE:3",rainfed,1918.1993785168,271.8635294118,"76,2782631063","79,2289192837",5.2148845316,181,241,100,"-2,95065617740",2012,,,,,,,,,,,,,,,,,
1260,WD2168,3351217,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2168,,28.0,21.0,"REPLICATE>BLOCK>PLOT:WD2168,REPLICATE>BLOCK:24,REPLICATE:2",rainfed,1990.9401218617,332.6378823529,"66,8932531126","69,553958451",6.6226210603,212,271,103,"-2,66070533840",2012,,,,,,,,,,,,,,,,,
1261,WW2014,3350463,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2014,,19.0,14.0,"REPLICATE>BLOCK>PLOT:WW2014,REPLICATE>BLOCK:2,REPLICATE:2",watered,2376.0175422787,357.8601176471,"66,8932531126","68,1215767585",8.5028191721,231,298,131,"-1,22832364590",2012,,,,,,,,,,,,,,,,,
1262,3185water_regimewatered,3336500,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,403.0264478374,67.0297060913,68.479145261,230.3425376518,2368.9797132167,295.1011259679,137.1812039899,,,2012,20.6738928004,18.7530717334,17.5538177963,152.167,178.253,1026.544,-20.4047619048,-40.0435897436,35.8698646075,32.7536579162,30.578738653,,,,,,
1263,3185water_regimerainfed,3336254,Deb12,127579,https://doi.org/10.15454/IGO0FR,Lo1106_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,338.4478519315,70.7736453934,73.1576674626,195.0112364182,1854.2761830856,252.6824127998,102.5990554553,,,2012,20.6738928004,18.992267972,17.3915736655,152.167,194.743,967.751,-53.7222222222,-131.5502645503,35.8698646075,32.9995211492,30.2827512949,,,,,,
1264,WD2049,3351081,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2049,,21.0,7.0,"REPLICATE>BLOCK>PLOT:WD2049,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",rainfed,1751.6413784438,355.0408235294,"66,8932531126","68,1215767585",6.2190419753,201,250,95,"-1,22832364590",2012,,,,,,,,,,,,,,,,,
1265,WD3141,3351475,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3141,,43.0,15.0,"REPLICATE>BLOCK>PLOT:WD3141,REPLICATE>BLOCK:21,REPLICATE:3",rainfed,1876.9617074702,266.7494117647,"63,4177441029","65,7698661507",5.0067843137,197,250,113,"-2,35212204780",2012,,,,,,,,,,,,,,,,,
1266,WD1124,3350878,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1124,,10.0,19.0,"REPLICATE>BLOCK>PLOT:WD1124,REPLICATE>BLOCK:18,REPLICATE:1",rainfed,1653.0900401868,316.7288235294,"63,4177441029","64,6744337149",5.2358126362,198,245,118,"-1,25668961200",2012,,,,,,,,,,,,,,,,,
1267,WW2157,3350627,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2157,,28.0,10.0,"REPLICATE>BLOCK>PLOT:WW2157,REPLICATE>BLOCK:23,REPLICATE:2",watered,1990.2399941731,304.1428235294,"64,6744337149","65,7698661507",6.0531721133,227,283,117,"-1,09543243580",2012,,,,,,,,,,,,,,,,,
1268,WW1126,3350302,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1126,,10.0,21.0,"REPLICATE>BLOCK>PLOT:WW1126,REPLICATE>BLOCK:18,REPLICATE:1",watered,2159.1445726236,330.9931764706,"66,8932531126","65,7698661507",7.1466212055,220,282,123,"1,12338696190",2012,,,,,,,,,,,,,,,,,
1269,3186water_regimewatered,3336501,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,350.8300221652,65.7310694955,64.9314613105,224.3154175038,2002.1160189509,282.442571683,120.1155737586,,,2012,20.7253172489,18.2827644173,17.6469314405,166.61,177.916,1061.693,-19.4351851852,-39.446969697,36.0868136984,32.0615788126,30.7747068206,,,,,,
1270,3186water_regimerainfed,3336255,Deb12,127580,https://doi.org/10.15454/QHEMLY,Lo1123_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,349.5926985132,65.6310152503,67.472891074,195.0554352812,1682.8713761916,244.8257562537,107.6596200324,,,2012,20.7253172489,18.5591538915,17.5538177963,166.61,220.403,1026.544,-54.75,-128.7230769231,36.0868136984,32.4074620376,30.578738653,,,,,,
1271,WW2049,3350503,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2049,,21.0,7.0,"REPLICATE>BLOCK>PLOT:WW2049,REPLICATE>BLOCK:7,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,1941.7311083978,314.1962352941,"68,1215767585","69,553958451",6.1008460421,234,290,120,"-1,43238169250",2012,,,,,,,,,,,,,,,,,
1272,WD3229,3351576,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3229,,49.0,19.0,"REPLICATE>BLOCK>PLOT:WD3229,REPLICATE>BLOCK:33,REPLICATE:3",rainfed,1237.4765690647,331.3063529412,"71,0427983458","73,3721410878",4.0998384895,179,225,90,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
1273,WD2178,3351229,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2178,,29.0,10.0,"REPLICATE>BLOCK>PLOT:WD2178,REPLICATE>BLOCK:26,REPLICATE:2",rainfed,2039.9305555556,328.2974117647,"71,0427983458","73,3721410878",6.6970392157,216,271,122,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
1274,WD1204,3350969,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1204,,14.0,15.0,"REPLICATE>BLOCK>PLOT:WD1204,REPLICATE>BLOCK:30,REPLICATE:1",rainfed,1789.6814873744,363.4948235294,"72,4142076817","72,4142076817",6.5053995643,200,250,115,"0,00000000000",2012,,,,,,,,,,,,,,,,,
1275,WW1177,3350361,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1177,,13.0,9.0,"REPLICATE>BLOCK>PLOT:WW1177,REPLICATE>BLOCK:26,REPLICATE:1",watered,1613.511659808,379.0418823529,"66,8932531126","68,1215767585",6.1158849673,246,302,128,"-1,22832364590",2012,,,,,,,,,,,,,,,,,
1276,3187water_regimewatered,3336502,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,watered,399.1222748052,67.7219989274,69.8114539,239.2699751715,1771.3186127026,294.57324983,123.5674946531,,,2012,20.6609433244,18.6835642109,17.4749502854,183.611,199.836,1008.873,-19.925,-40.2435897436,36.1044484448,32.435192302,30.3837790694,,,,,,
1277,3187water_regimerainfed,3336256,Deb12,127581,https://doi.org/10.15454/UHQTBS,Lo1124_H,Syngenta Debrecen 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,396.4786868411,71.1162119934,72.5355105352,198.7613564779,1740.8195105643,248.0366059177,107.7877945702,,,2012,20.6609433244,18.8124505385,17.3002678269,183.611,173.808,973.389,-54.9848484848,-131.5502645503,36.1044484448,32.5380069987,30.1586107071,,,,,,
1278,WD1038,3350780,Deb12,127582,https://doi.org/10.15454/D6XH5E,Lo1130_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD1038,,2.0,17.0,"REPLICATE>BLOCK>PLOT:WD1038,REPLICATE>BLOCK:6,REPLICATE:1,REPLICATE:2,REPLICATE:2,REPLICATE:3",rainfed,2463.0971551261,323.3637647059,"69,553958451","72,4142076817",7.9647636892,200,250,117,"-2,86024923070",2012,,,,,,,,,,,,,,,,,
1279,WD3001,3351314,Deb12,127582,https://doi.org/10.15454/D6XH5E,Lo1130_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3001,,33.0,1.0,"REPLICATE>BLOCK>PLOT:WD3001,REPLICATE>BLOCK:1,REPLICATE:3",rainfed,2823.8160122218,262.5923529412,"71,0427983458","73,3721410878",7.4151249092,194,241,90,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
1280,WD2102,3351142,Deb12,127582,https://doi.org/10.15454/D6XH5E,Lo1130_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2102,,23.0,18.0,"REPLICATE>BLOCK>PLOT:WD2102,REPLICATE>BLOCK:15,REPLICATE:2",rainfed,2083.7180670976,322.2243529412,"65,7698661507","66,8932531126",6.7142470588,200,250,101,"-1,12338696190",2012,,,,,,,,,,,,,,,,,
1281,WW2229,3350709,Deb12,127582,https://doi.org/10.15454/D6XH5E,Lo1130_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2229,,31.0,19.0,"REPLICATE>BLOCK>PLOT:WW2229,REPLICATE>BLOCK:33,REPLICATE:2",watered,2373.7070403737,322.5529411765,"71,0427983458","72,4142076817",7.6564618736,225,276,123,"-1,37140933590",2012,,,,,,,,,,,,,,,,,
1282,WW1033,3350196,Deb12,127582,https://doi.org/10.15454/D6XH5E,Lo1130_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW1033,,2.0,12.0,"REPLICATE>BLOCK>PLOT:WW1033,REPLICATE>BLOCK:5,REPLICATE:1",watered,2330.5114638448,311.2117647059,"69,553958451","69,553958451",7.2528258533,242,295,122,"0,00000000000",2012,,,,,,,,,,,,,,,,,
1283,WW2060,3350516,Deb12,127583,https://doi.org/10.15454/GJAFVX,Lo1172_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WW2060,,21.0,18.0,"REPLICATE>BLOCK>PLOT:WW2060,REPLICATE>BLOCK:9,REPLICATE:1,REPLICATE:2,REPLICATE:3",watered,2601.6356058819,278.2778823529,"68,1215767585","66,8932531126",7.2397764706,241,294,137,"1,22832364590",2012,,,,,,,,,,,,,,,,,
1284,WD3094,3351422,Deb12,127583,https://doi.org/10.15454/GJAFVX,Lo1172_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD3094,,41.0,10.0,"REPLICATE>BLOCK>PLOT:WD3094,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,1427.2254710851,336.5458823529,"71,0427983458","73,3721410878",4.8032685548,209,268,100,"-2,32934274200",2012,,,,,,,,,,,,,,,,,
1285,WD2024,3351053,Deb12,127583,https://doi.org/10.15454/GJAFVX,Lo1172_H,Syngenta Debrecen 2012,REPLICATE>BLOCK>PLOT,,,WD2024,,20.0,3.0,"REPLICATE>BLOCK>PLOT:WD2024,REPLICATE>BLOCK:4,REPLICATE:2",rainfed,1709.2850426184,358.7824705882,"71,0427983458","71,0427983458",6.1326151053,211,260,116,"0,00000000000",2012,,,,,,,,,,,,,,,,,
