observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,water_regime,season,FFLW_D20deg(MIPO:0000024),FFLW_D20deg(MIPO:0000024).date,GN(MIPO:0000017),GN(MIPO:0000017).date,GY_Adj_tha(MIPO:0000018),GY_Adj_tha(MIPO:0000018).date,KW(MIPO:0000012),KW(MIPO:0000012).date,MFLW_D20deg(MIPO:0000025),MFLW_D20deg(MIPO:0000025).date,Psi_Fill(EIPO:0000003),Psi_Fill(EIPO:0000003).date,Psi_Flo(EIPO:0000003),Psi_Flo(EIPO:0000003).date,Ri_Early(EIPO:0000002),Ri_Early(EIPO:0000002).date,Ri_Fill(EIPO:0000002),Ri_Fill(EIPO:0000002).date,Ri_Flo(EIPO:0000002),Ri_Flo(EIPO:0000002).date,Tmax_Early(EIPO:0000005),Tmax_Early(EIPO:0000005).date,Tmax_Fill(EIPO:0000005),Tmax_Fill(EIPO:0000005).date,Tmax_Flo(EIPO:0000005),Tmax_Flo(EIPO:0000005).date,Tnight_Early(EIPO:0000001),Tnight_Early(EIPO:0000001).date,Tnight_Fill(EIPO:0000001),Tnight_Fill(EIPO:0000001).date,Tnight_Flo(EIPO:0000001),Tnight_Flo(EIPO:0000001).date,plant_height(MIPO:0000006),plant_height(MIPO:0000006).date,tassel_height(MIPO:0000014),tassel_height(MIPO:0000014).date
3115water_regimewatered,3339695,Mar13,MTA_ATK Martonvasar 2013,127509,https://doi.org/10.15454/HPRD42,EC151_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.5810650202,,317.6803862571,,3612.4451681714,,68.8440517875,,74.3820195089,,-97.3003596594,,-107.3423015843,,324.794,,1149.047,,342.653,,31.5684958895,,30.2902498374,,34.70071129,,16.6347435897,,16.0356719978,,18.5066137566,,285.4913757511,,123.1806079354,
3049water_regimerainfed,3339388,Mar13,MTA_ATK Martonvasar 2013,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,246.5397275157,,297.2945569618,,2853.1263336696,,65.681282885,,68.0974945222,,-169.9349807939,,-181.3606708642,,206.799,,1275.896,,263.924,,32.353323651,,31.4982577387,,33.4353285591,,17.3491183575,,17.394007215,,17.3472222222,,275.7046942028,,104.7936570241,
3116water_regimerainfed,3339450,Mar13,MTA_ATK Martonvasar 2013,127510,https://doi.org/10.15454/I2LIRO,EC169_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,202.5184774192,,249.3548802777,,2636.2902850077,,61.8451901812,,63.2626441075,,-172.170688556,,-180.8086507141,,246.151,,1321.334,,258.944,,32.2003162513,,32.4016655698,,32.8079761199,,17.0817874396,,18.2956795225,,16.691503268,,227.4709488593,,77.5865505686,
3049water_regimewatered,3339634,Mar13,MTA_ATK Martonvasar 2013,127448,https://doi.org/10.15454/FVQLLZ,F7025_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,270.9282351029,,341.6013944988,,2951.4314670354,,71.1278098166,,71.0166208607,,-93.7203413598,,-110.8057330622,,206.799,,1224.884,,212.517,,32.353323651,,31.1176476499,,33.5688643362,,17.3491183575,,16.7807617845,,17.4914351852,,305.3235952848,,122.027854436,
3017water_regimewatered,3339603,Mar13,MTA_ATK Martonvasar 2013,127416,https://doi.org/10.15454/O8CNHP,A374_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,251.4397869195,,297.2230930644,,4022.5187600742,,70.1956595636,,68.227263875,,-92.73495014,,-116.9481826708,,269.346,,1265.248,,212.973,,32.3226149075,,31.4035171712,,33.5560312143,,17.1684111111,,17.2951381462,,17.6419444444,,280.7325338527,,129.7035281191,
3051water_regimewatered,3339636,Mar13,MTA_ATK Martonvasar 2013,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,256.8920356862,,355.7161163456,,2974.6536365449,,70.2769507495,,71.0445387667,,-93.7203413598,,-115.5730515346,,303.905,,1210.993,,239.446,,31.7793814321,,31.1176476499,,34.2416260822,,16.8291880342,,16.7807617845,,17.964619883,,287.2392981461,,126.5262706276,
3051water_regimerainfed,3339390,Mar13,MTA_ATK Martonvasar 2013,127450,https://doi.org/10.15454/ETLUFX,PHG83_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,224.3698795763,,317.560813873,,2600.6494364037,,68.0155568166,,71.5794870298,,-166.6692698876,,-197.5417227735,,303.905,,1185.169,,292.64,,31.7793814321,,30.9739449642,,34.3369068605,,16.8291880342,,16.7284660895,,17.9969444444,,253.2540699328,,90.3799140703,
3120water_regimewatered,3339700,Mar13,MTA_ATK Martonvasar 2013,127514,https://doi.org/10.15454/NC19EQ,EA1027_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,241.9530676695,,331.6818534264,,1969.4405099052,,68.2640108577,,72.2970501593,,-94.9980633243,,-110.8681214361,,269.346,,1185.169,,292.64,,32.3226149075,,30.938950204,,33.7556338487,,17.1684111111,,16.5486349607,,17.675,,273.1609175163,,112.9189985949,
3119water_regimerainfed,3339453,Mar13,MTA_ATK Martonvasar 2013,127513,https://doi.org/10.15454/7R7CML,EC334_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,179.369343659,,289.1544116904,,2988.8968485556,,69.4155683194,,72.3980858688,,-167.2929686522,,-184.327991334,,187.496,,1199.06,,265.27,,32.2568803099,,30.938950204,,33.7028870335,,17.3064015152,,16.5486349607,,17.5651709402,,208.1051270827,,67.0524587833,
3018water_regimerainfed,3339358,Mar13,MTA_ATK Martonvasar 2013,127417,https://doi.org/10.15454/TPZTSA,FR19_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,239.7769047266,,284.8178785475,,1985.8258598702,,67.984808827,,69.8537610124,,-167.2160194075,,-185.0618000856,,206.799,,1197.102,,266.816,,32.353323651,,31.222069674,,33.5688643362,,17.3491183575,,17.1111809269,,17.4914351852,,269.32237883,,110.9020442026,
3122water_regimewatered,3339702,Mar13,MTA_ATK Martonvasar 2013,127516,https://doi.org/10.15454/I93CVI,EP67_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,262.6556912014,,312.3031139061,,3103.2100599484,,64.0615496067,,65.4291459038,,-96.7489727482,,-107.8470963007,,189.636,,1298.492,,260.859,,32.3321347715,,31.9358854646,,33.5340185407,,17.3197101449,,17.7125910621,,17.3517676768,,289.7581251472,,129.4639861454,
3121water_regimewatered,3339701,Mar13,MTA_ATK Martonvasar 2013,127515,https://doi.org/10.15454/BUYPKE,EP2008-22_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,240.3721241249,,333.7161065263,,2854.1747165693,,66.0367040369,,67.6091391608,,-94.8521318956,,-107.3045269795,,155.222,,1275.896,,263.924,,31.9919301858,,31.6608951613,,33.6744348519,,17.1797883598,,17.5050609031,,17.5002222222,,270.1124372187,,94.9851047992,
3122water_regimerainfed,3339456,Mar13,MTA_ATK Martonvasar 2013,127516,https://doi.org/10.15454/I93CVI,EP67_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,219.4922183548,,288.8958909247,,2222.2297553423,,61.5147549731,,63.338298873,,-172.170688556,,-173.0286181529,,189.636,,1349.116,,258.944,,32.3321347715,,32.4016655698,,33.0807938123,,17.3197101449,,18.2956795225,,16.7916666667,,250.7040368664,,109.8885432756,
3124water_regimewatered,3339704,Mar13,MTA_ATK Martonvasar 2013,127518,https://doi.org/10.15454/VGU01X,EP77_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,247.534500907,,279.1979802439,,2578.4471617138,,68.3067655524,,66.7963662525,,-95.0850957572,,-107.3045269795,,155.222,,1262.005,,215.804,,31.9919301858,,31.7986263337,,33.6744348519,,17.1797883598,,17.5244980104,,17.5002222222,,280.8127182874,,102.8779665482,
3125water_regimewatered,3339705,Mar13,MTA_ATK Martonvasar 2013,127519,https://doi.org/10.15454/DBYYTN,EZ18_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,259.1763629574,,355.0344966815,,2375.4916960914,,73.6024905206,,70.9963852573,,-93.7203413598,,-114.6602861736,,281.656,,1238.775,,169.196,,31.8481405452,,31.1176476499,,34.0325649583,,16.9321333333,,16.7807617845,,17.7791666667,,291.3107025866,,113.793026721,
3019water_regimerainfed,3339359,Mar13,MTA_ATK Martonvasar 2013,127418,https://doi.org/10.15454/PJSPJG,B100_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,230.8658258063,,289.0229696829,,2719.5925707707,,71.9572415638,,71.6336118669,,-166.6692698876,,-191.5522814681,,249.226,,1199.06,,211.294,,32.4289390289,,30.9739449642,,33.582381768,,17.2268171296,,16.7284660895,,17.5920289855,,262.9588665635,,95.6173969479,
3054water_regimerainfed,3339393,Mar13,MTA_ATK Martonvasar 2013,127453,https://doi.org/10.15454/P7GP0D,F748_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,237.5846970675,,321.5182455609,,2269.3790975415,,66.6464382201,,71.2228288983,,-166.6692698876,,-189.3545151602,,228.449,,1212.951,,316.879,,32.429509429,,30.9739449642,,33.6507584747,,17.3405902778,,16.7284660895,,17.5525462963,,268.0121639098,,106.5109813832,
3127water_regimewatered,3339707,Mar13,MTA_ATK Martonvasar 2013,127521,https://doi.org/10.15454/EJEGWP,EZ35_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,275.7491877511,,316.5102096625,,3213.7997605389,,68.2477531816,,69.6975231776,,-93.8334133558,,-111.9712962685,,226.16,,1210.993,,266.816,,32.3074397376,,31.222069674,,33.542215728,,17.2521376812,,17.1111809269,,17.5065217391,,302.6238348358,,133.3996229434,
3128water_regimewatered,3339708,Mar13,MTA_ATK Martonvasar 2013,127522,https://doi.org/10.15454/HVTNGN,EZ36_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,290.8664738168,,328.7367339288,,3292.7330517145,,69.1405888422,,68.3294052226,,-92.73495014,,-117.9312146705,,281.656,,1237.466,,212.973,,31.8481405452,,31.4035171712,,33.9629063383,,16.9321333333,,17.2951381462,,17.799122807,,319.2153825247,,146.4241313746,
3129water_regimerainfed,3339463,Mar13,MTA_ATK Martonvasar 2013,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,220.1439308007,,307.7554743562,,2476.5584680472,,70.5830535962,,73.0061342504,,-166.0575356181,,-195.3234440226,,266.271,,1173.688,,263.713,,32.0990879072,,30.7507029932,,33.9236665607,,17.0269907407,,16.3131972503,,17.8137681159,,245.1797806292,,120.6913300956,
3129water_regimewatered,3339709,Mar13,MTA_ATK Martonvasar 2013,127523,https://doi.org/10.15454/QQEUB4,EZ38_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,276.5872903196,,272.8480668975,,2964.1618713153,,70.8667000499,,70.915298066,,-93.7577279961,,-113.8798237213,,266.271,,1238.775,,212.517,,32.0990879072,,31.1753947275,,33.641747763,,17.0269907407,,16.9531991342,,17.6304232804,,305.9430430887,,130.8328241448,
3020water_regimerainfed,3339360,Mar13,MTA_ATK Martonvasar 2013,127419,https://doi.org/10.15454/F8P1TS,EZ11A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,245.084179298,,367.1357092878,,2153.8087414359,,70.9039200532,,72.9808135928,,-166.0575356181,,-197.324091569,,284.731,,1187.579,,263.713,,32.0727221748,,30.7507029932,,34.2917694109,,17.0717628205,,16.3131972503,,17.9573232323,,266.1018678716,,112.806033477,
3004water_regimewatered,3339590,Mar13,MTA_ATK Martonvasar 2013,127403,https://doi.org/10.15454/EW2AP2,W64A_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,251.9764261391,,288.37454013,,3354.1863231482,,68.3701490002,,72.2664729474,,-94.9980633243,,-107.2256256248,,187.496,,1199.06,,292.64,,32.2568803099,,30.938950204,,33.7028870335,,17.3064015152,,16.5486349607,,17.5651709402,,282.3135189273,,109.5666137404,
3004water_regimerainfed,3339344,Mar13,MTA_ATK Martonvasar 2013,127403,https://doi.org/10.15454/EW2AP2,W64A_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,207.8104211106,,290.8550300142,,2571.1719042105,,63.8875572025,,67.603821387,,-169.4172766192,,-178.6936306156,,187.496,,1275.896,,283.455,,32.2568803099,,31.6608951613,,33.4805350197,,17.3064015152,,17.5050609031,,17.3881642512,,237.8760016072,,96.962675824,
3130water_regimerainfed,3339464,Mar13,MTA_ATK Martonvasar 2013,127524,https://doi.org/10.15454/3Q2V9S,EZ42_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,236.8757944638,,291.3818024147,,2708.4639261523,,67.6830468524,,69.8532470745,,-167.2160194075,,-191.7939999059,,266.271,,1224.884,,266.816,,32.0990879072,,31.222069674,,33.641747763,,17.0269907407,,17.1111809269,,17.6304232804,,266.8587239431,,111.143169592,
3132water_regimerainfed,3339466,Mar13,MTA_ATK Martonvasar 2013,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,224.5723359333,,323.8092091457,,2428.5504429672,,71.6102715683,,76.4898378128,,-165.0524561287,,-200.7035387366,,284.731,,1124.178,,313.223,,32.0727221748,,29.7136588506,,34.4970703779,,17.0717628205,,15.7191746411,,18.2604166667,,255.4611733011,,87.5847319169,
3058water_regimewatered,3339643,Mar13,MTA_ATK Martonvasar 2013,127457,https://doi.org/10.15454/OJMQGR,HMV5325_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,252.1613766452,,280.6375889183,,3301.5353265053,,66.0054713713,,71.5719264769,,-95.0374261573,,-110.8681214361,,266.271,,1185.169,,340.76,,32.0990879072,,30.9739449642,,33.7556338487,,17.0269907407,,16.7284660895,,17.675,,286.4769920937,,107.4207568684,
3132water_regimewatered,3339712,Mar13,MTA_ATK Martonvasar 2013,127526,https://doi.org/10.15454/U6LYU7,EZ48_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,313.480519141,,320.4197332321,,3787.3510518319,,72.2840057341,,72.2952375659,,-94.9980633243,,-111.4680046152,,284.731,,1212.951,,211.294,,32.0727221748,,30.938950204,,34.1332638483,,17.0717628205,,16.5486349607,,17.8187830688,,339.8467743734,,174.2371890599,
3135water_regimewatered,3339714,Mar13,MTA_ATK Martonvasar 2013,127529,https://doi.org/10.15454/Y8KSIC,F04402_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,262.4771338779,,407.2765197523,,2921.645719835,,69.4995951696,,66.8772448754,,-95.0850957572,,-114.6539885204,,269.346,,1275.896,,188.434,,32.3226149075,,31.7986263337,,33.4947993292,,17.1684111111,,17.5244980104,,17.4780701754,,289.3391465271,,121.9628745015,
3059water_regimerainfed,3339398,Mar13,MTA_ATK Martonvasar 2013,127458,https://doi.org/10.15454/HZM5Q3,B113_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,214.9980648334,,240.3093797809,,3336.3068018437,,70.2829284046,,73.4964573142,,-166.0575356181,,-201.1225531034,,324.794,,1187.579,,290.642,,31.5684958895,,30.7507029932,,34.5928536555,,16.6347435897,,16.3131972503,,18.2869444444,,245.6999618969,,96.2636666129,
3022water_regimerainfed,3339362,Mar13,MTA_ATK Martonvasar 2013,127421,https://doi.org/10.15454/RFTVJ3,F1808_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,243.6120028265,,358.0355055534,,2578.115128468,,68.1296057252,,69.8941231058,,-167.2160194075,,-187.5427189723,,226.16,,1210.993,,266.816,,32.3074397376,,31.222069674,,33.542215728,,17.2521376812,,17.1111809269,,17.5065217391,,270.7290312962,,98.6167384545,
3138water_regimerainfed,3339471,Mar13,MTA_ATK Martonvasar 2013,127532,https://doi.org/10.15454/LT9EBP,F05101_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,214.8356603456,,286.9751744448,,2666.4165060174,,66.6917096883,,70.8417443712,,-167.8591520174,,-187.5427189723,,226.16,,1210.993,,291.055,,32.3074397376,,31.1753947275,,33.542215728,,17.2521376812,,16.9531991342,,17.5065217391,,243.3049150679,,96.0156382987,
3060water_regimerainfed,3339399,Mar13,MTA_ATK Martonvasar 2013,127459,https://doi.org/10.15454/DTTZ23,LH145_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,229.3598830176,,307.9868289316,,2084.5071445574,,68.7077825196,,72.9507821905,,-166.0575356181,,-186.1580430258,,187.496,,1145.906,,318.012,,32.2568803099,,30.7507029932,,33.8479795962,,17.3064015152,,16.3131972503,,17.6874485597,,256.3548324746,,88.0144350482,
3140water_regimewatered,3339719,Mar13,MTA_ATK Martonvasar 2013,127534,https://doi.org/10.15454/AIXVTG,F608_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,245.871121556,,324.2480926088,,2855.4772551812,,71.0248888382,,70.9784333595,,-93.7203413598,,-110.8057330622,,206.799,,1210.993,,212.517,,32.353323651,,31.1176476499,,33.5688643362,,17.3491183575,,16.7807617845,,17.4914351852,,276.6815779792,,98.0361303873,
3140water_regimerainfed,3339473,Mar13,MTA_ATK Martonvasar 2013,127534,https://doi.org/10.15454/AIXVTG,F608_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,253.679946555,,244.8468692134,,2973.8774764382,,69.0242012114,,70.3155577171,,-167.8591520174,,-185.0618000856,,206.799,,1210.993,,239.446,,32.353323651,,31.1753947275,,33.5688643362,,17.3491183575,,16.9531991342,,17.4914351852,,284.5524203711,,118.1172014233,
3061water_regimerainfed,3339400,Mar13,MTA_ATK Martonvasar 2013,127460,https://doi.org/10.15454/COQ7PM,PB98TR_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,233.2319687553,,311.4832957235,,2108.8032789062,,68.0821409461,,71.1518100548,,-166.6692698876,,-197.5417227735,,303.905,,1185.169,,292.64,,31.7793814321,,30.9739449642,,34.3369068605,,16.8291880342,,16.7284660895,,17.9969444444,,263.0694734936,,106.2959834852,
3061water_regimewatered,3339646,Mar13,MTA_ATK Martonvasar 2013,127460,https://doi.org/10.15454/COQ7PM,PB98TR_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,279.4593896871,,329.1073961194,,3020.1329570004,,70.9370573046,,72.3032385618,,-94.9980633243,,-112.1755176302,,303.905,,1199.06,,238.341,,31.7793814321,,30.938950204,,34.3369068605,,16.8291880342,,16.5486349607,,17.9969444444,,307.0448388898,,138.756899329,
3075water_regimerainfed,3339411,Mar13,MTA_ATK Martonvasar 2013,127471,https://doi.org/10.15454/TOUBKW,UH_P128_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,234.1549994352,,288.4127905594,,2348.0026157508,,64.818807421,,68.9172014077,,-168.3603952321,,-183.1915499524,,206.799,,1223.575,,288.463,,32.353323651,,31.4035171712,,33.4911593622,,17.3491183575,,17.2951381462,,17.495410628,,265.3109820191,,113.9947238399,
3023water_regimewatered,3339609,Mar13,MTA_ATK Martonvasar 2013,127422,https://doi.org/10.15454/KUZQQB,Pa405_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,261.249169862,,293.4893878902,,3233.4576136232,,66.9468959522,,71.0612989989,,-93.7203413598,,-113.8798237213,,269.346,,1210.993,,291.055,,32.3226149075,,31.1176476499,,33.641747763,,17.1684111111,,16.7807617845,,17.6304232804,,290.6466950044,,112.7783001846,
3165water_regimerainfed,3339496,Mar13,MTA_ATK Martonvasar 2013,127559,https://doi.org/10.15454/VMZUXV,I238_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,228.1720327212,,298.6083956428,,2038.3121536207,,71.7684064143,,73.4332115677,,-166.0575356181,,-197.324091569,,281.656,,1173.688,,236.666,,31.8481405452,,30.7507029932,,34.2917694109,,16.9321333333,,16.3131972503,,17.9573232323,,259.1632060924,,112.3095419457,
3256water_regimewatered,3339832,Mar13,MTA_ATK Martonvasar 2013,127650,https://doi.org/10.15454/I2W4OZ,SGI061_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,284.1100729391,,363.4157377708,,2867.7000539323,,68.4623585411,,68.261162019,,-92.73495014,,-111.9888020027,,187.496,,1237.466,,240.343,,32.2568803099,,31.4035171712,,33.5321559369,,17.3064015152,,17.2951381462,,17.5284722222,,314.0315110013,,140.7581370619,
3254water_regimerainfed,3339584,Mar13,MTA_ATK Martonvasar 2013,127648,https://doi.org/10.15454/P7VJXF,W604S_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,233.7739153457,,359.63775275,,2062.8830857648,,71.5423270149,,70.7077212581,,-167.8591520174,,-197.649213754,,324.794,,1224.884,,212.517,,31.5684958895,,31.1753947275,,34.3383025131,,16.6347435897,,16.9531991342,,18.125617284,,263.6077519414,,108.4896303859,
3253water_regimerainfed,3339583,Mar13,MTA_ATK Martonvasar 2013,127647,https://doi.org/10.15454/SU486F,W182E_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,218.3651872572,,284.4728979828,,2294.591630078,,61.4139155418,,60.2437293538,,-173.6873296905,,-168.9562136503,,187.496,,1366.298,,213.98,,32.2568803099,,33.1802461094,,32.7386036291,,17.3064015152,,18.5728251263,,16.4432098765,,250.33353986,,77.099861398,
3171water_regimewatered,3339748,Mar13,MTA_ATK Martonvasar 2013,127565,https://doi.org/10.15454/WNQFKH,LH39_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,271.3659469814,,342.7162259379,,3698.784031208,,63.7874996127,,69.5883443831,,-92.6528199666,,-111.9888020027,,189.636,,1237.466,,307.994,,32.3321347715,,31.3401842187,,33.5321559369,,17.3197101449,,17.1194329004,,17.5284722222,,299.495960352,,131.3951239033,
3252water_regimerainfed,3339582,Mar13,MTA_ATK Martonvasar 2013,127646,https://doi.org/10.15454/GBTDNM,W117_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,212.0281914726,,307.7239154458,,2239.7204872637,,60.7423568251,,65.6358056546,,-170.0432092227,,-176.8676275709,,189.636,,1284.601,,309.568,,32.3321347715,,31.9358854646,,33.5340185407,,17.3197101449,,17.7125910621,,17.3517676768,,241.5831150006,,82.8151832554,
3250water_regimerainfed,3339580,Mar13,MTA_ATK Martonvasar 2013,127644,https://doi.org/10.15454/PRT5XO,UH304_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,227.3537532885,,282.757146919,,2748.226001656,,62.2695722603,,64.655719828,,-171.1411392771,,-169.1602695719,,157.038,,1295.725,,260.224,,32.0927142449,,32.1609874425,,33.5359519787,,17.1897979798,,18.0424808693,,17.1463768116,,250.7419843207,,93.5087916106,
3248water_regimerainfed,3339578,Mar13,MTA_ATK Martonvasar 2013,127642,https://doi.org/10.15454/NEO4EO,UH_S020_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,247.4166892893,,305.3257442355,,3160.4656457082,,66.7834267962,,71.1247256274,,-168.4569520431,,-189.7580293765,,249.226,,1210.993,,291.055,,32.4289390289,,31.1176476499,,33.465797228,,17.2268171296,,16.7807617845,,17.5457070707,,280.5337710061,,124.7849801315,
3247water_regimerainfed,3339577,Mar13,MTA_ATK Martonvasar 2013,127641,https://doi.org/10.15454/KR62P7,UH_S018_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,224.5748937801,,330.4957877796,,2716.4028041508,,67.7199914726,,72.4768027596,,-167.2929686522,,-191.5522814681,,249.226,,1199.06,,292.64,,32.4289390289,,30.938950204,,33.582381768,,17.2268171296,,16.5486349607,,17.5920289855,,251.2744533497,,90.5322120238,
3159water_regimerainfed,3339492,Mar13,MTA_ATK Martonvasar 2013,127553,https://doi.org/10.15454/0TQ4ET,HMV5409_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,220.8180893433,,354.8345771685,,2521.2162336304,,67.7075989536,,73.0937717553,,-166.0575356181,,-188.701862175,,206.799,,1173.688,,318.012,,32.353323651,,30.7507029932,,33.8238604593,,17.3491183575,,16.3131972503,,17.6643162393,,251.6912916249,,93.6710198623,
3245water_regimerainfed,3339575,Mar13,MTA_ATK Martonvasar 2013,127639,https://doi.org/10.15454/MMGFWL,UH_P115_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,259.2743360084,,274.1188192078,,2617.442948386,,65.1582581172,,69.4693335158,,-168.9549203715,,-175.006843673,,157.038,,1223.575,,288.463,,32.0927142449,,31.3401842187,,33.7146272434,,17.1897979798,,17.1194329004,,17.6254273504,,287.5670573917,,112.9776858552,
3246water_regimewatered,3339822,Mar13,MTA_ATK Martonvasar 2013,127640,https://doi.org/10.15454/RGRUUB,UH_P148_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,255.1138545397,,337.3417792175,,3564.0825178726,,63.8246243101,,68.2862587262,,-92.73495014,,-110.642202932,,171.078,,1237.466,,307.994,,32.175278563,,31.4035171712,,33.6221885538,,17.2716161616,,17.2951381462,,17.5624444444,,286.0822634171,,111.0656967302,
3244water_regimerainfed,3339574,Mar13,MTA_ATK Martonvasar 2013,127638,https://doi.org/10.15454/VELLIH,UH_P104_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,210.7762025212,,298.9369047575,,1931.0406664617,,60.9984779437,,61.4193387142,,-172.8592380313,,-168.043348159,,171.078,,1342.135,,238.143,,32.175278563,,32.8712955672,,33.0071524849,,17.2716161616,,18.5288147096,,16.6727777778,,238.9773470529,,103.0589586597,
3010water_regimerainfed,3339350,Mar13,MTA_ATK Martonvasar 2013,127409,https://doi.org/10.15454/WBSYN7,F894_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,227.2627481957,,311.1652132034,,2364.1362310424,,70.8585469303,,73.8244975512,,-166.0575356181,,-199.2654210707,,300.426,,1159.797,,263.713,,31.5311777121,,30.7507029932,,34.4932630207,,16.6974666667,,16.3131972503,,18.1335978836,,259.1990908775,,105.1919344875,
3242water_regimerainfed,3339572,Mar13,MTA_ATK Martonvasar 2013,127636,https://doi.org/10.15454/VO3AKN,UH_P074_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,220.5737651448,,313.5087915321,,2902.5666685192,,63.7172859693,,65.6431528511,,-170.0432092227,,-182.1534197861,,228.449,,1270.71,,260.859,,32.429509429,,31.9358854646,,33.4545774209,,17.3405902778,,17.7125910621,,17.3152777778,,254.1364303962,,79.5227829534,
3241water_regimerainfed,3339571,Mar13,MTA_ATK Martonvasar 2013,127635,https://doi.org/10.15454/RQFY2B,UH_P064_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,250.0364872436,,294.1924355618,,2999.1025054411,,61.8446727994,,63.8579954962,,-170.8835133343,,-172.0608769143,,172.894,,1295.725,,284.553,,32.2637090379,,32.2297659494,,33.4227864103,,17.2771980676,,18.2125583965,,17.053030303,,282.0844771422,,107.0934949077,
3239water_regimerainfed,3339569,Mar13,MTA_ATK Martonvasar 2013,127633,https://doi.org/10.15454/HAMEQC,UH_P024_H,VIRTUAL_TRIAL,,,,,,,,rainfed,2013,208.9258088576,,377.2948882148,,2525.738726958,,61.045274458,,63.98101263,,-171.1411392771,,-174.9491742242,,189.636,,1309.616,,284.553,,32.3321347715,,32.1609874425,,33.3103966508,,17.3197101449,,18.0424808693,,16.9899470899,,238.4955969351,,88.132559577,
3240water_regimewatered,3339816,Mar13,MTA_ATK Martonvasar 2013,127634,https://doi.org/10.15454/KENKPI,UH_P060_H,VIRTUAL_TRIAL,,,,,,,,watered,2013,265.7346594425,,296.405228268,,2985.4469218673,,65.3222524373,,66.9320751868,,-95.0850957572,,-111.194867147,,206.799,,1248.114,,263.924,,32.353323651,,31.7986263337,,33.4353285591,,17.3491183575,,17.5244980104,,17.3472222222,,295.1999495829,,126.0630318678,
