observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,ht(CO_321:1000218),ht(CO_321:1000218).date,pmg(CO_321:1000177),pmg(CO_321:1000177).date,prec(CO_321:1000219),prec(CO_321:1000219).date,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,r(CO_321:1000217),r(CO_321:1000217).date,rb(CO_321:1000221),rb(CO_321:1000221).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,rj(CO_321:1000162),rj(CO_321:1000162).date,sept(CO_321:1000109),sept(CO_321:1000109).date,vr(CO_321:1000099),vr(CO_321:1000099).date
EM06017itknt,2830525,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"92,5",,,,,,,,"78,6",,130,,2,,"105,9",,1,,"1,5",,1,
CF06136itkt,2830634,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27783,https://doi.org/10.15454/S3WW0P,CF06136,VIRTUAL_TRIAL,,,,,,,,treated,2008,90,,"47,5",,138,,"10,61",,"78,8",,102,,,,"116,1",,,,,,1,
CF06136itknt,2830633,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27783,https://doi.org/10.15454/S3WW0P,CF06136,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"87,5",,,,,,,,"72,2",,"106,6",,"1,5",,"86,8",,3,,2,,1,
EM06307itknt,2830546,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,90,,,,,,,,"74,4",,"123,2",,1,,"100,4",,1,,2,,1,
CF06107itkt,2830541,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27066,https://doi.org/10.15454/PVLGW3,CF06107,VIRTUAL_TRIAL,,,,,,,,treated,2008,90,,"51,3",,146,,"10,24",,79,,"99,7",,,,"113,4",,,,,,1,
EM06307itkfi,2830545,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,98,,"46,5",,139,,"9,42",,"72,1",,"111,6",,1,,"94,3",,1,,2,,1,
CF06107itknt,2830540,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27066,https://doi.org/10.15454/PVLGW3,CF06107,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,85,,,,,,,,"73,1",,"110,7",,1,,"90,2",,1,,1,,1,
EM06229itknt,2830558,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27818,https://doi.org/10.15454/VSKKHS,EM06229,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"82,5",,,,,,,,"75,3",,"108,9",,1,,"88,7",,1,,3,,1,
CF06136itkfi,2830632,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27783,https://doi.org/10.15454/S3WW0P,CF06136,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,95,,"40,8",,136,,"9,54",,"73,1",,"107,6",,1,,"90,8",,1,,3,,1,
Mendelitkt,2830565,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,VIRTUAL_TRIAL,,,,,,,,treated,2008,80,,"56,3",,136,,"10,69",,"77,1",,"102,2",,,,"116,2",,,,,,1,
EM06307itkt,2830547,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27838,https://doi.org/10.15454/0CP8RW,EM06307,VIRTUAL_TRIAL,,,,,,,,treated,2008,92,,"52,2",,141,,"10,25",,78,,"104,1",,,,"118,4",,,,,,1,
EM06094itknt,2830603,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27816,https://doi.org/10.15454/ZMYTIN,EM06094,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"92,5",,,,,,,,"76,2",,"125,3",,1,,"102,1",,1,,"1,5",,1,
EM06229itkt,2830559,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27818,https://doi.org/10.15454/VSKKHS,EM06229,VIRTUAL_TRIAL,,,,,,,,treated,2008,82,,"51,2",,135,,"11,22",,"79,2",,"102,5",,,,"116,6",,,,,,1,
DI07015itkt,2830577,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,VIRTUAL_TRIAL,,,,,,,,treated,2008,80,,"41,7",,146,,"11,06",,"80,4",,"100,1",,,,"113,8",,,,,,1,
DI07015itknt,2830576,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"82,5",,,,,,,,75,,"114,1",,1,,"92,9",,"1,5",,"1,5",,1,
EM06017itkfi,2830524,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27814,https://doi.org/10.15454/ZBYAJC,EM06017,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,100,,50,,136,,"10,55",,"79,3",,123,,3,,"103,8",,1,,"1,5",,1,
CF06016itkt,2830610,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27782,https://doi.org/10.15454/96DRU4,CF06016,VIRTUAL_TRIAL,,,,,,,,treated,2008,80,,"54,3",,144,,"10,45",,"74,6",,"94,5",,,,"107,5",,,,,,1,
CF06016itknt,2830609,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27782,https://doi.org/10.15454/96DRU4,CF06016,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,80,,,,,,,,"65,5",,"95,8",,1,,"78,1",,"3,5",,"2,5",,1,
CF06016itkfi,2830608,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27782,https://doi.org/10.15454/96DRU4,CF06016,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,88,,"45,8",,141,,"10,16",,"66,8",,"98,4",,1,,"83,1",,"2,5",,2,,"1,5",
EM06094itkfi,2830602,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27816,https://doi.org/10.15454/ZMYTIN,EM06094,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,100,,"47,9",,142,,"10,79",,"75,5",,"114,2",,1,,"96,4",,"1,5",,2,,1,
Mendelitknt,2830564,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,80,,,,,,,,69,,"104,3",,"1,5",,85,,"1,5",,"3,5",,1,
RE06097itknt,2830519,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27832,https://doi.org/10.15454/X0FSJ6,RE06097,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"87,5",,,,,,,,"75,8",,"99,8",,1,,"81,3",,1,,"2,5",,"3,5",
EM06094itkt,2830604,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27816,https://doi.org/10.15454/ZMYTIN,EM06094,VIRTUAL_TRIAL,,,,,,,,treated,2008,92,,"53,3",,141,,"10,45",,"78,6",,"95,5",,,,"108,7",,,,,,1,
RE06134itknt,2830537,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27268,https://doi.org/10.15454/K6RWJK,RE06134,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,85,,,,,,,,"72,8",,"115,9",,1,,"94,4",,1,,"3,5",,1,
RE06134itkfi,2830536,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27268,https://doi.org/10.15454/K6RWJK,RE06134,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,82,,"44,2",,136,,"10,66",,"74,2",,"108,5",,1,,"91,6",,1,,3,,1,
Mendelitkfi,2830563,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,26120,https://doi.org/10.15454/TNI3IW,MENDEL,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,85,,"46,9",,136,,"9,84",,"69,8",,"109,9",,1,,"92,8",,1,,3,,1,
RE06134itkt,2830538,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27268,https://doi.org/10.15454/K6RWJK,RE06134,VIRTUAL_TRIAL,,,,,,,,treated,2008,85,,"49,7",,136,,"11,88",,"78,1",,"100,3",,,,"114,1",,,,,,1,
DI07015itkfi,2830575,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27842,https://doi.org/10.15454/CW6MPE,DI07015,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,85,,"39,5",,145,,"10,36",,"76,4",,"106,4",,1,,"89,9",,1,,1,,1,
RE06060itkt,2830619,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27265,https://doi.org/10.15454/OLKQ99,RE06060,VIRTUAL_TRIAL,,,,,,,,treated,2008,85,,"49,6",,137,,"10,86",,77,,"103,3",,,,"117,4",,,,,,1,
RE06048itkfi,2830614,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,95,,"43,1",,138,,"10,94",,"76,2",,"107,4",,1,,"90,7",,1,,"1,5",,1,
RE06060itknt,2830618,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27265,https://doi.org/10.15454/OLKQ99,RE06060,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,85,,,,,,,,"72,7",,"119,9",,1,,"97,7",,1,,"3,5",,1,
RE06097itkfi,2830518,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27832,https://doi.org/10.15454/X0FSJ6,RE06097,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,92,,"47,8",,138,,"10,09",,"72,2",,"104,9",,1,,"88,6",,1,,"2,5",,1,
EM06089itkfi,2830548,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27815,https://doi.org/10.15454/UZYTX5,EM06089,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,98,,"49,1",,142,,"10,96",,"78,3",,"109,8",,1,,"92,7",,1,,"2,5",,1,
RE06060itkfi,2830617,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27265,https://doi.org/10.15454/OLKQ99,RE06060,VIRTUAL_TRIAL,,,,,,,,low inputs,2008,92,,"45,5",,136,,"11,14",,73,,"111,7",,1,,"94,3",,1,,2,,1,
RE06048itknt,2830615,BTH_Le_Moulon_2008_SetA2,BTH_Le_Moulon_2008_SetA2,27264,https://doi.org/10.15454/ILREHV,RE06048,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2008,"92,5",,,,,,,,"77,6",,"116,8",,1,,"95,2",,1,,"1,5",,1,
