observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,ht(CO_321:1000218),ht(CO_321:1000218).date,prec(CO_321:1000219),prec(CO_321:1000219).date,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,r(CO_321:1000217),r(CO_321:1000217).date,rb(CO_321:1000221),rb(CO_321:1000221).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,rj(CO_321:1000162),rj(CO_321:1000162).date,sept(CO_321:1000109),sept(CO_321:1000109).date,vr(CO_321:1000099),vr(CO_321:1000099).date
Rubiskoitknt,2881231,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,92,,132,,,,"70,2",,"94,3",,1,,"72,7",,"5,5",,6,,4,
Rubiskoitkt,2881232,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,27744,https://doi.org/10.15454/XSC5N7,RUBISKO,VIRTUAL_TRIAL,,,,,,,,treated,2014,87,,134,,"11,1",,"71,5",,"104,6",,,,"122,3",,,,,,3,
AO12021itkfi,2881140,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,60961,https://doi.org/10.15454/0ZFI4A,AO12021,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,106,,137,,"10,9",,"72,4",,124,,"3,5",,"99,2",,1,,1,,"5,5",
AO12021itkt,2881142,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,60961,https://doi.org/10.15454/0ZFI4A,AO12021,VIRTUAL_TRIAL,,,,,,,,treated,2014,103,,138,,"11,3",,"71,8",,"104,8",,,,"122,6",,,,,,"7,5",
AO12021itknt,2881141,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,60961,https://doi.org/10.15454/0ZFI4A,AO12021,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,108,,136,,,,"70,5",,"108,4",,4,,"83,5",,1,,4,,7,
EM11366itknt,2881210,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49409,https://doi.org/10.15454/9ZJTGU,EM11366,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,108,,136,,,,"70,1",,"87,8",,NA,,"67,7",,8,,NA,,7,
EM11366itkt,2881211,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49409,https://doi.org/10.15454/9ZJTGU,EM11366,VIRTUAL_TRIAL,,,,,,,,treated,2014,106,,138,,11,,"75,7",,"106,3",,,,"124,4",,,,,,7,
EM11366itkfi,2881209,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49409,https://doi.org/10.15454/9ZJTGU,EM11366,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,100,,137,,11,,"73,1",,92,,NA,,"73,5",,7,,NA,,"3,5",
EM11400itkt,2881187,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48403,https://doi.org/10.15454/U4Y1OC,EM11400,VIRTUAL_TRIAL,,,,,,,,treated,2014,89,,138,,"12,6",,"71,5",,"90,4",,,,"105,8",,,,,,"5,5",
EM11400itkfi,2881185,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48403,https://doi.org/10.15454/U4Y1OC,EM11400,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,86,,136,,"12,5",,"69,1",,"65,1",,3,,52,,"8,5",,NA,,"2,5",
EM11400itknt,2881186,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48403,https://doi.org/10.15454/U4Y1OC,EM11400,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,88,,136,,,,"68,5",,"57,6",,NA,,"44,4",,9,,NA,,"7,5",
DI11014itknt,2881228,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48652,https://doi.org/10.15454/GG9CKW,DI11014,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,100,,138,,,,"62,6",,"51,9",,NA,,40,,9,,NA,,8,
DI11014itkfi,2881227,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48652,https://doi.org/10.15454/GG9CKW,DI11014,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,93,,138,,"11,2",,"66,7",,59,,NA,,"47,2",,9,,NA,,"4,5",
DI11014itkt,2881229,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48652,https://doi.org/10.15454/GG9CKW,DI11014,VIRTUAL_TRIAL,,,,,,,,treated,2014,96,,140,,"10,3",,"74,3",,"106,5",,,,"124,6",,,,,,4,
DI12004itkt,2881169,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49069,https://doi.org/10.15454/EHYGRO,DI12004,VIRTUAL_TRIAL,,,,,,,,treated,2014,92,,140,,"11,1",,"75,5",,"100,5",,,,"117,5",,,,,,"1,5",
DI12004itknt,2881168,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49069,https://doi.org/10.15454/EHYGRO,DI12004,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,100,,138,,,,"72,8",,"95,8",,NA,,"73,8",,8,,NA,,"5,5",
DI12004itkfi,2881167,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49069,https://doi.org/10.15454/EHYGRO,DI12004,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,96,,139,,"11,3",,"74,8",,"102,3",,1,,"81,8",,"5,5",,4,,2,
Bermudeitkt,2881151,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,treated,2014,95,,140,,"10,9",,"78,2",,"103,6",,,,"121,3",,,,,,"1,5",
Bermudeitknt,2881150,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,96,,138,,,,"77,3",,"117,4",,6,,"90,5",,3,,6,,"3,5",
Bermudeitkfi,2881149,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,93,,139,,"9,9",,"78,7",,"103,6",,4,,"82,8",,"1,5",,5,,"1,5",
Arezzoitkt,2881127,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,27030,https://doi.org/10.15454/SFNXCW,AREZZO,VIRTUAL_TRIAL,,,,,,,,treated,2014,92,,131,,"11,6",,"77,5",,"95,4",,,,"111,7",,,,,,2,
Arezzoitknt,2881126,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,27030,https://doi.org/10.15454/SFNXCW,AREZZO,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,93,,131,,,,"73,6",,"95,1",,8,,"73,3",,1,,1,,5,
Arezzoitkfi,2881125,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,27030,https://doi.org/10.15454/SFNXCW,AREZZO,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,91,,132,,"10,6",,"75,6",,"96,7",,7,,"77,3",,1,,1,,3,
AO12014itkt,2881157,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49318,https://doi.org/10.15454/WXGPLG,AO12014,VIRTUAL_TRIAL,,,,,,,,treated,2014,96,,138,,"10,7",,"75,1",,"109,9",,,,"128,6",,,,,,8,
AO12014itkfi,2881155,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49318,https://doi.org/10.15454/WXGPLG,AO12014,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,86,,138,,"11,4",,"62,5",,"46,3",,NA,,37,,9,,NA,,6,
AO12014itknt,2881156,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49318,https://doi.org/10.15454/WXGPLG,AO12014,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,87,,136,,,,"58,8",,"30,9",,NA,,"23,9",,9,,NA,,7,
AO12021-2itkt,2881184,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48626,https://doi.org/10.15454/QXYFWH,AO12021-2,VIRTUAL_TRIAL,,,,,,,,treated,2014,102,,138,,"11,3",,"71,2",,"102,4",,,,"119,8",,,,,,"7,5",
AO12021-2itknt,2881183,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48626,https://doi.org/10.15454/QXYFWH,AO12021-2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,111,,136,,,,"69,8",,"117,2",,4,,"90,3",,"1,5",,4,,7,
AO12021-2itkfi,2881182,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48626,https://doi.org/10.15454/QXYFWH,AO12021-2,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,106,,137,,"11,2",,"72,2",,"120,6",,3,,"96,4",,1,,1,,"5,5",
AO13030itkt,2881202,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48837,https://doi.org/10.15454/AFDIUY,AO13030,VIRTUAL_TRIAL,,,,,,,,treated,2014,86,,132,,"11,3",,73,,"104,2",,,,122,,,,,,2,
AO13030itknt,2881201,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48837,https://doi.org/10.15454/AFDIUY,AO13030,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2014,88,,132,,,,"71,6",,"92,4",,3,,"71,2",,8,,NA,,5,
AO13030itkfi,2881200,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,48837,https://doi.org/10.15454/AFDIUY,AO13030,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,86,,133,,11,,"70,7",,"102,9",,"3,5",,"82,3",,"4,5",,5,,2,
AO13047itkt,2881163,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49371,https://doi.org/10.15454/QBXBWF,AO13047,VIRTUAL_TRIAL,,,,,,,,treated,2014,98,,138,,"11,1",,"76,3",,"101,7",,,,119,,,,,,7,
AO13047itkfi,2881161,BTH_Estrées-Mons_2014_SetA1,BTH_Estrées-Mons_2014_SetA1,49371,https://doi.org/10.15454/QBXBWF,AO13047,VIRTUAL_TRIAL,,,,,,,,low inputs,2014,91,,138,,"11,8",,"73,4",,"76,8",,NA,,"61,4",,8,,NA,,6,
