observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,vr(CO_321:1000099),vr(CO_321:1000099).date
2,2820147,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,,,"60,4",,"43,12",,2,
2,2820149,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,99",,"71,9",,"95,91",,,
1,2820146,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,,,"63,8",,"54,83",,1,
2,2820159,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,,,"60,2",,"41,57",,"3,5",
1,2820158,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,,,"59,5",,"44,19",,1,
1,2820160,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"13,43",,"67,3",,"86,19",,,
2,2820161,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,25",,"69,7",,"89,4",,,
2,2820109,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"10,34",,"69,3",,"93,02",,,
2,2820107,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,,,NA,,"41,85",,1,
1,2820106,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,,,"63,4",,"52,54",,1,
1,2820108,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,91",,"67,5",,"98,59",,,
2,2820181,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,82",,"68,3",,"93,74",,,
1,2820180,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"10,93",,"68,2",,91,,,
2,2820179,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,,,"58,9",,"62,84",,"1,5",
1,2820178,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,,,"64,7",,"64,04",,2,
1,2820116,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"13,08",,"69,7",,"93,42",,,
1,2820114,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,,,"59,2",,"50,51",,1,
2,2820115,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,,,"62,5",,"43,84",,"2,5",
2,2820117,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,53",,"71,8",,"93,13",,,
2,2820183,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,,,"64,2",,"39,3",,"2,5",
1,2820182,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,,,"64,4",,"46,57",,1,
2,2820185,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,87",,"72,4",,"90,88",,,
1,2820184,BTH_Orgeval_2007_SetA1,BTH_Orgeval_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,92",,"72,1",,"93,5",,,
