observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,vr(CO_321:1000099),vr(CO_321:1000099).date
2,2825635,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27804,https://doi.org/10.15454/0DEDAU,DI07016,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,46",,"75,3",,"79,62",,5,
1,2825632,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27804,https://doi.org/10.15454/0DEDAU,DI07016,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,2",,"79,2",,"73,22",,1,
1,2825634,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27804,https://doi.org/10.15454/0DEDAU,DI07016,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,77",,"76,7",,"78,13",,1,
2,2825633,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27804,https://doi.org/10.15454/0DEDAU,DI07016,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,01",,"74,5",,"65,31",,"5,5",
1,2825574,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27806,https://doi.org/10.15454/HIUKXE,DI07021,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,92",,"70,7",,"75,65",,1,
1,2825572,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27806,https://doi.org/10.15454/HIUKXE,DI07021,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,9",,"69,2",,"64,59",,"1,5",
2,2825575,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27806,https://doi.org/10.15454/HIUKXE,DI07021,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,04",,"70,9",,"75,09",,"4,5",
2,2825573,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27806,https://doi.org/10.15454/HIUKXE,DI07021,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,42",,"66,6",,"60,89",,"5,5",
2,2825679,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27762,https://doi.org/10.15454/XHRZAO,AO07438,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,44",,"67,4",,"72,87",,7,
1,2825678,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27762,https://doi.org/10.15454/XHRZAO,AO07438,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,65",,67,,"76,58",,1,
1,2825676,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27762,https://doi.org/10.15454/XHRZAO,AO07438,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,02",,"65,7",,"55,32",,1,
2,2825677,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27762,https://doi.org/10.15454/XHRZAO,AO07438,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,12,,65,,"61,55",,"6,5",
1,2825568,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27761,https://doi.org/10.15454/KYXZFC,AO07403,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,87",,"72,9",,"62,14",,"6,5",
2,2825571,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27761,https://doi.org/10.15454/KYXZFC,AO07403,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,2",,"68,5",,"60,06",,8,
2,2825569,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27761,https://doi.org/10.15454/KYXZFC,AO07403,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,89",,"68,5",,"60,6",,"7,5",
1,2825570,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27761,https://doi.org/10.15454/KYXZFC,AO07403,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,97",,"69,5",,"65,15",,7,
1,2825582,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27268,https://doi.org/10.15454/K6RWJK,RE06134,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,77",,"73,2",,"81,52",,"1,5",
2,2825581,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27268,https://doi.org/10.15454/K6RWJK,RE06134,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,96",,"71,5",,"78,93",,3,
2,2825583,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27268,https://doi.org/10.15454/K6RWJK,RE06134,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,19",,"71,9",,"89,87",,"6,5",
1,2825580,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27268,https://doi.org/10.15454/K6RWJK,RE06134,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,28",,"72,9",,"78,66",,2,
1,2825684,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27267,https://doi.org/10.15454/TBKWQN,RE06127,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"13,16",,"76,2",,"85,05",,"2,5",
1,2825686,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27267,https://doi.org/10.15454/TBKWQN,RE06127,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,11",,"74,9",,"90,01",,2,
2,2825687,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27267,https://doi.org/10.15454/TBKWQN,RE06127,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,42",,"74,9",,"91,86",,7,
2,2825685,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27267,https://doi.org/10.15454/TBKWQN,RE06127,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,09",,"73,9",,"77,5",,5,
1,2825674,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49314,gnpis_pui:holding-921_taxon-4898_accession-49314,RE06109,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,13",,63,,"54,51",,1,
2,2825673,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49314,gnpis_pui:holding-921_taxon-4898_accession-49314,RE06109,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,96",,"70,1",,"63,93",,5,
2,2825675,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49314,gnpis_pui:holding-921_taxon-4898_accession-49314,RE06109,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,64",,"65,5",,"61,6",,"3,5",
1,2825672,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49314,gnpis_pui:holding-921_taxon-4898_accession-49314,RE06109,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,1",,"69,1",,"72,57",,1,
1,2825688,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48374,gnpis_pui:holding-921_taxon-4898_accession-48374,RE06125,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,12",,"73,3",,"81,91",,1,
2,2825691,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48374,gnpis_pui:holding-921_taxon-4898_accession-48374,RE06125,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,99",,"73,2",,"88,74",,"3,5",
1,2825690,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48374,gnpis_pui:holding-921_taxon-4898_accession-48374,RE06125,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,83",,"72,6",,"81,67",,1,
2,2825689,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48374,gnpis_pui:holding-921_taxon-4898_accession-48374,RE06125,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,48",,"74,5",,"82,04",,"3,5",
2,2825599,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49569,gnpis_pui:holding-921_taxon-4898_accession-49569,CF06269,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,15",,"71,9",,"63,31",,"7,5",
2,2825597,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49569,gnpis_pui:holding-921_taxon-4898_accession-49569,CF06269,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,48",,"71,1",,"62,79",,"7,5",
1,2825598,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49569,gnpis_pui:holding-921_taxon-4898_accession-49569,CF06269,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,01",,"73,9",,"75,5",,2,
1,2825596,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49569,gnpis_pui:holding-921_taxon-4898_accession-49569,CF06269,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,52",,"71,2",,"54,79",,2,
1,2825714,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48530,gnpis_pui:holding-921_taxon-4898_accession-48530,CF06296,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,02",,"73,9",,"73,03",,1,
2,2825713,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48530,gnpis_pui:holding-921_taxon-4898_accession-48530,CF06296,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,64",,"75,3",,"67,31",,"4,5",
1,2825712,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48530,gnpis_pui:holding-921_taxon-4898_accession-48530,CF06296,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,38",,"73,2",,"66,14",,1,
2,2825715,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48530,gnpis_pui:holding-921_taxon-4898_accession-48530,CF06296,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,84",,"71,3",,"59,61",,6,
1,2825730,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49135,gnpis_pui:holding-921_taxon-4898_accession-49135,CF06273,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,14",,"69,4",,"61,91",,1,
2,2825729,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49135,gnpis_pui:holding-921_taxon-4898_accession-49135,CF06273,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"14,49",,62,,"54,96",,"4,5",
2,2825731,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49135,gnpis_pui:holding-921_taxon-4898_accession-49135,CF06273,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,13,,"70,1",,"60,35",,"1,5",
1,2825728,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49135,gnpis_pui:holding-921_taxon-4898_accession-49135,CF06273,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,66",,"68,1",,"56,41",,1,
2,2825723,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49598,gnpis_pui:holding-921_taxon-4898_accession-49598,CF06235,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,76",,"65,4",,"52,62",,8,
1,2825722,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49598,gnpis_pui:holding-921_taxon-4898_accession-49598,CF06235,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,01",,"70,5",,"56,51",,1,
2,2825721,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49598,gnpis_pui:holding-921_taxon-4898_accession-49598,CF06235,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,61",,"61,4",,"37,87",,"7,5",
1,2825720,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,49598,gnpis_pui:holding-921_taxon-4898_accession-49598,CF06235,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,29",,68,,"56,88",,"1,5",
1,2825620,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,9",,71,,"57,84",,"1,5",
2,2825621,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,29",,"73,6",,"58,76",,4,
2,2825623,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,27",,71,,"66,23",,3,
1,2825622,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,79",,"72,6",,"72,73",,1,
2,2825587,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48387,gnpis_pui:holding-921_taxon-4898_accession-48387,EM06303,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,81",,"72,3",,"74,62",,6,
1,2825586,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48387,gnpis_pui:holding-921_taxon-4898_accession-48387,EM06303,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,25",,"72,7",,"73,64",,1,
2,2825585,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48387,gnpis_pui:holding-921_taxon-4898_accession-48387,EM06303,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,94",,"73,1",,"60,54",,"3,5",
1,2825584,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,48387,gnpis_pui:holding-921_taxon-4898_accession-48387,EM06303,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,92",,"72,5",,"60,85",,1,
2,2825643,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,54",,"69,8",,"72,72",,6,
1,2825642,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,78",,"70,1",,"69,17",,1,
2,2825641,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"15,63",,"60,8",,"36,35",,7,
1,2825640,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"15,06",,"69,1",,"53,78",,1,
2,2825651,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,74",,"69,4",,"78,43",,"5,5",
1,2825648,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"13,07",,"68,4",,"66,18",,"2,5",
2,2825649,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,73",,"69,6",,"69,35",,"4,5",
1,2825650,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,92",,NA,,"82,75",,"1,5",
1,2825706,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,26",,71,,"75,73",,2,
2,2825705,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,52",,"70,4",,"65,3",,"7,5",
1,2825704,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,38",,"73,4",,"70,15",,2,
2,2825707,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27838,https://doi.org/10.15454/0CP8RW,EM06307,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,17",,"68,4",,"76,29",,7,
2,2825647,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,67",,"76,4",,"83,02",,3,
1,2825644,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,69",,"77,9",,"75,32",,1,
1,2825646,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,89",,76,,"81,21",,1,
2,2825645,BTH_Estrées-Mons_2007_SetB3,BTH_Estrées-Mons_2007_SetB3,27842,https://doi.org/10.15454/CW6MPE,DI07015,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,54",,"78,6",,"80,38",,"3,5",
