observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
Grapeli,2873953,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,27821,https://doi.org/10.15454/4TFKM0,GRAPELI,VIRTUAL_TRIAL,,,,,,,,2013,NA,
CF11029,2873944,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48631,https://doi.org/10.15454/LPOUIM,CF11029,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
CF11051,2873928,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49515,https://doi.org/10.15454/XTUZ9D,CF11051,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
CF11177,2873961,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48786,https://doi.org/10.15454/TMOAXC,CF11177,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
CF11215,2873924,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49188,https://doi.org/10.15454/5IXUYK,CF11215,VIRTUAL_TRIAL,,,,,,,,2013,"1,5",
CF11291,2873963,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48959,https://doi.org/10.15454/VMWB4Q,CF11291,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
DI12005,2873939,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48497,https://doi.org/10.15454/KIPU5T,DI12005,VIRTUAL_TRIAL,,,,,,,,2013,3,
DI12011-2,2873948,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48340,https://doi.org/10.15454/R5JV1T,DI12011-2,VIRTUAL_TRIAL,,,,,,,,2013,3,
EM11389,2873925,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48373,https://doi.org/10.15454/QK5GLN,EM11389,VIRTUAL_TRIAL,,,,,,,,2013,"2,5",
EM11441,2873943,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49367,https://doi.org/10.15454/28ALS0,EM11441,VIRTUAL_TRIAL,,,,,,,,2013,"2,5",
EM11579,2873962,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48950,https://doi.org/10.15454/YMQEBZ,EM11579,VIRTUAL_TRIAL,,,,,,,,2013,4,
EM11604,2873946,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49309,https://doi.org/10.15454/RKL8AU,EM11604,VIRTUAL_TRIAL,,,,,,,,2013,4,
RE11058,2873937,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48469,https://doi.org/10.15454/ENAZXW,RE11058,VIRTUAL_TRIAL,,,,,,,,2013,6,
RE11073,2873930,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49688,https://doi.org/10.15454/F0TXTO,RE11073,VIRTUAL_TRIAL,,,,,,,,2013,"6,5",
RE11075,2873929,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49577,https://doi.org/10.15454/DGTMEC,RE11075,VIRTUAL_TRIAL,,,,,,,,2013,5,
RE11087,2873955,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49419,https://doi.org/10.15454/IRCHBB,RE11087,VIRTUAL_TRIAL,,,,,,,,2013,6,
RE11113,2873954,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48537,https://doi.org/10.15454/OVF7NV,RE11113,VIRTUAL_TRIAL,,,,,,,,2013,3,
RE11116,2873956,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48613,https://doi.org/10.15454/12BULQ,RE11116,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
Pakito,2873941,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,27745,https://doi.org/10.15454/YJMDM5,PAKITO,VIRTUAL_TRIAL,,,,,,,,2013,"2,5",
AO13010,2873951,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,60751,https://doi.org/10.15454/JYOJ35,AO13010,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
AO13012,2873952,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,60784,https://doi.org/10.15454/3K0RWB,AO13012,VIRTUAL_TRIAL,,,,,,,,2013,5,
EM11366,2873957,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49409,https://doi.org/10.15454/9ZJTGU,EM11366,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
EM11400,2873950,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,48403,https://doi.org/10.15454/U4Y1OC,EM11400,VIRTUAL_TRIAL,,,,,,,,2013,"4,5",
DI12004,2873940,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,49069,https://doi.org/10.15454/EHYGRO,DI12004,VIRTUAL_TRIAL,,,,,,,,2013,4,
Soissons,2873960,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
Altigo,2873949,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,,,,2013,3,
Bermude,2873931,BTH_Chaux_des_Prés_2013_SetA2,BTH_Chaux_des_Prés_2013_SetA2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2013,"3,5",
