observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
DI12001,2866973,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61742,https://doi.org/10.15454/38GFUU,DI12001,VIRTUAL_TRIAL,,,,,,,,2012,"3,5",
DI12002,2866972,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61758,https://doi.org/10.15454/OKI00H,DI12002,VIRTUAL_TRIAL,,,,,,,,2012,2,
DI12003,2866971,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61774,https://doi.org/10.15454/PDTNHE,DI12003,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE10091,2866976,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,62038,https://doi.org/10.15454/4GF0WY,RE10091,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11149,2866957,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,62095,https://doi.org/10.15454/BHSE0Q,EM11149,VIRTUAL_TRIAL,,,,,,,,2012,"3,5",
EM11359,2866977,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,62111,https://doi.org/10.15454/CSGOVX,EM11359,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12007,2866967,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61832,https://doi.org/10.15454/HYWSTF,DI12007,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12006,2866968,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,61817,https://doi.org/10.15454/3PVIBR,DI12006,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
Premio,2866956,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,2012,4,
Apache,2866978,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
Attlass,2866985,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,VIRTUAL_TRIAL,,,,,,,,2012,2,
CF11029,2866975,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,48631,https://doi.org/10.15454/LPOUIM,CF11029,VIRTUAL_TRIAL,,,,,,,,2012,3,
CF11051,2866959,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,49515,https://doi.org/10.15454/XTUZ9D,CF11051,VIRTUAL_TRIAL,,,,,,,,2012,5,
DI12005,2866969,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,48497,https://doi.org/10.15454/KIPU5T,DI12005,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11389,2866954,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,48373,https://doi.org/10.15454/QK5GLN,EM11389,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11441,2866974,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,49367,https://doi.org/10.15454/28ALS0,EM11441,VIRTUAL_TRIAL,,,,,,,,2012,4,
RE11007,2866986,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,49642,https://doi.org/10.15454/TAMDIS,RE11007,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12008,2866962,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60732,https://doi.org/10.15454/JKQ6L6,AO12008,VIRTUAL_TRIAL,,,,,,,,2012,3,
AO12009,2866980,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60749,https://doi.org/10.15454/K6ABP7,AO12009,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12012,2866989,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60799,https://doi.org/10.15454/H3MSSG,AO12012,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE11010,2866966,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60870,https://doi.org/10.15454/RYT1LE,RE11010,VIRTUAL_TRIAL,,,,,,,,2012,5,
RE11013,2866965,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60900,https://doi.org/10.15454/CKLKVS,RE11013,VIRTUAL_TRIAL,,,,,,,,2012,"3,5",
RE11016,2866963,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60933,https://doi.org/10.15454/7NVDSE,RE11016,VIRTUAL_TRIAL,,,,,,,,2012,5,
RE11015,2866964,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60917,https://doi.org/10.15454/2YDIBV,RE11015,VIRTUAL_TRIAL,,,,,,,,2012,"3,5",
RE11029,2866988,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,60949,https://doi.org/10.15454/2CCYP2,RE11029,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11366,2866984,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,49409,https://doi.org/10.15454/9ZJTGU,EM11366,VIRTUAL_TRIAL,,,,,,,,2012,5,
EM11400,2866983,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,48403,https://doi.org/10.15454/U4Y1OC,EM11400,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12004,2866970,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,49069,https://doi.org/10.15454/EHYGRO,DI12004,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
Altigo,2866981,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,,,,2012,5,
Bermude,2866960,BTH_Chaux_des_Prés_2012_SetB1,BTH_Chaux_des_Prés_2012_SetB1,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
