observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
RE01086,2783052,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48512,gnpis_pui:holding-921_taxon-4898_accession-48512,RE01086,VIRTUAL_TRIAL,,,,,,,,2002,"5,5",
EM01346,2783049,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48932,gnpis_pui:holding-921_taxon-4898_accession-48932,EM01346,VIRTUAL_TRIAL,,,,,,,,2002,4,
DI02028,2783050,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49121,gnpis_pui:holding-921_taxon-4898_accession-49121,DI02028,VIRTUAL_TRIAL,,,,,,,,2002,4,
RE01089,2783061,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49165,gnpis_pui:holding-921_taxon-4898_accession-49165,RE01089,VIRTUAL_TRIAL,,,,,,,,2002,4,
EM01338,2783066,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49457,gnpis_pui:holding-921_taxon-4898_accession-49457,EM01338,VIRTUAL_TRIAL,,,,,,,,2002,8,
EM01363,2783048,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49464,gnpis_pui:holding-921_taxon-4898_accession-49464,EM01363,VIRTUAL_TRIAL,,,,,,,,2002,5,
Apache,2783042,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2002,NA,
RE01097,2783034,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48572,gnpis_pui:holding-921_taxon-4898_accession-48572,RE01097,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
RE02087,2783032,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48974,gnpis_pui:holding-921_taxon-4898_accession-48974,RE02087,VIRTUAL_TRIAL,,,,,,,,2002,6,
DI02025,2783056,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48848,gnpis_pui:holding-921_taxon-4898_accession-48848,DI02025,VIRTUAL_TRIAL,,,,,,,,2002,5,
Charger,2783046,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2002,NA,
CF01183,2783062,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48732,https://doi.org/10.15454/LGORJG,CF01183,VIRTUAL_TRIAL,,,,,,,,2002,6,
RE01101,2783044,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48790,gnpis_pui:holding-921_taxon-4898_accession-48790,RE01101,VIRTUAL_TRIAL,,,,,,,,2002,5,
EM01324,2783041,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49472,gnpis_pui:holding-921_taxon-4898_accession-49472,EM01324,VIRTUAL_TRIAL,,,,,,,,2002,7,
RE02088,2783027,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49709,gnpis_pui:holding-921_taxon-4898_accession-49709,RE02088,VIRTUAL_TRIAL,,,,,,,,2002,"6,5",
CF01092,2783023,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,26051,https://doi.org/10.15454/PBOUMT,CF01092,VIRTUAL_TRIAL,,,,,,,,2002,6,
DI02031,2783029,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49327,gnpis_pui:holding-921_taxon-4898_accession-49327,DI02031,VIRTUAL_TRIAL,,,,,,,,2002,"4,5",
DI02032,2783028,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48751,gnpis_pui:holding-921_taxon-4898_accession-48751,DI02032,VIRTUAL_TRIAL,,,,,,,,2002,6,
Soissons,2783064,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Isengrain,2783060,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Autan,2783045,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,25805,https://doi.org/10.15454/ZA6HMJ,AUTAN,VIRTUAL_TRIAL,,,,,,,,2002,NA,
RE02101,2783059,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,26099,https://doi.org/10.15454/SIGZUF,RE02101,VIRTUAL_TRIAL,,,,,,,,2002,6,
RE02103,2783024,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48405,gnpis_pui:holding-921_taxon-4898_accession-48405,RE02103,VIRTUAL_TRIAL,,,,,,,,2002,7,
CF00060,2783031,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49450,gnpis_pui:holding-921_taxon-4898_accession-49450,CF00060,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
EM01308,2783039,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48674,gnpis_pui:holding-921_taxon-4898_accession-48674,EM01308,VIRTUAL_TRIAL,,,,,,,,2002,6,
EM01325,2783040,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49045,gnpis_pui:holding-921_taxon-4898_accession-49045,EM01325,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
DI02023,2783054,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49051,gnpis_pui:holding-921_taxon-4898_accession-49051,DI02023,VIRTUAL_TRIAL,,,,,,,,2002,"6,5",
EM01328,2783043,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49205,gnpis_pui:holding-921_taxon-4898_accession-49205,EM01328,VIRTUAL_TRIAL,,,,,,,,2002,4,
CF01188,2783063,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48355,gnpis_pui:holding-921_taxon-4898_accession-48355,CF01188,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
RE01096,2783033,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,48865,gnpis_pui:holding-921_taxon-4898_accession-48865,RE01096,VIRTUAL_TRIAL,,,,,,,,2002,4,
EM01322,2783038,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49004,gnpis_pui:holding-921_taxon-4898_accession-49004,EM01322,VIRTUAL_TRIAL,,,,,,,,2002,"6,5",
DI02027,2783058,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49062,gnpis_pui:holding-921_taxon-4898_accession-49062,DI02027,VIRTUAL_TRIAL,,,,,,,,2002,2,
RE02133,2783026,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49384,gnpis_pui:holding-921_taxon-4898_accession-49384,RE02133,VIRTUAL_TRIAL,,,,,,,,2002,3,
DI02026,2783057,BTH_Chaux_des_Prés_2002_SetB3,BTH_Chaux_des_Prés_2002_SetB3,49711,gnpis_pui:holding-921_taxon-4898_accession-49711,DI02026,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
