observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
AO12011,2864945,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,48909,https://doi.org/10.15454/JCAVKU,AO12011,VIRTUAL_TRIAL,,,,,,,,2012,5,
AO12013,2864944,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,48425,https://doi.org/10.15454/9SFFFA,AO12013,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI11012,2864950,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,48928,https://doi.org/10.15454/G34RHP,DI11012,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
DI11013,2864949,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,49232,https://doi.org/10.15454/8YNF2B,DI11013,VIRTUAL_TRIAL,,,,,,,,2012,5,
RE10042,2864939,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,48716,https://doi.org/10.15454/5APOHC,RE10042,VIRTUAL_TRIAL,,,,,,,,2012,5,
AO12007,2864930,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,49256,https://doi.org/10.15454/W3CJOS,AO12007,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
Crousty,2864941,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,VIRTUAL_TRIAL,,,,,,,,2012,4,
EM09227,2864936,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,48498,https://doi.org/10.15454/GGN6HS,EM09227,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI11002,2864934,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,60786,https://doi.org/10.15454/XUWXYL,DI11002,VIRTUAL_TRIAL,,,,,,,,2012,"3,5",
AO12015,2864948,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,60849,https://doi.org/10.15454/OXSRSV,AO12015,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12021,2864919,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,60961,https://doi.org/10.15454/0ZFI4A,AO12021,VIRTUAL_TRIAL,,,,,,,,2012,5,
AO12026,2864920,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,61035,https://doi.org/10.15454/GVC2CV,AO12026,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
RE10099,2864935,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,49222,https://doi.org/10.15454/YP9ZYW,RE10099,VIRTUAL_TRIAL,,,,,,,,2012,3,
DI11014,2864951,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,48652,https://doi.org/10.15454/GG9CKW,DI11014,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
Altigo,2864937,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,,,,2012,5,
Bermude,2864923,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
AO12024,2864922,BTH_Chaux_des_Prés_2012_SetA2,BTH_Chaux_des_Prés_2012_SetA2,49471,https://doi.org/10.15454/DTWPJI,AO12024,VIRTUAL_TRIAL,,,,,,,,2012,4,
