observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
DI08022,2834092,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,49223,gnpis_pui:holding-921_taxon-4898_accession-49223,DI08022,VIRTUAL_TRIAL,,,,,,,,2008,1,
CF07315,2834076,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,48659,gnpis_pui:holding-921_taxon-4898_accession-48659,CF07315,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
RE07113,2834074,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,48963,gnpis_pui:holding-921_taxon-4898_accession-48963,RE07113,VIRTUAL_TRIAL,,,,,,,,2008,4,
DI08023,2834093,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,49693,gnpis_pui:holding-921_taxon-4898_accession-49693,DI08023,VIRTUAL_TRIAL,,,,,,,,2008,1,
RE07100,2834073,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,48772,gnpis_pui:holding-921_taxon-4898_accession-48772,RE07100,VIRTUAL_TRIAL,,,,,,,,2008,7,
RE07112,2834075,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,48859,gnpis_pui:holding-921_taxon-4898_accession-48859,RE07112,VIRTUAL_TRIAL,,,,,,,,2008,7,
CF07278,2834085,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,48863,gnpis_pui:holding-921_taxon-4898_accession-48863,CF07278,VIRTUAL_TRIAL,,,,,,,,2008,5,
DI08021,2834095,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,49426,gnpis_pui:holding-921_taxon-4898_accession-49426,DI08021,VIRTUAL_TRIAL,,,,,,,,2008,"3,5",
DI08020,2834094,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,49557,gnpis_pui:holding-921_taxon-4898_accession-49557,DI08020,VIRTUAL_TRIAL,,,,,,,,2008,"4,5",
RE07096,2834087,BTH_Chaux_des_Prés_2008_SetB3,BTH_Chaux_des_Prés_2008_SetB3,48483,gnpis_pui:holding-921_taxon-4898_accession-48483,RE07096,VIRTUAL_TRIAL,,,,,,,,2008,"5,5",
