observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
CF05161,2815888,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26974,https://doi.org/10.15454/BQTYVO,CF05161,VIRTUAL_TRIAL,,,,,,,,2006,2,
Charger,2815904,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2006,2,
Caphorn,2815899,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
RE05079,2815907,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,48975,https://doi.org/10.15454/JTGRMP,RE05079,VIRTUAL_TRIAL,,,,,,,,2006,"5,5",
RE05005,2815880,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26898,https://doi.org/10.15454/JQW74U,RE05005,VIRTUAL_TRIAL,,,,,,,,2006,"4,5",
RE05038,2815903,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26902,https://doi.org/10.15454/JZRTIK,RE05038,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
RE05037,2815902,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26901,https://doi.org/10.15454/WC63BJ,RE05037,VIRTUAL_TRIAL,,,,,,,,2006,"1,5",
RE05011,2815905,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26899,https://doi.org/10.15454/3NYQAY,RE05011,VIRTUAL_TRIAL,,,,,,,,2006,"4,5",
RE05016,2815906,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26900,https://doi.org/10.15454/YMFJQC,RE05016,VIRTUAL_TRIAL,,,,,,,,2006,"2,5",
RE05050,2815901,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26904,https://doi.org/10.15454/8AMC4Z,RE05050,VIRTUAL_TRIAL,,,,,,,,2006,7,
RE05047,2815884,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,26903,https://doi.org/10.15454/QRI3MM,RE05047,VIRTUAL_TRIAL,,,,,,,,2006,3,
RE05031,2815898,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,49144,gnpis_pui:holding-921_taxon-4898_accession-49144,RE05031,VIRTUAL_TRIAL,,,,,,,,2006,1,
DI06014,2815894,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,49534,https://doi.org/10.15454/1WVZPY,DI06014,VIRTUAL_TRIAL,,,,,,,,2006,3,
DI06011,2815889,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,48760,gnpis_pui:holding-921_taxon-4898_accession-48760,DI06011,VIRTUAL_TRIAL,,,,,,,,2006,2,
Orvantis,2815910,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,25737,https://doi.org/10.15454/CYMFDY,ORVANTIS,VIRTUAL_TRIAL,,,,,,,,2006,6,
RE05039,2815895,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,27825,https://doi.org/10.15454/FYAJT8,RE05039,VIRTUAL_TRIAL,,,,,,,,2006,3,
DI06008,2815914,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,49044,gnpis_pui:holding-921_taxon-4898_accession-49044,DI06008,VIRTUAL_TRIAL,,,,,,,,2006,"1,5",
EM05274,2815908,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,48852,gnpis_pui:holding-921_taxon-4898_accession-48852,EM05274,VIRTUAL_TRIAL,,,,,,,,2006,3,
CF05089,2815881,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,49702,gnpis_pui:holding-921_taxon-4898_accession-49702,CF05089,VIRTUAL_TRIAL,,,,,,,,2006,5,
Farandole,2815900,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,2006,2,
CF05159,2815913,BTH_Chaux_des_Prés_2006_SetB2,BTH_Chaux_des_Prés_2006_SetB2,48381,gnpis_pui:holding-921_taxon-4898_accession-48381,CF05159,VIRTUAL_TRIAL,,,,,,,,2006,2,
