observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
Sankaraitkfi,2836872,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,71",,"97,2",,"74,9",
DI02001itknt,2836876,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,26984,https://doi.org/10.15454/GR0LP3,DI02001,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,105,,"95,8",
EM06110itkfi,2836929,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,27817,https://doi.org/10.15454/KG1VPB,EM06110,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,48",,"116,7",,90,
RE06134itkt,2836844,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,27268,https://doi.org/10.15454/K6RWJK,RE06134,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,75",,"95,7",,"110,9",
RE06134itkfi,2836842,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,27268,https://doi.org/10.15454/K6RWJK,RE06134,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"13,23",,"122,7",,"94,6",
RE06134itknt,2836843,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,27268,https://doi.org/10.15454/K6RWJK,RE06134,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"104,1",,95,
EM06229itknt,2836864,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,27818,https://doi.org/10.15454/VSKKHS,EM06229,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"107,3",,98,
DI07001-2itknt,2836855,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,48645,gnpis_pui:holding-921_taxon-4898_accession-48645,DI07001-2,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"95,2",,"86,9",
Hendrixitkt,2836823,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,79",,"97,3",,"112,8",
Toisondoritknt,2836825,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"91,5",,"83,5",
Caphornitkt,2836880,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,treated,2009,"13,75",,"99,9",,"115,8",
Caphornitknt,2836879,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"98,2",,"89,6",
Hendrixitknt,2836822,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"106,1",,"96,9",
Hendrixitkfi,2836821,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,VIRTUAL_TRIAL,,,,,,,,low inputs,2009,"12,65",,"123,5",,"95,2",
Soissonsitknt,2836927,BTH_Estrées-Mons_2009_SetA1,BTH_Estrées-Mons_2009_SetA1,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,"untreated, no fungicide",2009,,,"93,5",,"85,3",
