observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
DI04021itkfi,2800837,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48833,gnpis_pui:holding-921_taxon-4898_accession-48833,DI04021,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,18",,"98,3",,"87,4",
EM03086itkt,2800780,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48457,gnpis_pui:holding-921_taxon-4898_accession-48457,EM03086,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,96",,107,,"96,7",
EM03086itkfi,2800779,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48457,gnpis_pui:holding-921_taxon-4898_accession-48457,EM03086,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,54",,"104,7",,"93,1",
EM03119itkt,2800824,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49696,gnpis_pui:holding-921_taxon-4898_accession-49696,EM03119,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,46",,"100,2",,"90,6",
EM03097itkfi,2800825,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49508,gnpis_pui:holding-921_taxon-4898_accession-49508,EM03097,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,98",,"103,5",,92,
Oratorioitkfi,2800765,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25545,https://doi.org/10.15454/J5APM1,ORATORIO,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"11,52",,"99,1",,"88,1",
Farandoleitkfi,2800803,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,82",,"102,7",,"91,4",
LM03019itkfi,2800757,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49506,gnpis_pui:holding-921_taxon-4898_accession-49506,LM03019,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,52",,"102,4",,91,
DI04016itkt,2800778,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49000,gnpis_pui:holding-921_taxon-4898_accession-49000,DI04016,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,52",,"107,9",,"97,6",
EM03097itkt,2800826,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49508,gnpis_pui:holding-921_taxon-4898_accession-49508,EM03097,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,11",,"99,6",,"90,1",
LM03017itkt,2800768,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48364,gnpis_pui:holding-921_taxon-4898_accession-48364,LM03017,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,52",,"102,9",,"93,1",
EM03144itkt,2800784,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48927,gnpis_pui:holding-921_taxon-4898_accession-48927,EM03144,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,36",,"101,6",,"91,9",
LM03019itkt,2800758,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49506,gnpis_pui:holding-921_taxon-4898_accession-49506,LM03019,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,78",,"102,4",,"92,6",
DI04017itkfi,2800775,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,27036,https://doi.org/10.15454/PULIUX,DI04017,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,88",,"99,4",,"88,4",
EM03144itkfi,2800783,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48927,gnpis_pui:holding-921_taxon-4898_accession-48927,EM03144,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,2",,"101,5",,"90,3",
RE03022itkt,2800788,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48482,gnpis_pui:holding-921_taxon-4898_accession-48482,RE03022,VIRTUAL_TRIAL,,,,,,,,treated,2004,"11,18",,"97,6",,"88,3",
Chargeritkt,2800806,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,94",,"97,7",,"88,3",
DI04019itkt,2800790,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48415,gnpis_pui:holding-921_taxon-4898_accession-48415,DI04019,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,78",,"107,4",,"97,1",
DI04017itkt,2800776,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,27036,https://doi.org/10.15454/PULIUX,DI04017,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,1",,"104,7",,"94,7",
DI04019itkfi,2800789,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48415,gnpis_pui:holding-921_taxon-4898_accession-48415,DI04019,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,57",,"107,9",,96,
Chargeritkfi,2800805,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,8",,102,,"90,7",
RE03022itkfi,2800787,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48482,gnpis_pui:holding-921_taxon-4898_accession-48482,RE03022,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,76",,"99,1",,"88,1",
Caphornitkt,2800802,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,8",,"97,3",,88,
CF03069itkt,2800818,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49362,gnpis_pui:holding-921_taxon-4898_accession-49362,CF03069,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,05",,"93,6",,"84,6",
LM03020itkt,2800760,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49048,gnpis_pui:holding-921_taxon-4898_accession-49048,LM03020,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,98",,93,,"84,1",
Caphornitkfi,2800801,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25913,https://doi.org/10.15454/IH4I8R,CAPHORN,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,63",,"95,2",,"84,7",
Isengrainitkt,2800828,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,52",,"102,4",,"92,6",
EM03123itkt,2800786,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48784,gnpis_pui:holding-921_taxon-4898_accession-48784,EM03123,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,63",,"100,5",,"90,8",
CF03349itkt,2800774,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49159,gnpis_pui:holding-921_taxon-4898_accession-49159,CF03349,VIRTUAL_TRIAL,,,,,,,,treated,2004,"10,78",,"103,9",,"93,9",
Isengrainitkfi,2800827,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,18",,"100,5",,"89,4",
LM03020itkfi,2800759,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49048,gnpis_pui:holding-921_taxon-4898_accession-49048,LM03020,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"9,68",,"93,7",,"83,3",
RE01076itkfi,2800751,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,48992,https://doi.org/10.15454/113VGV,RE01076,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,28",,"98,9",,88,
DI04018itkt,2800792,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49604,https://doi.org/10.15454/WZ0QO7,DI04018,VIRTUAL_TRIAL,,,,,,,,treated,2004,"9,87",,"109,4",,"98,9",
DI04018itkfi,2800791,BTH_Estrées-Mons_2004_SetB3,BTH_Estrées-Mons_2004_SetB3,49604,https://doi.org/10.15454/WZ0QO7,DI04018,VIRTUAL_TRIAL,,,,,,,,low inputs,2004,"10,57",,"109,5",,"97,4",
