observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,vr(CO_321:1000099),vr(CO_321:1000099).date
2,2821277,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,7",,"73,7",,"81,99",,2,
2,2821275,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,14",,"77,1",,"76,71",,"3,5",
1,2821272,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,51",,"74,5",,"80,9",,1,
2,2821273,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26977,https://doi.org/10.15454/RGT6YF,DI06007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,9",,"73,1",,"80,58",,"4,5",
2,2821155,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,79",,"75,4",,"56,92",,5,
2,2821153,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,21",,"73,7",,"59,01",,6,
2,2821157,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,06",,"69,9",,"80,65",,"3,5",
1,2821156,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,44",,"78,5",,"89,19",,1,
1,2821154,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,91",,75,,"59,29",,"2,5",
1,2821152,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,05",,"76,5",,"60,67",,3,
2,2821219,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,46",,"62,2",,"48,34",,4,
2,2821223,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,67",,70,,"72,27",,"6,5",
1,2821218,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,68",,"65,2",,"50,69",,1,
1,2821220,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,09",,"70,1",,"51,9",,1,
1,2821222,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,24",,"66,5",,"66,54",,1,
2,2821221,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26970,https://doi.org/10.15454/ASLJXK,EM05055,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,56",,"68,8",,"52,41",,"4,5",
2,2821251,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,74",,"72,1",,"59,9",,3,
1,2821248,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"13,07",,"69,1",,"53,94",,1,
1,2821250,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,81",,"72,7",,"61,14",,1,
2,2821253,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,67",,"70,7",,"76,59",,3,
1,2821252,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,63",,"69,6",,"78,4",,1,
2,2821249,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26980,https://doi.org/10.15454/RUE1SF,CF05173,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,32",,"70,8",,"58,75",,"3,5",
2,2821247,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,69",,"74,2",,"84,37",,"6,5",
2,2821243,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,85",,"80,6",,"62,56",,"3,5",
1,2821242,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,41",,"70,2",,"66,23",,1,
2,2821245,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,2",,"72,7",,"62,94",,3,
1,2821246,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,75",,"76,1",,"83,72",,1,
1,2821244,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26976,https://doi.org/10.15454/YDUNWW,CF05079,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,17",,76,,"66,31",,1,
2,2821211,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,67",,"71,8",,"76,58",,2,
2,2821209,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,35",,"69,8",,"53,64",,2,
1,2821206,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,63",,"68,5",,"55,7",,"1,5",
1,2821208,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,48",,"71,6",,"61,91",,1,
1,2821210,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,53",,"72,6",,"79,66",,1,
2,2821207,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26973,https://doi.org/10.15454/GWNEQR,CF05091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,71",,"74,1",,"61,46",,"3,5",
2,2821091,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"10,97",,"68,1",,"88,62",,"2,5",
2,2821089,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,32",,73,,"73,37",,4,
1,2821088,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,1",,"71,9",,"80,02",,1,
1,2821090,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,74",,"69,1",,"85,38",,1,
2,2821087,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,29",,"78,5",,"78,96",,"5,5",
1,2821086,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26981,https://doi.org/10.15454/SU2MGF,RE05007,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,67",,"71,4",,"74,97",,"2,5",
1,2821146,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,19",,"69,9",,"65,39",,1,
2,2821149,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,2",,"70,7",,"58,7",,2,
1,2821148,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"10,92",,"70,2",,"59,75",,1,
2,2821147,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,2",,"66,8",,"62,95",,5,
1,2821150,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,64",,"72,6",,"81,19",,1,
2,2821151,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26968,https://doi.org/10.15454/3810GN,CF05162,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,3",,71,,"81,43",,4,
2,2821121,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26982,https://doi.org/10.15454/FCNCUR,AO06407,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"10,58",,"75,6",,"79,11",,"2,5",
1,2821118,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26982,https://doi.org/10.15454/FCNCUR,AO06407,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"10,58",,"73,8",,"58,66",,2,
1,2821120,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26982,https://doi.org/10.15454/FCNCUR,AO06407,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"10,93",,"75,9",,"85,18",,"1,5",
2,2821117,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26982,https://doi.org/10.15454/FCNCUR,AO06407,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,87",,"83,2",,"57,02",,4,
2,2821119,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26982,https://doi.org/10.15454/FCNCUR,AO06407,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"10,74",,"75,1",,"57,74",,"3,5",
2,2821097,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,91",,"71,6",,"70,06",,5,
1,2821094,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,51",,"73,4",,"61,02",,3,
2,2821093,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,61",,"70,9",,"55,08",,4,
1,2821092,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,39",,"70,1",,"54,6",,3,
1,2821096,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,34",,"69,1",,"67,58",,"1,5",
2,2821095,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26971,https://doi.org/10.15454/IAEYHC,EM05162,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,65",,"72,2",,"53,76",,"3,5",
2,2821107,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,34",,"73,6",,"65,69",,"4,5",
1,2821104,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,55",,"69,6",,"68,1",,2,
2,2821109,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"11,67",,"72,3",,"86,35",,6,
2,2821105,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,34",,"67,9",,"60,83",,"4,5",
1,2821108,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,29",,"70,1",,"82,87",,1,
1,2821106,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27263,https://doi.org/10.15454/PGQV8C,FOLKLOR,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,25",,"72,6",,"62,37",,1,
2,2821111,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,37",,"73,1",,"52,15",,7,
2,2821115,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,6",,"71,7",,"64,31",,8,
1,2821112,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,17",,"74,3",,"73,33",,1,
1,2821114,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,75",,74,,86,,1,
2,2821113,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,85",,"71,2",,NA,,"5,5",
1,2821110,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,27042,https://doi.org/10.15454/1NUEUQ,RE05041,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,77",,"72,4",,"54,74",,1,
2,2821175,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,4",,"72,5",,"72,41",,"1,5",
2,2821171,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"10,92",,73,,"62,65",,"2,5",
1,2821170,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,33",,"70,4",,"59,75",,"1,5",
2,2821173,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,56",,"72,6",,"55,12",,2,
1,2821172,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,76",,"74,5",,"55,89",,"1,5",
1,2821174,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,73",,"73,5",,"73,69",,1,
1,2821190,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"13,25",,"72,1",,"51,41",,1,
2,2821191,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"13,72",,"70,4",,"45,19",,6,
2,2821193,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,94",,"67,8",,"65,98",,"5,5",
1,2821192,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"13,57",,"71,3",,"70,84",,1,
2,2821189,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"15,61",,"67,1",,"52,65",,"6,5",
1,2821188,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,14,,"70,9",,"54,58",,1,
2,2821099,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,85",,"63,6",,"39,32",,"5,5",
1,2821102,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,54",,70,,"72,92",,1,
2,2821103,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"13,04",,"69,3",,"78,43",,4,
2,2821101,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,37",,74,,"59,75",,3,
1,2821100,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,01",,"71,9",,"54,5",,1,
1,2821098,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,48450,https://doi.org/10.15454/XWZ3V6,EM05312,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,92",,"68,3",,"64,29",,1,
2,2821139,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,34",,"72,3",,"82,62",,5,
2,2821137,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"11,64",,"76,4",,"60,83",,3,
2,2821135,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,62",,"70,5",,"62,68",,"5,5",
1,2821136,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"11,79",,"75,6",,"68,39",,2,
1,2821134,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,48",,"70,4",,"60,08",,"2,5",
1,2821138,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,49523,https://doi.org/10.15454/MMQSM6,CF05140,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"11,82",,"73,9",,"82,6",,"1,5",
2,2821163,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,REPLICATION,2,,,,,,REPLICATION:2,treated,2007,"12,86",,"68,9",,"74,72",,2,
1,2821162,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,REPLICATION,1,,,,,,REPLICATION:1,treated,2007,"12,36",,"70,9",,"74,88",,1,
1,2821160,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,REPLICATION,1,,,,,,REPLICATION:1,"untreated, no fungicide",2007,"12,13",,"70,4",,"58,2",,1,
2,2821159,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"13,41",,64,,"50,62",,4,
1,2821158,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,6",,"67,9",,"57,67",,1,
2,2821161,BTH_Estrées-Mons_2007_SetA2,BTH_Estrées-Mons_2007_SetA2,26974,https://doi.org/10.15454/BQTYVO,CF05161,REPLICATION,2,,,,,,REPLICATION:2,"untreated, no fungicide",2007,"12,06",,"69,9",,"51,62",,"2,5",
