observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
RE09079,2856019,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49050,https://doi.org/10.15454/6F6EN3,RE09079,VIRTUAL_TRIAL,,,,,,,,2011,3,
Premio,2856022,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,,,,2011,"6,5",
RE09009,2856037,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49096,https://doi.org/10.15454/PSFHWC,RE09009,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
EM09003,2856025,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49087,https://doi.org/10.15454/53EBXZ,EM09003,VIRTUAL_TRIAL,,,,,,,,2011,3,
RE09073,2856035,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49428,https://doi.org/10.15454/MX3ENS,RE09073,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
DI10001,2856041,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48633,gnpis_pui:holding-921_taxon-4898_accession-48633,DI10001,VIRTUAL_TRIAL,,,,,,,,2011,"3,5",
Apache,2856032,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,25612,https://doi.org/10.15454/V8WRHY,APACHE,VIRTUAL_TRIAL,,,,,,,,2011,6,
Attlass,2856046,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,26823,https://doi.org/10.15454/4BHB0N,ATTLASS,VIRTUAL_TRIAL,,,,,,,,2011,1,
Gallixe,2856052,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,60702,https://doi.org/10.15454/BKJEDG,GALLIXE,VIRTUAL_TRIAL,,,,,,,,2011,2,
Crousty,2856040,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,VIRTUAL_TRIAL,,,,,,,,2011,3,
AO10011,2856021,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49125,https://doi.org/10.15454/CTNPK9,AO10011,VIRTUAL_TRIAL,,,,,,,,2011,"1,5",
CF09027,2856048,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48507,https://doi.org/10.15454/YFD4LO,CF09027,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
DI10001-2,2856051,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48666,https://doi.org/10.15454/MBT1YT,DI10001-2,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
EM09080,2856049,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49303,https://doi.org/10.15454/WSDK5P,EM09080,VIRTUAL_TRIAL,,,,,,,,2011,1,
EM09189,2856054,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49252,https://doi.org/10.15454/LVMRPV,EM09189,VIRTUAL_TRIAL,,,,,,,,2011,4,
EM09320,2856024,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48354,https://doi.org/10.15454/V82MUD,EM09320,VIRTUAL_TRIAL,,,,,,,,2011,"1,5",
RE09001,2856034,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48746,https://doi.org/10.15454/ZEEZIW,RE09001,VIRTUAL_TRIAL,,,,,,,,2011,3,
CF09169,2856028,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48637,https://doi.org/10.15454/PVGZIK,CF09169,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
DI10011,2856023,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49216,https://doi.org/10.15454/HTBFFE,DI10011,VIRTUAL_TRIAL,,,,,,,,2011,4,
AO10006,2856027,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49352,https://doi.org/10.15454/NHNCAM,AO10006,VIRTUAL_TRIAL,,,,,,,,2011,"2,5",
EM09318,2856033,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48847,https://doi.org/10.15454/BPR93C,EM09318,VIRTUAL_TRIAL,,,,,,,,2011,2,
Altigo,2856038,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,,,,2011,2,
Bermude,2856026,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2011,3,
EM09221,2856050,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,49495,https://doi.org/10.15454/CZHVWO,EM09221,VIRTUAL_TRIAL,,,,,,,,2011,3,
EM09222,2856042,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48955,https://doi.org/10.15454/A78B2Q,EM09222,VIRTUAL_TRIAL,,,,,,,,2011,3,
EM09320-1,2856047,BTH_Chaux_des_Prés_2011_SetA2,BTH_Chaux_des_Prés_2011_SetA2,48825,https://doi.org/10.15454/2IM7G4,EM09320-1,VIRTUAL_TRIAL,,,,,,,,2011,NA,
