observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,prot(CO_321:1000070),prot(CO_321:1000070).date,ps(CO_321:1000220),ps(CO_321:1000220).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date,vr(CO_321:1000099),vr(CO_321:1000099).date
1,2819400,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48490,https://doi.org/10.15454/FGXHZP,DI05020-2,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,01",,"72,9",,"61,23",,1,
2,2819399,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48490,https://doi.org/10.15454/FGXHZP,DI05020-2,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,52",,"68,2",,"55,43",,7,
2,2819401,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48490,https://doi.org/10.15454/FGXHZP,DI05020-2,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"12,06",,"72,8",,"56,33",,"6,5",
2,2819463,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,74",,"69,9",,"74,84",,"7,5",
2,2819461,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,NA,,NA,,"57,14",,7,
1,2819458,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,5",,"67,3",,"55,11",,"1,5",
1,2819460,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,83",,"69,2",,"49,6",,1,
1,2819462,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,96",,"68,7",,"69,04",,1,
2,2819459,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26979,https://doi.org/10.15454/BHQTEW,DI05022,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,11",,"67,9",,"54,96",,7,
2,2819331,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,12",,"77,3",,"84,48",,"3,5",
2,2819329,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"12,07",,"75,9",,"56,39",,"5,5",
2,2819327,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,44",,"74,9",,"57,17",,"4,5",
1,2819326,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,46",,"72,3",,"55,27",,3,
1,2819330,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,14",,"75,8",,"79,7",,1,
1,2819328,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26891,https://doi.org/10.15454/6PDHWM,KORELI,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"11,61",,"77,1",,"63,31",,"2,5",
2,2819283,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,68",,74,,"87,84",,7,
1,2819282,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,86",,71,,"83,32",,2,
2,2819279,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"10,81",,"72,1",,"63,31",,7,
2,2819281,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"10,56",,"75,2",,"71,17",,5,
1,2819280,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"10,61",,"75,5",,"70,86",,2,
1,2819278,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26978,https://doi.org/10.15454/Z3MNYF,BAROK,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,41",,72,,"59,01",,"1,5",
2,2819469,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,04",,"69,3",,"76,56",,7,
1,2819466,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,26",,"70,7",,"57,12",,1,
2,2819465,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,04",,"64,9",,"57,28",,6,
1,2819468,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,18",,"66,8",,"71,15",,1,
2,2819467,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"11,53",,"70,4",,"64,53",,"5,5",
1,2819464,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26986,https://doi.org/10.15454/VOIUNY,EM03332,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,55",,69,,"60,13",,1,
2,2819325,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26985,https://doi.org/10.15454/TKJCUM,DI05014,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,45",,"83,6",,"81,8",,"6,5",
1,2819322,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26985,https://doi.org/10.15454/TKJCUM,DI05014,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"11,21",,"70,5",,"58,82",,1,
1,2819320,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26985,https://doi.org/10.15454/TKJCUM,DI05014,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,28",,"70,5",,"62,48",,1,
2,2819321,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26985,https://doi.org/10.15454/TKJCUM,DI05014,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,02",,"67,8",,"60,37",,"5,5",
2,2819323,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26985,https://doi.org/10.15454/TKJCUM,DI05014,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"11,04",,71,,"59,18",,5,
1,2819324,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26985,https://doi.org/10.15454/TKJCUM,DI05014,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,66",,"71,3",,"82,43",,1,
2,2819387,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,66",,"75,8",,"73,87",,"5,5",
2,2819389,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"12,39",,"78,4",,"71,87",,6,
1,2819388,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"11,7",,"78,4",,"72,02",,2,
2,2819391,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"13,19",,"74,4",,"76,2",,"7,5",
1,2819386,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,19",,"73,4",,"78,12",,"2,5",
1,2819390,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26975,https://doi.org/10.15454/0TTU1F,CF03201,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"13,44",,"75,2",,"72,9",,3,
1,2819306,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,63",,"71,8",,"71,52",,3,
1,2819302,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,39",,"67,9",,"54,71",,"3,5",
2,2819305,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"11,5",,"69,3",,"48,02",,"5,5",
2,2819307,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,13",,"72,1",,"64,62",,4,
1,2819304,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,23",,"69,7",,"42,1",,"3,5",
2,2819303,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26967,https://doi.org/10.15454/GRNHCW,AO06313,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,66",,68,,"52,35",,4,
2,2819397,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,74",,"73,9",,"80,98",,7,
1,2819392,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,21",,"71,5",,"63,43",,"2,5",
1,2819396,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,49",,"73,1",,"76,3",,1,
2,2819395,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"12,48",,"72,2",,"58,2",,"5,5",
2,2819393,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,85",,"68,4",,"53,89",,7,
1,2819394,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26972,https://doi.org/10.15454/VFM1EQ,CF04043,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,24",,"74,8",,"64,84",,3,
1,2819288,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"14,13",,"71,8",,"62,11",,1,
2,2819287,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"12,19",,"75,7",,"66,84",,4,
1,2819286,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"11,8",,"76,1",,"69,44",,"1,5",
2,2819285,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,25",,"73,9",,"63,76",,"3,5",
2,2819289,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"13,04",,"75,4",,"73,84",,4,
1,2819284,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26833,https://doi.org/10.15454/PYUIEM,HENDRIX,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,97",,76,,"67,71",,"1,5",
2,2819349,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,99",,"70,8",,"74,93",,5,
1,2819348,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,09",,"69,5",,"79,2",,1,
2,2819347,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"11,01",,"69,6",,"54,2",,"3,5",
1,2819346,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"10,65",,"70,7",,"59,18",,"1,5",
2,2819345,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,54",,"66,6",,"58,1",,5,
1,2819344,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,27043,https://doi.org/10.15454/QCLAYU,RE05091,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,51",,"65,9",,"64,01",,"1,5",
2,2819359,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"11,89",,"73,9",,"57,43",,"2,5",
2,2819361,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,57",,"74,7",,"75,22",,"1,5",
1,2819358,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,43",,"72,6",,"56,35",,1,
2,2819357,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,49",,"69,9",,"55,84",,2,
1,2819360,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"13,05",,"71,7",,"75,89",,1,
1,2819356,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25612,https://doi.org/10.15454/V8WRHY,APACHE,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,65",,71,,"60,06",,2,
1,2819378,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"14,04",,"65,9",,"62,24",,1,
2,2819377,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"14,05",,"71,3",,"54,48",,5,
2,2819375,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"14,42",,68,,"46,63",,"6,5",
2,2819379,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"13,37",,"70,4",,"72,26",,6,
1,2819376,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"13,47",,"74,5",,"53,73",,1,
1,2819374,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26123,https://doi.org/10.15454/R5VJW6,SANKARA,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"14,61",,"68,9",,"54,56",,1,
2,2819299,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"10,91",,71,,"53,91",,"1,5",
1,2819296,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"10,18",,"65,8",,"69,63",,1,
2,2819301,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"10,96",,73,,"97,27",,"2,5",
1,2819298,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"10,77",,"70,3",,"56,06",,1,
1,2819300,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,03",,"72,9",,"93,89",,1,
2,2819297,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26124,https://doi.org/10.15454/S7WZIM,TOISONDOR,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"10,21",,"68,8",,"51,08",,"2,5",
1,2819406,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"11,59",,"71,8",,"77,77",,2,
2,2819405,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"11,42",,"68,8",,"75,84",,6,
2,2819409,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,46",,67,,"85,53",,7,
1,2819408,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,09",,"66,8",,"82,7",,"3,5",
2,2819407,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"10,53",,"72,5",,"81,85",,2,
1,2819404,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,26969,https://doi.org/10.15454/WDD3QQ,FLAMENKO,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"11,88",,"68,6",,"76,95",,"3,5",
1,2819310,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"12,49",,"72,4",,"51,09",,1,
2,2819313,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"12,44",,76,,"81,75",,6,
1,2819312,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"12,91",,"74,2",,"87,05",,1,
1,2819308,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"12,23",,66,,"55,46",,1,
2,2819311,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,"11,88",,"73,6",,"57,12",,5,
2,2819309,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,48941,https://doi.org/10.15454/YPYOQJ,AO05004,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,"12,89",,69,,"55,86",,"4,5",
2,2819413,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,non traité au fongicides,2007,11,,"75,8",,"54,73",,"2,5",
1,2819412,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,non traité au fongicides,2007,"10,9",,"78,5",,"58,51",,1,
2,2819415,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,traité,2007,"11,79",,"76,8",,"83,32",,"4,5",
1,2819414,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,traité,2007,"11,55",,"75,3",,"73,31",,1,
1,2819410,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,1,,,,,,REPLICATION:1,low inputs,2007,"10,99",,71,,"56,51",,1,
2,2819411,BTH_Estrées-Mons_2007_SetA1,BTH_Estrées-Mons_2007_SetA1,25599,https://doi.org/10.15454/OGNUYF,CROUSTY,REPLICATION,2,,,,,,REPLICATION:2,low inputs,2007,11,,"72,7",,"53,11",,3,
