observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
LM03005,2797076,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49046,gnpis_pui:holding-921_taxon-4898_accession-49046,LM03005,VIRTUAL_TRIAL,,,,,,,,2004,"5,5",
CF03228,2797093,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49099,gnpis_pui:holding-921_taxon-4898_accession-49099,CF03228,VIRTUAL_TRIAL,,,,,,,,2004,4,
DI04004,2797106,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49220,gnpis_pui:holding-921_taxon-4898_accession-49220,DI04004,VIRTUAL_TRIAL,,,,,,,,2004,4,
EM01058.3,2797098,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49582,gnpis_pui:holding-921_taxon-4898_accession-49582,EM01058.3,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
CF03450,2797088,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49209,gnpis_pui:holding-921_taxon-4898_accession-49209,CF03450,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
EM01104.4,2797109,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49267,gnpis_pui:holding-921_taxon-4898_accession-49267,EM01104.4,VIRTUAL_TRIAL,,,,,,,,2004,5,
DI04001,2797110,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,48999,gnpis_pui:holding-921_taxon-4898_accession-48999,DI04001,VIRTUAL_TRIAL,,,,,,,,2004,6,
CF03305,2797087,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49537,gnpis_pui:holding-921_taxon-4898_accession-49537,CF03305,VIRTUAL_TRIAL,,,,,,,,2004,"5,5",
DI04003,2797113,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49560,gnpis_pui:holding-921_taxon-4898_accession-49560,DI04003,VIRTUAL_TRIAL,,,,,,,,2004,"5,5",
DI04005,2797107,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,48460,gnpis_pui:holding-921_taxon-4898_accession-48460,DI04005,VIRTUAL_TRIAL,,,,,,,,2004,6,
CF03120,2797074,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,49695,gnpis_pui:holding-921_taxon-4898_accession-49695,CF03120,VIRTUAL_TRIAL,,,,,,,,2004,4,
Oratorio,2797104,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,25545,https://doi.org/10.15454/J5APM1,ORATORIO,VIRTUAL_TRIAL,,,,,,,,2004,NA,
Farandole,2797091,BTH_Chaux_des_Prés_2004_SetB1,BTH_Chaux_des_Prés_2004_SetB1,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,2004,NA,
