observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
RE03015,2800422,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48680,https://doi.org/10.15454/OR6SZQ,RE03015,VIRTUAL_TRIAL,,,,,,,,2004,6,
RE03014,2800421,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,26396,https://doi.org/10.15454/DY3IJJ,RE03014,VIRTUAL_TRIAL,,,,,,,,2004,6,
RE03070,2800417,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48710,https://doi.org/10.15454/UW0CIP,RE03070,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
CF03163,2800414,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,26796,https://doi.org/10.15454/FR99SD,CF03163,VIRTUAL_TRIAL,,,,,,,,2004,3,
DI04015,2800410,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,26801,https://doi.org/10.15454/5TSZZX,DI04015,VIRTUAL_TRIAL,,,,,,,,2004,6,
EM03086,2800396,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48457,gnpis_pui:holding-921_taxon-4898_accession-48457,EM03086,VIRTUAL_TRIAL,,,,,,,,2004,4,
LM03019,2800385,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49506,gnpis_pui:holding-921_taxon-4898_accession-49506,LM03019,VIRTUAL_TRIAL,,,,,,,,2004,"5,5",
RE03022,2800400,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48482,gnpis_pui:holding-921_taxon-4898_accession-48482,RE03022,VIRTUAL_TRIAL,,,,,,,,2004,3,
Isengrain,2800420,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2004,NA,
RE01076,2800382,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48992,https://doi.org/10.15454/113VGV,RE01076,VIRTUAL_TRIAL,,,,,,,,2004,"6,5",
CF03118,2800387,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48788,gnpis_pui:holding-921_taxon-4898_accession-48788,CF03118,VIRTUAL_TRIAL,,,,,,,,2004,"3,5",
RE03073,2800416,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48399,gnpis_pui:holding-921_taxon-4898_accession-48399,RE03073,VIRTUAL_TRIAL,,,,,,,,2004,6,
EM03149,2800426,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,26894,https://doi.org/10.15454/HOEWQF,EM03149,VIRTUAL_TRIAL,,,,,,,,2004,6,
CF03342,2800411,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49674,https://doi.org/10.15454/WDI3KM,CF03342,VIRTUAL_TRIAL,,,,,,,,2004,5,
DI04017,2800394,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,27036,https://doi.org/10.15454/PULIUX,DI04017,VIRTUAL_TRIAL,,,,,,,,2004,"6,5",
EM03123,2800399,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48784,gnpis_pui:holding-921_taxon-4898_accession-48784,EM03123,VIRTUAL_TRIAL,,,,,,,,2004,4,
EM03111,2800412,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49233,https://doi.org/10.15454/ORFNS6,EM03111,VIRTUAL_TRIAL,,,,,,,,2004,6,
CF03358,2800383,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48885,gnpis_pui:holding-921_taxon-4898_accession-48885,CF03358,VIRTUAL_TRIAL,,,,,,,,2004,5,
DI04021,2800425,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48833,gnpis_pui:holding-921_taxon-4898_accession-48833,DI04021,VIRTUAL_TRIAL,,,,,,,,2004,3,
DI04019,2800401,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48415,gnpis_pui:holding-921_taxon-4898_accession-48415,DI04019,VIRTUAL_TRIAL,,,,,,,,2004,6,
LM03020,2800386,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49048,gnpis_pui:holding-921_taxon-4898_accession-49048,LM03020,VIRTUAL_TRIAL,,,,,,,,2004,5,
LM03016,2800405,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,48724,gnpis_pui:holding-921_taxon-4898_accession-48724,LM03016,VIRTUAL_TRIAL,,,,,,,,2004,"5,5",
DI04016,2800395,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49000,gnpis_pui:holding-921_taxon-4898_accession-49000,DI04016,VIRTUAL_TRIAL,,,,,,,,2004,6,
CF03069,2800415,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49362,gnpis_pui:holding-921_taxon-4898_accession-49362,CF03069,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
EM03119,2800418,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49696,gnpis_pui:holding-921_taxon-4898_accession-49696,EM03119,VIRTUAL_TRIAL,,,,,,,,2004,4,
CF03349,2800393,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49159,gnpis_pui:holding-921_taxon-4898_accession-49159,CF03349,VIRTUAL_TRIAL,,,,,,,,2004,"4,5",
Oratorio,2800389,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,25545,https://doi.org/10.15454/J5APM1,ORATORIO,VIRTUAL_TRIAL,,,,,,,,2004,NA,
Farandole,2800408,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,25827,https://doi.org/10.15454/FYPHOO,FARANDOLE,VIRTUAL_TRIAL,,,,,,,,2004,NA,
CF03073,2800392,BTH_Chaux_des_Prés_2004_SetB3,BTH_Chaux_des_Prés_2004_SetB3,49712,gnpis_pui:holding-921_taxon-4898_accession-49712,CF03073,VIRTUAL_TRIAL,,,,,,,,2004,"3,5",
