observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,itk,season,r(CO_321:1000217),r(CO_321:1000217).date,rdt(CO_321:1000074),rdt(CO_321:1000074).date
EM00008itkt,2766003,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49203,gnpis_pui:holding-921_taxon-4898_accession-49203,EM00008,VIRTUAL_TRIAL,,,,,,,,treated,2000,"88,3",,"103,8",
Balthazaritkt,2766001,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,25537,https://doi.org/10.15454/ISHUU1,BALTHAZAR,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,8",,"117,4",
DI00012itkt,2766026,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48428,gnpis_pui:holding-921_taxon-4898_accession-48428,DI00012,VIRTUAL_TRIAL,,,,,,,,treated,2000,"92,8",,"109,2",
EM00013itkt,2766019,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48376,gnpis_pui:holding-921_taxon-4898_accession-48376,EM00013,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,7",,"107,9",
RE00009itkt,2766011,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,26868,https://doi.org/10.15454/NP8MBD,RE00009,VIRTUAL_TRIAL,,,,,,,,treated,2000,"96,5",,"113,5",
CF99127itkt,2766025,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49184,gnpis_pui:holding-921_taxon-4898_accession-49184,CF99127,VIRTUAL_TRIAL,,,,,,,,treated,2000,"90,3",,"106,3",
Ornicaritkt,2766009,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,25609,https://doi.org/10.15454/ZUZBM9,ORNICAR,VIRTUAL_TRIAL,,,,,,,,treated,2000,"98,8",,"116,2",
RE99133itkt,2766007,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49137,gnpis_pui:holding-921_taxon-4898_accession-49137,RE99133,VIRTUAL_TRIAL,,,,,,,,treated,2000,"91,9",,"108,2",
DI00011itkt,2766027,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48371,gnpis_pui:holding-921_taxon-4898_accession-48371,DI00011,VIRTUAL_TRIAL,,,,,,,,treated,2000,"95,2",,112,
DI00016itkt,2766030,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,26859,https://doi.org/10.15454/KODDU6,DI00016,VIRTUAL_TRIAL,,,,,,,,treated,2000,"98,7",,"116,2",
DI00010itkt,2766028,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,26106,https://doi.org/10.15454/MAUZZM,DI00010,VIRTUAL_TRIAL,,,,,,,,treated,2000,"102,6",,"120,7",
CF99106itkt,2766032,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49192,gnpis_pui:holding-921_taxon-4898_accession-49192,CF99106,VIRTUAL_TRIAL,,,,,,,,treated,2000,"100,6",,"118,4",
EM00010itkt,2766020,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48443,gnpis_pui:holding-921_taxon-4898_accession-48443,EM00010,VIRTUAL_TRIAL,,,,,,,,treated,2000,"95,5",,"112,4",
RE99123itkt,2766022,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,26875,https://doi.org/10.15454/WJONCW,RE99123,VIRTUAL_TRIAL,,,,,,,,treated,2000,"95,8",,"112,7",
EM00011itkt,2766021,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48448,gnpis_pui:holding-921_taxon-4898_accession-48448,EM00011,VIRTUAL_TRIAL,,,,,,,,treated,2000,90,,106,
DI00014itkt,2766004,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49133,gnpis_pui:holding-921_taxon-4898_accession-49133,DI00014,VIRTUAL_TRIAL,,,,,,,,treated,2000,"89,2",,"104,9",
RE00008itkt,2766010,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,26867,https://doi.org/10.15454/PZEUL6,RE00008,VIRTUAL_TRIAL,,,,,,,,treated,2000,"98,5",,"115,8",
RE00007itkt,2766013,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48568,gnpis_pui:holding-921_taxon-4898_accession-48568,RE00007,VIRTUAL_TRIAL,,,,,,,,treated,2000,"86,6",,"101,9",
EM00009itkt,2766002,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49567,gnpis_pui:holding-921_taxon-4898_accession-49567,EM00009,VIRTUAL_TRIAL,,,,,,,,treated,2000,"89,2",,"104,9",
DI00013itkt,2766015,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,49391,gnpis_pui:holding-921_taxon-4898_accession-49391,DI00013,VIRTUAL_TRIAL,,,,,,,,treated,2000,94,,"110,6",
DI00018itkt,2766023,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48991,gnpis_pui:holding-921_taxon-4898_accession-48991,DI00018,VIRTUAL_TRIAL,,,,,,,,treated,2000,"99,6",,"117,2",
RE00006itkt,2766012,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48591,gnpis_pui:holding-921_taxon-4898_accession-48591,RE00006,VIRTUAL_TRIAL,,,,,,,,treated,2000,"86,3",,"101,5",
CF99175itkt,2766000,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48961,gnpis_pui:holding-921_taxon-4898_accession-48961,CF99175,VIRTUAL_TRIAL,,,,,,,,treated,2000,"83,5",,"98,2",
LM00002itkt,2766006,BTH_Rennes_2000_SetB2,BTH_Rennes_2000_SetB2,48625,gnpis_pui:holding-921_taxon-4898_accession-48625,LM00002,VIRTUAL_TRIAL,,,,,,,,treated,2000,"94,3",,"110,9",
