observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
DI02014,2781352,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49306,gnpis_pui:holding-921_taxon-4898_accession-49306,DI02014,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
CF01196,2781368,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49532,gnpis_pui:holding-921_taxon-4898_accession-49532,CF01196,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
DI02018,2781359,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49736,gnpis_pui:holding-921_taxon-4898_accession-49736,DI02018,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
CF01120,2781379,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48878,gnpis_pui:holding-921_taxon-4898_accession-48878,CF01120,VIRTUAL_TRIAL,,,,,,,,2002,3,
EM01214,2781377,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,26408,https://doi.org/10.15454/41FB67,EM01214,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
EM01271,2781372,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,26409,https://doi.org/10.15454/LLKGUD,EM01271,VIRTUAL_TRIAL,,,,,,,,2002,"5,5",
Charger,2781380,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,25584,https://doi.org/10.15454/0ALDQA,CHARGER,VIRTUAL_TRIAL,,,,,,,,2002,NA,
PR22R28,2781370,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48973,https://doi.org/10.15454/PFCMDV,PR22R28,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Brando,2781369,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,25734,https://doi.org/10.15454/P0AD4Y,BRANDO,VIRTUAL_TRIAL,,,,,,,,2002,NA,
CF00080,2781361,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,26050,https://doi.org/10.15454/MPDL1F,CF00080,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
RE01041,2781381,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48880,gnpis_pui:holding-921_taxon-4898_accession-48880,RE01041,VIRTUAL_TRIAL,,,,,,,,2002,3,
EM01166,2781374,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49202,gnpis_pui:holding-921_taxon-4898_accession-49202,EM01166,VIRTUAL_TRIAL,,,,,,,,2002,3,
DI02013,2781355,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48397,gnpis_pui:holding-921_taxon-4898_accession-48397,DI02013,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
Soissons,2781390,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,24328,https://doi.org/10.15454/ZRMNO2,SOISSONS,VIRTUAL_TRIAL,,,,,,,,2002,NA,
Isengrain,2781388,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,25585,https://doi.org/10.15454/YZZGYB,ISENGRAIN,VIRTUAL_TRIAL,,,,,,,,2002,NA,
RE01037,2781364,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,26096,https://doi.org/10.15454/9ZI12M,RE01037,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
EM01162,2781375,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49043,gnpis_pui:holding-921_taxon-4898_accession-49043,EM01162,VIRTUAL_TRIAL,,,,,,,,2002,4,
EM01156,2781393,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49085,gnpis_pui:holding-921_taxon-4898_accession-49085,EM01156,VIRTUAL_TRIAL,,,,,,,,2002,"3,5",
RE01030,2781365,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49636,gnpis_pui:holding-921_taxon-4898_accession-49636,RE01030,VIRTUAL_TRIAL,,,,,,,,2002,2,
DI02016,2781354,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48370,gnpis_pui:holding-921_taxon-4898_accession-48370,DI02016,VIRTUAL_TRIAL,,,,,,,,2002,7,
CF00037,2781378,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48714,gnpis_pui:holding-921_taxon-4898_accession-48714,CF00037,VIRTUAL_TRIAL,,,,,,,,2002,6,
RE01029,2781383,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,48749,gnpis_pui:holding-921_taxon-4898_accession-48749,RE01029,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
RE01031,2781371,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49543,gnpis_pui:holding-921_taxon-4898_accession-49543,RE01031,VIRTUAL_TRIAL,,,,,,,,2002,"2,5",
DI02021,2781385,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49148,gnpis_pui:holding-921_taxon-4898_accession-49148,DI02021,VIRTUAL_TRIAL,,,,,,,,2002,5,
DI02012,2781356,BTH_Chaux_des_Prés_2002_SetB2,BTH_Chaux_des_Prés_2002_SetB2,49673,gnpis_pui:holding-921_taxon-4898_accession-49673,DI02012,VIRTUAL_TRIAL,,,,,,,,2002,3,
