observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM11603,2869615,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,60735,https://doi.org/10.15454/RDAN0D,EM11603,VIRTUAL_TRIAL,,,,,,,,2012,3,
EM11602,2869616,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,60719,https://doi.org/10.15454/13FZZX,EM11602,VIRTUAL_TRIAL,,,,,,,,2012,"1,5",
EM11622,2869609,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,60769,https://doi.org/10.15454/NH9QD9,EM11622,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
EM11678,2869597,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,60805,https://doi.org/10.15454/JZDA89,EM11678,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
E42,2869617,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,49733,gnpis_pui:holding-921_taxon-4898_accession-49733,E42,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
CF11211,2869602,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,61558,https://doi.org/10.15454/RW7KHN,CF11211,VIRTUAL_TRIAL,,,,,,,,2012,5,
Altigo,2869619,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,26906,https://doi.org/10.15454/6CYBGM,ALTIGO,VIRTUAL_TRIAL,,,,,,,,2012,5,
Bermude,2869601,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
F43,2869595,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,48503,gnpis_pui:holding-921_taxon-4898_accession-48503,F43,VIRTUAL_TRIAL,,,,,,,,2012,3,
C32,2869606,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,48728,gnpis_pui:holding-921_taxon-4898_accession-48728,C32,VIRTUAL_TRIAL,,,,,,,,2012,"4,5",
PER102/181,2869618,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,49536,gnpis_pui:holding-921_taxon-4898_accession-49536,PER102/181,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12016,2869630,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,61986,https://doi.org/10.15454/JOTB0W,DI12016,VIRTUAL_TRIAL,,,,,,,,2012,"5,5",
DI12017,2869631,BTH_Chaux_des_Prés_2012_SetB3,BTH_Chaux_des_Prés_2012_SetB3,62001,https://doi.org/10.15454/5E5KSG,DI12017,VIRTUAL_TRIAL,,,,,,,,2012,"1,5",
