observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,fr(CO_321:1000271),fr(CO_321:1000271).date
EM09318,2850214,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48847,https://doi.org/10.15454/BPR93C,EM09318,VIRTUAL_TRIAL,,,,,,,,2010,2,
AO10020,2850223,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48598,gnpis_pui:holding-921_taxon-4898_accession-48598,AO10020,VIRTUAL_TRIAL,,,,,,,,2010,"1,5",
Bermude,2850205,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,26912,https://doi.org/10.15454/W1NSZX,BERMUDE,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
RE09034,2850198,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48900,gnpis_pui:holding-921_taxon-4898_accession-48900,RE09034,VIRTUAL_TRIAL,,,,,,,,2010,2,
CF09133,2850210,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48903,gnpis_pui:holding-921_taxon-4898_accession-48903,CF09133,VIRTUAL_TRIAL,,,,,,,,2010,"2,5",
DI10010,2850207,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49025,gnpis_pui:holding-921_taxon-4898_accession-49025,DI10010,VIRTUAL_TRIAL,,,,,,,,2010,3,
EM09221,2850232,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49495,https://doi.org/10.15454/CZHVWO,EM09221,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
EM09222,2850231,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48955,https://doi.org/10.15454/A78B2Q,EM09222,VIRTUAL_TRIAL,,,,,,,,2010,4,
AO10019,2850217,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49053,gnpis_pui:holding-921_taxon-4898_accession-49053,AO10019,VIRTUAL_TRIAL,,,,,,,,2010,"3,5",
EM09225,2850230,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49109,gnpis_pui:holding-921_taxon-4898_accession-49109,EM09225,VIRTUAL_TRIAL,,,,,,,,2010,3,
AO10017,2850204,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49185,gnpis_pui:holding-921_taxon-4898_accession-49185,AO10017,VIRTUAL_TRIAL,,,,,,,,2010,5,
RE09061,2850218,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49193,gnpis_pui:holding-921_taxon-4898_accession-49193,RE09061,VIRTUAL_TRIAL,,,,,,,,2010,4,
AO10018,2850219,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49584,gnpis_pui:holding-921_taxon-4898_accession-49584,AO10018,VIRTUAL_TRIAL,,,,,,,,2010,3,
DI10008,2850221,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,49226,gnpis_pui:holding-921_taxon-4898_accession-49226,DI10008,VIRTUAL_TRIAL,,,,,,,,2010,2,
DI10009,2850220,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48858,gnpis_pui:holding-921_taxon-4898_accession-48858,DI10009,VIRTUAL_TRIAL,,,,,,,,2010,4,
AO10022,2850225,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48862,gnpis_pui:holding-921_taxon-4898_accession-48862,AO10022,VIRTUAL_TRIAL,,,,,,,,2010,"5,5",
EM09307,2850234,BTH_Chaux_des_Prés_2010_SetB2,BTH_Chaux_des_Prés_2010_SetB2,48864,gnpis_pui:holding-921_taxon-4898_accession-48864,EM09307,VIRTUAL_TRIAL,,,,,,,,2010,"4,5",
