,observationunitname,observationunitdbid,studydbid,germplasmdbid,germplasmpui,germplasmname,studyname,observationlevel,replicate,replicate.1,plot,plant,x,y,observationlevels,water_regime,GN,KW,MFLW_D20deg,FFLW_D20deg,GY_Adj_tha,plant_height,tassel_height,ear_height,ASI_D20deg,season,Tnight_Early,Tnight_Flo,Tnight_Fill,Ri_Early,Ri_Flo,Ri_Fill,Psi_Flo,Psi_Fill,Tmax_Early,Tmax_Flo,Tmax_Fill
1318,G72-02-2-189,3353599,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-189,,11.0,24.0,"REPLICATE>BLOCK>PLOT:G72-02-2-189,REPLICATE>BLOCK:8,REPLICATE:2",watered,5617.000556483,234.6670588235,"69,1907382303","68,1234868243",13.18125,260,300,110,"1,06725140600",2012,,,,,,,,,,,
1319,G72-02-1-189,3353598,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-189,,6.0,5.0,"REPLICATE>BLOCK>PLOT:G72-02-1-189,REPLICATE>BLOCK:21,REPLICATE:1",watered,4599.7509057971,299.1623529412,"68,1234868243","65,9788172736",13.7607230392,260,300,115,"2,14466955070",2012,,,,,,,,,,,
1320,G72-01-3-189,3353597,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-189,,27.0,23.0,"REPLICATE>BLOCK>PLOT:G72-01-3-189,REPLICATE>BLOCK:36,REPLICATE:3",rainfed,642.0545746388,250.2994117647,"73,2949949091","83,19971632",1.6070588235,175,215,100,"-9,90472141090",2012,,,,,,,,,,,
1321,G72-01-2-189,3353596,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-189,,17.0,18.0,"REPLICATE>BLOCK>PLOT:G72-01-2-189,REPLICATE>BLOCK:31,REPLICATE:2",rainfed,961.5384615385,168.6023529412,"68,1234868243","83,19971632",1.6211764706,180,230,90,"-15,07622949570",2012,,,,,,,,,,,
1322,G72-01-1-189,3353595,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-189,,5.0,22.0,"REPLICATE>BLOCK>PLOT:G72-01-1-189,REPLICATE>BLOCK:20,REPLICATE:1",rainfed,987.4759152216,285.7552941176,"71,7553055814","84,6081786292",2.8217647059,180,225,105,"-12,85287304780",2012,,,,,,,,,,,
1323,3194water_regimewatered,3337246,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,334.5431034877,68.7401344381,66.8557285917,261.2106013238,5126.7074310151,294.172309556,112.7161274176,,,2012,18.2307556333,18.1438998682,17.0028854165,283.181,216.827,963.435,-20.2554347826,-9.9206989247,26.9710257968,27.2798120066,25.3819659186
1324,3194water_regimerainfed,3337000,Gai12,127588,https://doi.org/10.15454/8XPNG8,Lo1223_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,295.766956844,71.1620228596,83.6459523825,174.9750619253,823.2976699525,217.0860900038,102.320024647,,,2012,,,,,,,,,,,
1325,G72-02-2-190,3353604,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-190,,18.0,16.0,"REPLICATE>BLOCK>PLOT:G72-02-2-190,REPLICATE>BLOCK:35,REPLICATE:2",watered,4421.027131783,284.9129411765,"64,7849117529","65,9788172736",12.5960784314,260,305,110,"-1,19390552070",2012,,,,,,,,,,,
1326,G72-02-1-190,3353603,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-190,,7.0,24.0,"REPLICATE>BLOCK>PLOT:G72-02-1-190,REPLICATE>BLOCK:28,REPLICATE:1",watered,4136.2530413625,282.4617647059,"65,9788172736","65,9788172736",11.6833333333,240,310,115,"0,00000000000",2012,,,,,,,,,,,
1327,G72-01-3-190,3353602,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-190,,26.0,4.0,"REPLICATE>BLOCK>PLOT:G72-01-3-190,REPLICATE>BLOCK:29,REPLICATE:3",rainfed,249.0576198169,243.2305882353,"78,9055366062","81,6621384111",0.6057843137,140,165,65,"-2,75660180490",2012,,,,,,,,,,,
1328,G72-01-2-190,3353601,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-190,,17.0,14.0,"REPLICATE>BLOCK>PLOT:G72-01-2-190,REPLICATE>BLOCK:30,REPLICATE:2",rainfed,806.177868296,196.9776470588,"65,9788172736","78,9055366062",1.5879901961,155,210,70,"-12,92671933260",2012,,,,,,,,,,,
1329,G72-01-1-190,3353600,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-190,,9.0,10.0,"REPLICATE>BLOCK>PLOT:G72-01-1-190,REPLICATE>BLOCK:34,REPLICATE:1",rainfed,447.6040021064,258.0405882353,"67,0282656168","84,6081786292",1.155,160,190,105,"-17,57991301240",2012,,,,,,,,,,,
1330,3195water_regimewatered,3337247,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,344.429187543,65.7352527633,66.0365884715,253.4795411861,4283.5552848664,307.0585509414,108.5296151873,,,2012,18.0388325563,17.8752042161,17.1184920576,264.524,258.65,989.124,-21.2952898551,-9.8841145833,26.7374728205,27.095396033,25.5157446615
1331,3195water_regimerainfed,3337001,Gai12,127589,https://doi.org/10.15454/LSJ0SQ,Lo1242_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,285.6410870813,70.6688811283,81.6609793986,157.5420230837,590.2299487158,198.0387967427,84.7352642362,,,2012,,,,,,,,,,,
1332,G72-02-2-191,3353609,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-191,,17.0,10.0,"REPLICATE>BLOCK>PLOT:G72-02-2-191,REPLICATE>BLOCK:30,REPLICATE:2",watered,5484.951947395,255.4594117647,"69,1907382303","70,3468421086",14.0118259804,260,315,115,"-1,15610387830",2012,,,,,,,,,,,
1333,G72-02-1-191,3353608,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-191,,9.0,7.0,"REPLICATE>BLOCK>PLOT:G72-02-1-191,REPLICATE>BLOCK:33,REPLICATE:1",watered,4335.7329842932,298.8588235294,"73,2949949091","73,2949949091",12.9577205882,265,340,140,"0,00000000000",2012,,,,,,,,,,,
1334,G72-01-3-191,3353607,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-191,,22.0,9.0,"REPLICATE>BLOCK>PLOT:G72-01-3-191,REPLICATE>BLOCK:14,REPLICATE:3",rainfed,866.718027735,247.3835294118,"74,9190642556","84,6081786292",2.1441176471,165,210,100,"-9,68911437360",2012,,,,,,,,,,,
1335,G72-01-2-191,3353606,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-191,,16.0,3.0,"REPLICATE>BLOCK>PLOT:G72-01-2-191,REPLICATE>BLOCK:25,REPLICATE:2",rainfed,1456.0931899642,219.5894117647,"73,2949949091","84,6081786292",3.1974264706,150,215,105,"-11,31318372010",2012,,,,,,,,,,,
1336,G72-01-1-191,3353605,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-191,,3.0,28.0,"REPLICATE>BLOCK>PLOT:G72-01-1-191,REPLICATE>BLOCK:12,REPLICATE:1",rainfed,646.9979296066,257.2211764706,"74,9190642556","84,6081786292",1.6642156863,140,205,105,"-9,68911437360",2012,,,,,,,,,,,
1337,3196water_regimewatered,3337248,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,367.1138215071,71.5998363516,71.8701470217,262.0540351931,4830.3090034417,328.0246689313,128.0997333625,,,2012,18.4739180264,18.3504040404,16.902988467,319.22,230.929,895.194,-19.5885416667,-8.6354166667,27.1150701404,27.4951663543,25.2610414311
1338,3196water_regimerainfed,3337002,Gai12,127590,https://doi.org/10.15454/ZPQMID,Lo1251_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,306.2582524538,74.6769372844,84.3767686578,154.1449809041,1023.3533689308,205.0413091821,102.6574763154,,,2012,,,,,,,,,,,
1339,G72-02-2-192,3353614,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-192,,14.0,16.0,"REPLICATE>BLOCK>PLOT:G72-02-2-192,REPLICATE>BLOCK:19,REPLICATE:2",watered,5568.356374808,257.3364705882,"68,1234868243","70,3468421086",14.3294117647,270,320,140,"-2,22335528430",2012,,,,,,,,,,,
1340,G72-02-1-192,3353613,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-192,,5.0,1.0,"REPLICATE>BLOCK>PLOT:G72-02-1-192,REPLICATE>BLOCK:17,REPLICATE:1",watered,4537.5060299083,287.7811764706,"65,9788172736","68,1234868243",13.0580882353,275,335,140,"-2,14466955070",2012,,,,,,,,,,,
1341,G72-01-3-192,3353612,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-192,,24.0,18.0,"REPLICATE>BLOCK>PLOT:G72-01-3-192,REPLICATE>BLOCK:23,REPLICATE:3",rainfed,1084.7701149425,233.0235294118,"73,2949949091","84,6081786292",2.5277696078,155,NA,100,"-11,31318372010",2012,,,,,,,,,,,
1342,G72-01-2-192,3353611,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-192,,16.0,8.0,"REPLICATE>BLOCK>PLOT:G72-01-2-192,REPLICATE>BLOCK:26,REPLICATE:2",rainfed,779.3323514973,267.6058823529,"73,2949949091","84,6081786292",2.0855392157,165,200,105,"-11,31318372010",2012,,,,,,,,,,,
1343,G72-01-1-192,3353610,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-192,,5.0,21.0,"REPLICATE>BLOCK>PLOT:G72-01-1-192,REPLICATE>BLOCK:19,REPLICATE:1",rainfed,1748.0409885473,226.73,"73,2949949091","83,19971632",3.9633333333,175,215,105,"-9,90472141090",2012,,,,,,,,,,,
1344,3197water_regimewatered,3337249,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,334.565769031,66.8738787201,68.9021618262,276.2492059007,5073.7464767891,322.0481464689,137.445693204,,,2012,18.367671156,18.3051666667,16.9818724562,358.108,288.916,941.231,-19.84375,-9.6847222222,26.8655532639,27.7127496772,25.3381821444
1345,3197water_regimerainfed,3337003,Gai12,127591,https://doi.org/10.15454/NKIE76,Lo1253_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,311.8943675858,72.9295071441,84.0152938909,158.2813287159,1191.9007396091,204.6601584303,102.9245641683,,,2012,,,,,,,,,,,
1346,G72-02-2-193,3353619,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-193,,12.0,10.0,"REPLICATE>BLOCK>PLOT:G72-02-2-193,REPLICATE>BLOCK:10,REPLICATE:2",watered,5669.0404797601,258.9529411765,"68,1234868243","70,3468421086",14.6801470588,260,320,120,"-2,22335528430",2012,,,,,,,,,,,
1347,G72-02-1-193,3353618,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-193,,4.0,16.0,"REPLICATE>BLOCK>PLOT:G72-02-1-193,REPLICATE>BLOCK:15,REPLICATE:1",watered,5394.9004975124,263.6647058824,"70,3468421086","70,3468421086",14.2244485294,250,320,115,"0,00000000000",2012,,,,,,,,,,,
1348,G72-01-3-193,3353617,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-193,,19.0,14.0,"REPLICATE>BLOCK>PLOT:G72-01-3-193,REPLICATE>BLOCK:2,REPLICATE:3",rainfed,2431.6109422492,258.5552941176,"70,3468421086","78,9055366062",6.2870588235,185,225,105,"-8,55869449760",2012,,,,,,,,,,,
1349,G72-01-2-193,3353616,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-193,,10.0,1.0,"REPLICATE>BLOCK>PLOT:G72-01-2-193,REPLICATE>BLOCK:1,REPLICATE:2",rainfed,1779.7319932998,232.4788235294,"69,1907382303","84,6081786292",4.1375,155,195,105,"-15,41744039890",2012,,,,,,,,,,,
1350,G72-01-1-193,3353615,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-193,,8.0,18.0,"REPLICATE>BLOCK>PLOT:G72-01-1-193,REPLICATE>BLOCK:31,REPLICATE:1",rainfed,1503.0060120241,198.7194117647,"71,7553055814","84,6081786292",2.9867647059,155,205,105,"-12,85287304780",2012,,,,,,,,,,,
1351,3198water_regimewatered,3337250,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,333.0184648198,69.3610839805,70.8116234595,256.0380517864,5456.7892893856,315.5464314824,115.5336176275,,,2012,18.4756747475,18.3535878788,16.902988467,301.774,257.568,895.194,-19.765,-8.6354166667,27.1407436626,27.4542889836,25.2610414311
1352,3198water_regimerainfed,3337004,Gai12,127592,https://doi.org/10.15454/YBXTRS,Lo1261_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,303.1566189465,69.9981497024,82.6504128007,168.4010343743,1819.0760343356,211.1966340739,104.5116991284,,,2012,,,,,,,,,,,
1353,G72-02-2-194,3353624,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-194,,14.0,11.0,"REPLICATE>BLOCK>PLOT:G72-02-2-194,REPLICATE>BLOCK:18,REPLICATE:2",watered,4293.3558558559,289.9058823529,"70,3468421086","70,3468421086",12.4466911765,255,305,120,"0,00000000000",2012,,,,,,,,,,,
1354,G72-02-1-194,3353623,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-194,,6.0,8.0,"REPLICATE>BLOCK>PLOT:G72-02-1-194,REPLICATE>BLOCK:22,REPLICATE:1",watered,4621.1566617862,275.2088235294,"68,1234868243","68,1234868243",12.7178308824,250,325,105,"0,00000000000",2012,,,,,,,,,,,
1355,G72-01-3-194,3353622,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-194,,21.0,4.0,"REPLICATE>BLOCK>PLOT:G72-01-3-194,REPLICATE>BLOCK:9,REPLICATE:3",rainfed,645.8333333333,235.0588235294,"68,1234868243",NA,1.5180882353,140,205,95,,2012,,,,,,,,,,,
1356,G72-01-2-194,3353621,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-194,,18.0,19.0,"REPLICATE>BLOCK>PLOT:G72-01-2-194,REPLICATE>BLOCK:35,REPLICATE:2",rainfed,1071.618743344,248.5588235294,"70,3468421086","84,6081786292",2.6636029412,175,215,85,"-14,26133652060",2012,,,,,,,,,,,
1357,G72-01-1-194,3353620,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-194,,8.0,9.0,"REPLICATE>BLOCK>PLOT:G72-01-1-194,REPLICATE>BLOCK:30,REPLICATE:1",rainfed,1326.0530421217,257.1541176471,"69,1907382303","84,6081786292",3.41,145,210,105,"-15,41744039890",2012,,,,,,,,,,,
1358,3199water_regimewatered,3337251,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,350.2588027871,68.6966751013,68.9294559552,241.4668143581,4414.5070537168,301.1707502605,105.6790618123,,,2012,18.3834686147,18.2785964912,16.9818724562,383.403,239.031,941.231,-19.9671052632,-9.6847222222,26.8862582034,27.7268264197,25.3381821444
1359,3199water_regimerainfed,3337005,Gai12,127593,https://doi.org/10.15454/TNGTAV,Lo1266_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,305.0665184846,69.4775887323,84.4207308053,153.9400609419,1044.3223322001,210.7388173105,96.5667914313,,,2012,,,,,,,,,,,
1360,G72-02-2-195,3353629,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-195,,12.0,23.0,"REPLICATE>BLOCK>PLOT:G72-02-2-195,REPLICATE>BLOCK:12,REPLICATE:2",watered,4905.4373522459,271.6323529412,"71,7553055814","73,2949949091",13.324754902,260,305,110,"-1,53968932770",2012,,,,,,,,,,,
1361,G72-02-1-195,3353628,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-195,,2.0,26.0,"REPLICATE>BLOCK>PLOT:G72-02-1-195,REPLICATE>BLOCK:8,REPLICATE:1",watered,4673.3383685801,259.7376470588,"70,3468421086","74,9190642556",12.1384191176,260,300,130,"-4,57222214700",2012,,,,,,,,,,,
1362,G72-01-3-195,3353627,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-195,,22.0,19.0,"REPLICATE>BLOCK>PLOT:G72-01-3-195,REPLICATE>BLOCK:15,REPLICATE:3",rainfed,487.8691983122,247.5952941176,"67,0282656168",NA,1.2079411765,160,205,85,,2012,,,,,,,,,,,
1363,G72-01-2-195,3353626,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-195,,17.0,26.0,"REPLICATE>BLOCK>PLOT:G72-01-2-195,REPLICATE>BLOCK:32,REPLICATE:2",rainfed,719.3268186754,245.6,"71,7553055814","81,6621384111",1.7666666667,155,215,105,"-9,90683282970",2012,,,,,,,,,,,
1364,G72-01-1-195,3353625,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-195,,7.0,5.0,"REPLICATE>BLOCK>PLOT:G72-01-1-195,REPLICATE>BLOCK:25,REPLICATE:1",rainfed,887.2799545713,230.3111764706,"63,3048330487","68,1234868243",2.043504902,150,220,105,"-4,81865377560",2012,,,,,,,,,,,
1365,3200water_regimewatered,3337252,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,343.2275363986,70.7886309251,74.0142271072,259.7057958892,4772.0314041086,299.4357202312,119.2039277256,,,2012,18.367671156,18.4288888889,16.881110137,358.108,269.218,856.905,-19.7690972222,-8.1907051282,26.8655532639,27.9072289217,25.1654288273
1366,3200water_regimerainfed,3337006,Gai12,127594,https://doi.org/10.15454/TMJHZA,Lo1270_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,303.0377662821,67.8476838926,74.9221041135,152.1067324414,726.1615071504,210.5352850745,100.5401755156,,,2012,,,,,,,,,,,
1367,G72-02-2-196,3353634,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-196,,11.0,11.0,"REPLICATE>BLOCK>PLOT:G72-02-2-196,REPLICATE>BLOCK:6,REPLICATE:2",watered,4450.2470799641,305.5294117647,"69,1907382303","70,3468421086",13.5968137255,250,290,130,"-1,15610387830",2012,,,,,,,,,,,
1368,G72-02-1-196,3353633,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-196,,9.0,16.0,"REPLICATE>BLOCK>PLOT:G72-02-1-196,REPLICATE>BLOCK:35,REPLICATE:1",watered,3876.9315673289,312.2147058824,"69,1907382303","69,1907382303",12.1043504902,240,280,120,"0,00000000000",2012,,,,,,,,,,,
1369,G72-01-3-196,3353632,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-196,,23.0,4.0,"REPLICATE>BLOCK>PLOT:G72-01-3-196,REPLICATE>BLOCK:17,REPLICATE:3",rainfed,1966.5683382498,277.1823529412,"69,1907382303","74,9190642556",5.4509803922,170,210,100,"-5,72832602530",2012,,,,,,,,,,,
1370,G72-01-2-196,3353631,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-196,,16.0,19.0,"REPLICATE>BLOCK>PLOT:G72-01-2-196,REPLICATE>BLOCK:27,REPLICATE:2",rainfed,2044.7530864198,269.1105882353,"68,1234868243","81,6621384111",5.5026470588,170,215,105,"-13,53865158680",2012,,,,,,,,,,,
1371,G72-01-1-196,3353630,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-196,,7.0,8.0,"REPLICATE>BLOCK>PLOT:G72-01-1-196,REPLICATE>BLOCK:26,REPLICATE:1",rainfed,1692.7083333333,275.1247058824,"63,3048330487","78,9055366062",4.6570588235,145,190,105,"-15,60070355750",2012,,,,,,,,,,,
1372,3201water_regimewatered,3337253,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,369.0004946245,69.0790906804,69.4144719662,239.1390485035,4115.5123259154,284.9753259733,122.1116813954,,,2012,18.2659858586,18.2942191142,16.9617715358,263.182,262.882,917.38,-20.671474359,-9.2629310345,27.0224858534,27.3581637945,25.3779956625
1373,3201water_regimerainfed,3337007,Gai12,127595,https://doi.org/10.15454/TUULPT,Lo1273_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,323.0366079959,66.6893526917,78.0998714416,158.4595265267,1940.3316488034,204.110053936,102.5382448458,,,2012,,,,,,,,,,,
1374,G72-02-2-197,3353639,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-197,,10.0,23.0,"REPLICATE>BLOCK>PLOT:G72-02-2-197,REPLICATE>BLOCK:4,REPLICATE:2",watered,3865.0859678314,249.2382352941,"65,9788172736","70,3468421086",9.6332720588,245,310,110,"-4,36802483500",2012,,,,,,,,,,,
1375,G72-02-1-197,3353638,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-1-197,,8.0,12.0,"REPLICATE>BLOCK>PLOT:G72-02-1-197,REPLICATE>BLOCK:30,REPLICATE:1",watered,3771.5517241379,311.3576470588,"63,3048330487","63,3048330487",11.7430147059,240,305,105,"0,00000000000",2012,,,,,,,,,,,
1376,G72-01-3-197,3353637,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-3-197,,22.0,1.0,"REPLICATE>BLOCK>PLOT:G72-01-3-197,REPLICATE>BLOCK:13,REPLICATE:3",rainfed,499.7403946002,249.6247058824,"71,7553055814","85,9700180645",1.2474754902,170,230,70,"-14,21471248310",2012,,,,,,,,,,,
1377,G72-01-2-197,3353636,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-2-197,,13.0,28.0,"REPLICATE>BLOCK>PLOT:G72-01-2-197,REPLICATE>BLOCK:16,REPLICATE:2",rainfed,927.8350515464,195.4264705882,"68,1234868243","83,19971632",1.8132352941,150,205,105,"-15,07622949570",2012,,,,,,,,,,,
1378,G72-01-1-197,3353635,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-01-1-197,,1.0,2.0,"REPLICATE>BLOCK>PLOT:G72-01-1-197,REPLICATE>BLOCK:1,REPLICATE:1",rainfed,500.7704160247,266.4717647059,"63,3048330487","68,1234868243",1.3344117647,160,205,105,"-4,81865377560",2012,,,,,,,,,,,
1379,3202water_regimewatered,3337254,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,watered,332.044237485,64.5855245796,66.4905099474,243.3626532635,3872.2554592896,298.0043153629,103.7855859566,,,2012,18.472430303,18.1438998682,17.0439396396,280.475,306.998,963.435,-20.2554347826,-9.9206989247,27.1868526225,27.2798120066,25.4644615555
1380,3202water_regimerainfed,3337008,Gai12,127596,https://doi.org/10.15454/DTTIUB,Lo1274_H,Biogemma Gaillac 2012,VIRTUAL_TRIAL,,,,,,,,rainfed,298.4683167292,67.5320910057,79.5702602837,158.0516115174,669.6795316805,211.5777467803,92.1899893728,,,2012,,,,,,,,,,,
1381,G72-02-2-198,3353644,Gai12,127597,https://doi.org/10.15454/ZVAVSP,Lo1280_H,Biogemma Gaillac 2012,REPLICATE>BLOCK>PLOT,,,G72-02-2-198,,18.0,9.0,"REPLICATE>BLOCK>PLOT:G72-02-2-198,REPLICATE>BLOCK:34,REPLICATE:2",watered,3542.4568057311,312.2123529412,"64,7849117529","65,9788172736",11.0599877451,240,270,100,"-1,19390552070",2012,,,,,,,,,,,
